成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11406,大樓,台北市內湖區民權東路六段２１２號九樓之１,2488,87.08,44.48,4.16,18.5,9,11,有,1,2,1,25.067152,121.597846,
11406,大樓,台北市內湖區民權東路六段１８０巷４２弄１５號九樓之,2918,72.99,39.98,2.8,7.7,9,15,有,2,2,1,25.067592,121.591999,
11406,大樓,台北市內湖區南京東路六段４５１巷５７號四樓之６,2040,80.49,25.34,4.47,17.3,4,14,無,3,1,1,25.060876,121.587281,
11406,公寓,台北市內湖區文德路２１０巷３０弄６７號四樓,1600,63.41,25.23,7.18,43.3,4,5,無,3,2,1,25.076775,121.584835,其他增建；
11406,大樓,台北市內湖區民權東路六段１８０巷１５２號五樓之３,3020,73.85,40.89,7.48,15.1,5,11,無,2,2,2,25.068396,121.595748,其他增建；
11406,大樓,台北市內湖區南京東路六段４５１巷５７號十二樓之６,2420,87,30.51,5.03,17.3,12,14,有,無隔間,0,0,25.060876,121.587281,
11406,華廈,台北市內湖區陽光街１３０號,2880,66.38,43.38,11.66,28.1,1,10,有,3,2,2,25.075171,121.583252,
11406,大樓,台北市內湖區民權東路六段１７９號三樓之１,2488,92.51,29.36,4.17,10.4,3,11,有,1,1,1,25.067983,121.596904,
11406,公寓,台北市內湖區陽光街１５３號三樓,1706,71.87,23.74,7.19,43.2,3,5,無,2,2,1,25.074919,121.585024,陽台外推；其他增建；
11406,華廈,台北市內湖區安康路２０號三樓之６,10740,57.11,219.89,29.09,2.3,3,9,有,無隔間,0,0,25.062139,121.593297,
11406,大樓,台北市內湖區民權東路六段１８０巷４２弄３號七樓,4480,104.56,52.39,4.02,7.7,7,15,有,3,2,2,25.0677,121.592244,
11406,華廈,台北市內湖區民權東路六段２０６巷１４３弄５７號四樓,3750,94.04,42.29,19.52,10.2,"4,5",5,有,3,2,3,25.064864,121.597279,
11406,大樓,台北市內湖區民權東路六段１２３巷２０弄１０號六樓之,850,83.16,10.22,1.28,22,6,12,無,1,1,1,25.069696,121.592838,陽台外推；
11406,大樓,台北市內湖區民權東路六段１８０巷１５６號十一樓之１,3610,82.45,52.08,7.6,15.1,11,11,有,3,2,2,25.065197,121.591694,其他增建；
11406,大樓,台北市內湖區民權東路六段１２３巷３４弄２８號九樓之,3200,51.25,62.44,5.11,10.7,9,14,有,3,2,2,25.069202,121.592831,親友、員工、共有人或其他特殊關係間之交易；
11406,大樓,台北市內湖區民權東路六段１２３巷３４弄２３號十二樓,3700,74.58,49.61,4.92,17.9,12,13,有,2,2,2,25.069202,121.592831,
11405,大樓,台北市內湖區文德路２１０巷３０弄６號五樓之６,2018,98.82,25.17,2.51,16,5,12,有,1,1,1,25.07691,121.584174,
11405,公寓,台北市內湖區民權東路六段９０巷１５弄１２號三樓,1600,51.07,31.33,10.15,42.2,3,5,無,3,1,2,25.068032,121.586724,
11405,大樓,台北市內湖區民權東路六段１２３巷２０弄９號十三樓之,3150,63.65,49.49,5.54,26.2,"13,14",14,有,5,2,3,25.069767,121.592287,其他增建；
11405,大樓,台北市內湖區成功路二段４７８號六樓,4250,65.66,73.5,9.64,27.5,6,12,有,4,2,3,25.07283,121.589543,其他增建；
11405,公寓,台北市內湖區成功路二段３１２巷３號三樓,250,65.18,3.84,1.27,48.2,3,4,無,3,1,2,25.067297,121.590237,親友、員工、共有人或其他特殊關係間之交易；
11405,公寓,台北市內湖區成功路二段３１２巷３２號五樓,805,24.94,32.28,10.51,40.8,5,5,無,4,1,1,25.06692,121.588692,親友、員工、共有人或其他特殊關係間之交易；
11405,華廈,台北市內湖區金湖路３４７巷１２１弄５號三樓,5028,82.95,68.15,30.36,20.3,3,5,有,4,2,2,25.07334,121.597333,親友、員工、共有人或其他特殊關係間之交易；
11405,大樓,台北市內湖區民權東路六段１２３巷２０弄１１號三樓之,2450,84.54,28.98,4.04,20.4,3,13,無,2,2,2,25.069696,121.592838,陽台外推；其他增建；
11405,大樓,台北市內湖區民權東路六段１２３巷３４弄２３號八樓之,3430,71.1,48.24,4.74,17.9,8,13,有,2,2,2,25.069202,121.592831,陽台外推；其他增建；
11405,大樓,台北市內湖區金莊路８６號七樓之２,3100,44.68,69.38,12.1,15.8,7,14,有,2,2,2,25.063366,121.587406,親友、員工、共有人或其他特殊關係間之交易；
11405,公寓,台北市內湖區民權東路六段１２０巷７弄７號三樓,1800,59.37,30.32,10.77,42.2,3,5,無,3,2,2,25.067439,121.587475,陽台外推；其他增建；
11405,大樓,台北市內湖區南京東路六段４５１巷１７號五樓,4430,73.04,67.35,14.56,16.3,5,13,有,3,2,2,25.061278,121.587204,
11405,大樓,台北市內湖區石潭路６３號二樓,2186.5,51.93,42.1,9.96,14.3,2,14,有,4,2,3,25.062777,121.587005,親友、員工、共有人或其他特殊關係間之交易；
11405,大樓,台北市內湖區行善路４１７巷３６號二樓,2825,49.36,57.23,8.51,14.4,2,11,有,2,2,2,25.06431,121.586295,親友、員工、共有人或其他特殊關係間之交易；
11405,大樓,台北市內湖區石潭路６１號二樓,6100,72.44,84.21,19.93,14.3,2,14,有,3,2,2,25.062783,121.586847,其他增建；
11405,華廈,台北市內湖區陽光街１６１巷１２之２８號四樓,1210,99.55,12.15,5.89,6.7,4,5,有,1,1,1,25.074695,121.585301,
11405,公寓,台北市內湖區民權東路六段１２０巷１弄４號五樓,1688,56.48,29.88,9.19,42.2,5,5,無,3,2,2,25.068675,121.587381,其他增建；
11405,大樓,台北市內湖區成功路二段１１５巷７號七樓之１,4375,84.41,60.91,8.66,3.8,7,11,有,3,2,2,25.065315,121.592073,
11405,華廈,台北市內湖區金豐街６２號四樓,1745,51.34,33.99,6.09,15.3,4,10,有,2,1,1,25.065195,121.586864,
11405,華廈,台北市內湖區民權東路六段５６巷１弄２號六樓,1900,68.91,27.57,4.8,42.4,6,7,無,3,1,1,25.068485,121.584797,陽台外推；其他增建；
11405,公寓,台北市內湖區民權東路六段１２０巷３弄２號三樓,2088,59.57,35.05,11.02,42.2,3,5,無,3,2,2,25.068355,121.587313,其他增建；
11405,大樓,台北市內湖區民權東路六段１８０巷１５８號十樓之３,4600,69.77,74.32,11.55,15.1,10,11,有,2,2,2,25.065326,121.591451,
11404,大樓,台北市內湖區民權東路六段１４６號十二樓之１９,1288,87.3,14.75,1.47,18.8,12,12,無,1,1,1,25.068927,121.59413,夾層；
11404,華廈,台北市內湖區陽光街１６１巷１２之１２號三樓,1050,92.07,11.4,5.87,6.7,3,5,無,1,1,1,25.074244,121.585733,
11404,華廈,台北市內湖區安康路２０號三樓之５,10120,56.98,189.86,29.6,2.3,3,9,有,無隔間,0,0,25.062139,121.593297,
11404,大樓,台北市內湖區行善路２８１巷１９弄１２號三樓,7860,76.97,116.92,22.53,16,3,14,有,3,2,3,25.061501,121.584592,其他增建；
11404,公寓,台北市內湖區民權東路六段９０巷１５弄１４號五樓,2008,64.1,31.33,10.15,42.2,5,5,無,3,2,1,25.068117,121.586618,陽台外推；頂樓加蓋；其他增建；
11404,大樓,台北市內湖區民權東路六段１５０之１號十四樓之７,1081,83.38,12.97,1.07,17.2,14,14,無,1,1,1,25.068927,121.59413,陽台外推；
11404,華廈,台北市內湖區安康路６號三樓,147790,56.86,2598.98,403.47,1,4,10,有,無隔間,0,0,25.061995,121.593082,
