成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11407,公寓,台北市北投區永興路一段３２巷１９號五樓,1158,39.59,29.25,16.09,46.8,5,5,無,3,2,2,25.137885,121.500176,頂樓加蓋；其他增建；
11407,公寓,台北市北投區永興路二段１８號二樓,1136,43.01,26.41,11.39,50.8,2,4,無,2,2,1,25.139931,121.501699,
11407,公寓,台北市北投區溫泉路６８巷８之１號四樓,1330,44.99,29.56,10.59,56,4,4,無,1,2,1,25.134924,121.505833,頂樓加蓋；其他增建；
11407,大樓,台北市北投區光明路２４２號四樓之６,1090,55.45,28.17,2.39,16.6,4,19,有,1,0,1,25.1364,121.50421,陽台外推；
11407,大樓,台北市北投區中央南路二段１２之２１號四樓,1168,62.4,25.88,2.59,10.6,4,19,有,0,0,1,25.126955,121.499748,
11407,華廈,台北市北投區三合街一段８２巷９７號七樓,2435,88,38.57,4.83,10.7,7,9,有,1,1,1,25.129059,121.504217,
11407,公寓,台北市北投區大業路３００巷９弄６號二樓,1726,56.9,30.33,12.1,45.3,2,4,無,3,2,2,25.128529,121.498537,其他增建；
11407,華廈,台北市北投區公路１６１巷３１號三樓,5300,58.69,97.94,46.46,10.3,3,5,有,3,2,2,25.129331,121.506575,
11407,公寓,台北市北投區崇仁路一段１５５巷８號三樓,1580,51.06,30.95,9.34,45.5,3,5,無,3,2,2,25.123589,121.50257,其他增建；
11407,公寓,台北市北投區溫泉路３４巷９弄１號四樓,1320,42.78,30.86,9.21,46.1,4,5,無,3,2,2,25.133254,121.503859,陽台外推；
11407,華廈,台北市北投區文化三路７９號四樓,1875,52.51,35.71,9.59,40.3,4,7,無,3,2,2,25.139277,121.498023,其他增建；
11407,公寓,台北市北投區清江路２４７巷５號,1635,94.05,17.38,11.8,56.1,1,2,無,4,1,4,25.125758,121.502024,其他增建；
11407,公寓,台北市北投區大同街１２５巷２０號四樓,730,43.58,16.75,7.05,47.8,4,4,無,1,1,1,25.134825,121.497961,陽台外推；其他增建；
11407,公寓,台北市北投區溫泉路５８巷２０號四樓,1380,48.66,28.36,10.78,46.7,4,5,無,3,2,2,25.133353,121.505462,陽台外推；
11407,公寓,台北市北投區永興路二段３３巷７弄１號,950,56.72,16.75,12.1,54.5,1,2,無,1,1,2,25.14026,121.501515,親友、員工、共有人或其他特殊關係間之交易；
11407,公寓,台北市北投區永興路二段３３巷１２弄１７號,486,37.47,12.97,5.23,49.1,1,4,無,3,2,1,25.14048,121.502394,親友、員工、共有人或其他特殊關係間之交易；其他增建；畸零地或有合併使用效益；
11407,華廈,台北市北投區大興街８０號八樓之２,2760,94.98,37.46,6.62,1.1,8,8,有,2,2,1,25.130589,121.501736,
11407,大樓,台北市北投區中央南路二段１２之１２號十一樓,1800,41.34,43.54,5.2,10.6,11,19,有,無隔間,0,0,25.125787,121.500533,
