成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11405,公寓,台北市南港區忠孝東路七段５２７巷２號四樓,1180,73.94,15.96,5.74,45.3,4,4,無,3,1,1,25.053104,121.612502,頂樓加蓋；
11405,公寓,台北市南港區松河街６５０號三樓,1320,42.66,30.95,11.35,43.7,3,4,無,2,1,1,25.059659,121.609233,
11405,公寓,台北市南港區忠孝東路七段６０２號三樓,1800,80.92,22.24,6.43,48.8,3,5,無,2,2,1,25.052918,121.615255,陽台外推；
11405,華廈,台北市南港區重陽路１６６巷３號二樓,3850,57.7,66.72,25.7,36.6,2,7,無,9,0,9,25.056997,121.60125,陽台外推；
11405,公寓,台北市南港區興華路１１４巷１弄５號四樓,1688,66.61,25.34,9.53,41.8,4,5,無,3,2,1,25.056795,121.605106,陽台外推；
11405,大樓,台北市南港區園區街３號四樓之１,17676.0214,70.94,303.75,51.8,22.8,4,21,有,無隔間,0,0,25.058844,121.612088,
11405,大樓,台北市南港區三重路１９之２號六樓之１,11888,64.53,212.75,45.27,26.7,6,13,有,9,2,0,25.056522,121.613586,
11405,公寓,台北市南港區研究院路二段１２巷５７弄８０號五樓,1558,45.9,33.94,9.65,40.6,5,5,無,3,2,2,25.048428,121.6133,陽台外推；其他增建；
11405,公寓,台北市南港區中南街７４巷１２號二樓,1570,58.61,26.79,7.95,51.4,2,4,無,3,2,1,25.053395,121.614656,
11405,華廈,台北市南港區重陽路４９９號二樓之３,1360,89.28,27.93,5.86,19.9,2,9,有,1,1,1,25.061533,121.612444,夾層；其他增建；
11405,大樓,台北市南港區南港路二段３８巷３９號九樓,3500,95.54,36.63,7.91,17.3,9,12,無,3,2,2,25.054877,121.604936,
11404,公寓,台北市南港區忠孝東路七段５６４號五樓,1890,46.5,40.65,13.07,44.8,5,5,無,4,2,2,25.052556,121.613301,
