成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11409,公寓,台北市萬華區興寧街２７號四樓,750,37.82,19.83,6.2,53.9,4,4,無,5,1,1,25.03236,121.501309,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；
11409,大樓,台北市萬華區昆明街１１１號六樓之１１,600,43.7,13.73,0.16,23.2,6,14,有,1,0,1,25.042263,121.504826,親友、員工、共有人或其他特殊關係間之交易；
11408,大樓,台北市萬華區南寧路４１號七樓之２,1650,49.73,33.18,3.12,39.7,7,12,無,3,2,2,25.036103,121.504135,
11408,公寓,台北市萬華區西藏路２１８號三樓,2038,52.43,38.87,13.54,50.3,3,4,無,3,2,2,25.029869,121.502291,其他增建；
11408,公寓,台北市萬華區和平西路三段３０２巷３弄２６號二樓,259,26.56,9.75,3.99,56.6,2,3,無,2,1,1,25.034882,121.492178,親友、員工、共有人或其他特殊關係間之交易；其他增建；
11408,華廈,台北市萬華區廣州街７８號五樓,1950,57.81,33.73,4.18,40.5,5,9,無,3,2,2,25.036493,121.502791,其他增建；
11408,公寓,台北市萬華區西園路二段１５１號二樓,1180,50.73,23.26,8.09,50.7,2,4,無,3,1,1,25.029321,121.49627,
11408,公寓,台北市萬華區貴陽街二段２２９之２號,1200,32.78,36.61,11.5,57.3,2,4,無,2,2,1,25.040111,121.498646,親友、員工、共有人或其他特殊關係間之交易；
11408,公寓,台北市萬華區大理街１６１之４號四樓,1200,45.07,26.62,7.77,44.8,4,5,無,3,2,1,25.033928,121.495565,
11408,大樓,台北市萬華區康定路２３２號十一樓之１３,445,53.42,8.33,0.9,44.9,11,11,無,1,0,1,25.035507,121.501428,其他增建；
11408,公寓,台北市萬華區環河南路二段４６巷３號四樓,1200,39.41,30.45,7.76,42.5,4,5,無,3,2,2,25.038168,121.496484,前陽台加鋁窗、公設梯間增建使用其他增建；
11408,公寓,台北市萬華區東園街７３巷４０弄２號,2100,47.77,43.96,5.85,48.7,1,5,無,無隔間,0,0,25.026139,121.497634,
11408,公寓,台北市萬華區西藏路１５１號三樓,605,63.76,9.49,2.98,50.8,3,5,無,2,1,1,25.029412,121.501493,其他增建；
11408,華廈,台北市萬華區和平西路三段７０號四樓,2728.5,58.35,46.76,9.83,37.7,4,7,無,5,2,2,25.035026,121.503057,雨遮外推其他增建；
11408,公寓,台北市萬華區萬大路２１７號三樓,1688,58.6,28.81,8.92,53.8,3,4,無,3,2,1,25.026833,121.500597,其他增建；
11408,公寓,台北市萬華區環河南路二段１００巷１３弄２號,1150,44.62,25.77,7.23,42.5,"1,2",5,無,2,1,1,25.037321,121.495049,陽台外推；其他增建；
11408,華廈,台北市萬華區和平西路三段３８４號二樓之２３,470,51.6,9.11,1.09,44.7,2,8,無,0,1,1,25.035401,121.496821,陽台外推；
11408,公寓,台北市萬華區貴陽街二段４０巷８號,555,42.41,13.09,0,48.4,1,4,無,無隔間,0,0,25.039128,121.50493,建物坐落地號：漢中段三小段214地號；
11408,華廈,台北市萬華區西園路二段２０３之１號二樓,592.0908,14.12,41.94,7.11,28.6,2,8,無,1,1,1,25.027231,121.494703,親友、員工、共有人或其他特殊關係間之交易；
