路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市士林區中庸二路,25.1343,121.547207,17.8年,222.37,13888,3,5房4廳5衛3室,1,4,B1-4,['D']
台北市士林區永公路,25.124786,121.560371,50.9年,90.81,7980,0,5房3廳3衛1室,1,2,1-2,['D']
台北市士林區中庸二路,25.134644,121.546948,17.8年,239.72,14888,4,4房4廳7衛4室,1,4,B1-4,['D']
台北市士林區德行東路,25.109752,121.536367,42.8年,36.88,2300,0,3房2廳2衛,0,5,5,['A']
台北市士林區福壽街,25.096629,121.525401,10.3年,21.95,2280,1,2房2廳1衛,1,7,6,['M']
台北市士林區中山北路七段,25.119509,121.533403,48.6年,36.31,2988,0,4房3廳3衛1室,1,7,7,['M']
台北市士林區通河街,25.080092,121.523182,13.3年,41.16,3380,1,2房2廳1衛1室,1,8,3,['M']
台北市士林區中山北路七段,25.122843,121.535364,42.9年,40.16,2088,0,3房2廳2衛,0,7,2,['M']
台北市士林區德行東路,25.110247,121.538751,37.8年,52.11,3580,1,4房2廳2衛3室,1,5,4-5,['A']
台北市士林區福壽街,25.096575,121.525437,10.3年,21.95,2200,1,2房2廳1.5衛,1,7,6,['M']
台北市士林區至誠路一段,25.102148,121.534578,7.7年,108.86,10424,2,3房2廳3衛,0,14,4,['L']
台北市士林區承德路四段,25.083141,121.523746,23.6年,100.57,7900,2,3房2廳2衛,0,14,12,['L']
台北市士林區中社路一段,25.109359908549,121.56211985794,50.6年,62.77,2480,0,7房5廳3衛3室,1,4,4,['A']
台北市士林區中山北路七段,25.123936,121.535803,45.7年,122.26,19800,0,6房4廳5衛,0,2,B1-2,['D']
台北市士林區至善路二段,25.10529,121.556707,54.6年,68.36,7980,1,8房6廳4衛1室,1,2,1-2,['D']
台北市士林區至善路二段,25.09815,121.541538,39.5年,153.27,19800,1,5房2廳5衛5室,1,3,B1-3,['D']
台北市士林區雨聲街,25.102924,121.529343,58.9年,23.44,5988,0,4房2廳2衛1室,1,2,1-2,['D']
台北市士林區至誠路一段,25.101393,121.531341,48.6年,65.84,7850,1,6房3廳3衛,0,2,1-2,['D']
台北市士林區中山北路六段,25.115138,121.526056,41.5年,55.78,6888,0,4房2廳2衛3室,1,7,1,['M']
台北市士林區永公路,25.124687,121.560047,57.2年,71.24,7988,0,6房3廳3衛1室,1,2,1-2,['D']
台北市士林區至善路二段,25.103639603652,121.55558528659,29.7年,244.29,14600,4,8房3廳5衛4室,0,16,2,['L']
台北市士林區德行西路,25.10404,121.52073,47.2年,33.59,2100,0,4房2廳3衛,1,5,5,['A']
台北市士林區士東路,25.112158,121.534266,53.4年,47.48,6200,0,5房3廳3衛,1,2,1-2,['D']
台北市士林區中庸一路,25.132936,121.549215,49.9年,160.33,20258,0,6房3廳4衛4室,0,2,1-2,['D']
台北市士林區忠誠路一段,25.105868,121.526464,39.9年,47.92,5200,0,5房3廳4衛,1,6,6,['M']
台北市士林區中山北路七段,25.127941,121.532668,41.4年,56.57,3400,0,4房2廳2衛,0,7,4-5,['M']
台北市士林區至誠路一段,25.101723,121.536,26.8年,52.57,4760,2,4房2廳2衛,0,8,7-8,['M']
台北市士林區中庸一路,25.13313,121.549406,49.9年,160.33,20108,0,6房3廳4衛3室,0,2,1-2,['D']
台北市士林區菁山路,25.139417,121.549457,16.8年,117.94,8200,2,5房3廳3衛1室,0,5,4-5,['M']
