路段,緯度,經度,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
台北市中山區松江路,25.047042,121.531569,1,0,0,0,0,0,0,0,0,0,0,0,45.2,50.51,4150,0,3.0,2.0,2.0,0.0,0,12,2,2,1,0,1,0,0,0
台北市中山區長安東路一段,25.049633,121.522983,1,0,0,0,0,0,0,0,0,0,0,0,37.2,22.93,1980,0,0.0,2.0,1.0,0.0,0,12,8,8,1,0,1,0,0,0
台北市中山區伊通街,25.049554,121.534657,1,0,0,0,0,0,0,0,0,0,0,0,59.8,31.28,7580,0,0.0,1.0,1.0,2.0,1,4,1,1,1,1,0,0,0,0
台北市中山區民權東路二段,25.061401,121.533934,1,0,0,0,0,0,0,0,0,0,0,0,56.2,24.9,5288,0,2.0,2.0,2.0,1.0,1,4,1,1,1,1,0,0,0,0
台北市中山區民權東路二段,25.061599,121.532088,1,0,0,0,0,0,0,0,0,0,0,0,33.9,19.54,2080,0,2.0,2.0,1.0,1.0,1,5,5,5,1,0,0,0,1,0
台北市中山區新生北路三段,25.067454,121.529015,1,0,0,0,0,0,0,0,0,0,0,0,56.3,25.6,2366,0,3.0,2.0,1.0,0.0,0,4,4,4,1,1,0,0,0,0
台北市中山區龍江路,25.066489,121.540676,1,0,0,0,0,0,0,0,0,0,0,0,46.5,35.18,2088,0,3.0,2.0,2.0,0.0,0,5,5,5,1,1,0,0,0,0
台北市中山區松江路,25.057507,121.531654,1,0,0,0,0,0,0,0,0,0,0,0,63.1,36.62,6600,0,4.0,5.0,3.0,1.0,1,2,1,2,2,0,0,0,0,1
台北市中山區林森北路,25.050469,121.525965,1,0,0,0,0,0,0,0,0,0,0,0,19.6,7.01,1000,0,1.0,1.0,1.0,0.0,1,7,3,3,1,0,0,0,1,0
台北市中山區大直街,25.08125,121.546017,1,0,0,0,0,0,0,0,0,0,0,0,47.2,37.63,3390,0,5.0,1.0,3.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市中山區林森北路,25.049776,121.527766,1,0,0,0,0,0,0,0,0,0,0,0,39.4,12.39,1450,0,1.0,1.0,1.0,0.0,0,7,4,4,1,0,0,0,1,0
台北市中山區北安路,25.08009,121.547889,1,0,0,0,0,0,0,0,0,0,0,0,47.7,21.55,1880,0,2.0,0.0,2.0,1.0,0,5,3,3,1,1,0,0,0,0
台北市中山區遼寧街,25.049081,121.542572,1,0,0,0,0,0,0,0,0,0,0,0,59.0,18.51,2750,0,6.0,2.0,2.0,0.0,1,3,3,3,1,1,0,0,0,0
台北市中山區龍江路,25.059388,121.541627,1,0,0,0,0,0,0,0,0,0,0,0,49.7,37.41,3550,0,8.0,1.0,8.0,0.0,1,4,4,4,1,1,0,0,0,0
台北市中山區龍江路,25.067368,121.540906,1,0,0,0,0,0,0,0,0,0,0,0,48.2,25.75,1950,0,8.0,0.0,8.0,0.0,1,4,4,4,1,1,0,0,0,0
台北市中山區撫順街,25.064155,121.519358,1,0,0,0,0,0,0,0,0,0,0,0,43.2,8.21,950,0,1.0,0.0,1.0,0.0,0,6,6,6,1,0,0,1,0,0
台北市中山區龍江路,25.05092,121.541737,1,0,0,0,0,0,0,0,0,0,0,0,34.5,67.52,4888,1,5.0,2.0,4.0,0.0,1,5,-1,1,2,0,0,0,1,0
台北市中山區八德路二段,25.046907,121.541751,1,0,0,0,0,0,0,0,0,0,0,0,51.7,19.92,2780,0,2.0,1.0,1.0,0.0,0,4,4,4,1,1,0,0,0,0
台北市中山區林森北路,25.059791,121.525062,1,0,0,0,0,0,0,0,0,0,0,0,49.5,13.51,1388,0,2.0,1.0,1.0,0.0,0,11,4,4,1,0,1,0,0,0
台北市松山區南京東路五段,25.051303,121.559659,0,0,0,0,0,0,0,0,0,0,1,0,36.1,21.56,2200,0,2.0,2.0,1.0,0.0,0,19,3,3,1,0,1,0,0,0
台北市松山區民生東路五段,25.058738,121.564482,0,0,0,0,0,0,0,0,0,0,1,0,36.7,11.41,1068,0,1.0,0.0,1.0,0.0,0,20,19,19,1,0,0,1,0,0
台北市松山區民生東路五段,25.058613,121.563895,0,0,0,0,0,0,0,0,0,0,1,0,42.2,85.16,5988,1,4.0,2.0,2.0,2.0,0,16,10,10,1,0,1,0,0,0
台北市松山區健康路,25.054302,121.560606,0,0,0,0,0,0,0,0,0,0,1,0,33.0,44.23,3988,0,4.0,2.0,2.0,0.0,0,12,5,5,1,0,1,0,0,0
台北市松山區民生東路五段,25.059401,121.564775,0,0,0,0,0,0,0,0,0,0,1,0,42.5,48.56,3988,0,3.0,2.0,2.0,1.0,0,16,16,16,1,0,1,0,0,0
台北市松山區民生東路五段,25.05833,121.564577,0,0,0,0,0,0,0,0,0,0,1,0,36.7,11.41,1088,0,1.0,1.0,1.0,0.0,0,20,10,10,1,0,1,0,0,0
台北市松山區民生東路五段,25.059014,121.561932,0,0,0,0,0,0,0,0,0,0,1,0,43.1,56.78,4960,0,4.0,2.0,2.0,0.0,0,15,5,5,1,0,1,0,0,0
台北市松山區南京東路五段,25.052917,121.567398,0,0,0,0,0,0,0,0,0,0,1,0,43.0,33.6,3188,0,3.0,2.0,2.0,0.0,0,6,5,5,1,0,0,0,1,0
台北市松山區民生東路五段,25.05833,121.564577,0,0,0,0,0,0,0,0,0,0,1,0,36.7,36.31,3260,0,3.0,2.0,2.0,0.0,0,20,16,16,1,0,1,0,0,0
台北市松山區民生東路五段,25.0591,121.562398,0,0,0,0,0,0,0,0,0,0,1,0,43.1,15.86,1698,0,1.0,1.0,1.0,0.0,0,15,10,10,1,0,1,0,0,0
台北市松山區寶清街,25.050131,121.568934,0,0,0,0,0,0,0,0,0,0,1,0,36.3,23.97,2280,0,2.0,2.0,2.0,0.0,0,11,8,8,1,0,1,0,0,0
台北市松山區富錦街,25.060721,121.562004,0,0,0,0,0,0,0,0,0,0,1,0,45.4,86.71,8888,2,3.0,3.0,3.0,2.0,0,7,7,7,1,0,0,0,1,0
台北市松山區敦化北路,25.060907,121.549398,0,0,0,0,0,0,0,0,0,0,1,0,15.8,171.42,18230,5,3.0,2.0,2.0,1.0,0,12,4,4,1,0,1,0,0,0
台北市松山區八德路三段,25.048234,121.556997,0,0,0,0,0,0,0,0,0,0,1,0,37.2,12.86,1980,0,2.0,2.0,1.0,0.0,0,12,9,9,1,0,1,0,0,0
台北市松山區敦化北路,25.054051275195,121.54721675412,0,0,0,0,0,0,0,0,0,0,1,0,13.8,109.79,15880,3,3.0,2.0,3.0,2.0,0,10,4,4,1,0,0,0,1,0
台北市松山區敦化北路,25.059194,121.548102,0,0,0,0,0,0,0,0,0,0,1,0,42.9,46.2,4788,0,5.0,3.0,3.0,0.0,1,7,7,7,1,0,0,0,1,0
台北市松山區八德路四段,25.049831,121.57449,0,0,0,0,0,0,0,0,0,0,1,0,12.2,24.78,2295,1,1.0,1.0,1.0,0.0,0,13,7,7,1,0,1,0,0,0
台北市松山區敦化北路,25.055665,121.550386,0,0,0,0,0,0,0,0,0,0,1,0,31.7,51.83,5980,0,3.0,2.0,2.0,0.0,0,12,11,11,1,0,1,0,0,0
台北市松山區新東街,25.061523,121.564961,0,0,0,0,0,0,0,0,0,0,1,0,54.6,22.19,1980,0,5.0,2.0,5.0,0.0,1,4,4,4,1,1,0,0,0,0
台北市松山區民生東路五段,25.059691,121.555787,0,0,0,0,0,0,0,0,0,0,1,0,39.2,92.77,8980,1,5.0,3.0,4.0,1.0,1,3,-2,3,5,0,0,0,0,1
台北市松山區撫遠街,25.060943,121.565731,0,0,0,0,0,0,0,0,0,0,1,0,52.3,26.69,2688,0,3.0,2.0,1.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市松山區三民路,25.057034,121.562464,0,0,0,0,0,0,0,0,0,0,1,0,52.4,27.07,2598,0,3.0,2.0,1.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市松山區健康路,25.053574,121.553503,0,0,0,0,0,0,0,0,0,0,1,0,28.6,54.7,4988,0,4.0,2.0,2.0,0.0,0,13,3,3,1,0,1,0,0,0
台北市松山區基隆路一段,25.05083,121.569972,0,0,0,0,0,0,0,0,0,0,1,0,43.8,24.4,1880,0,2.0,2.0,1.0,0.0,0,5,2,2,1,1,0,0,0,0
台北市松山區光復南路,25.045734,121.554654,0,0,0,0,0,0,0,0,0,0,1,0,5.1,118.96,15908,3,3.0,2.0,3.0,3.0,0,22,17,17,1,0,1,0,0,0
台北市松山區八德路四段,25.049831,121.57449,0,0,0,0,0,0,0,0,0,0,1,0,12.2,16.95,1950,0,1.0,1.0,1.0,0.0,0,13,4,4,1,0,0,1,0,0
台北市松山區富錦街,25.062452,121.566945,0,0,0,0,0,0,0,0,0,0,1,0,56.0,34.07,2780,0,3.0,2.0,5.0,0.0,0,4,2,2,1,1,0,0,0,0
台北市松山區富錦街,25.06097,121.562419,0,0,0,0,0,0,0,0,0,0,1,0,55.3,36.69,3498,0,3.0,2.0,2.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市松山區三民路,25.057382,121.563991,0,0,0,0,0,0,0,0,0,0,1,0,52.2,25.8,3180,0,3.0,3.0,1.0,1.0,1,4,1,1,1,1,0,0,0,0
台北市松山區寶清街,25.053131,121.568545,0,0,0,0,0,0,0,0,0,0,1,0,8.3,49.38,5365,1,3.0,2.0,2.0,1.0,0,13,7,7,1,0,1,0,0,0
台北市松山區敦化南路一段,25.046112,121.54682,0,0,0,0,0,0,0,0,0,0,1,0,41.5,48.38,5600,0,3.0,2.0,5.0,0.0,0,7,4,4,1,0,0,0,1,0
台北市松山區南京東路四段,25.051003,121.553545,0,0,0,0,0,0,0,0,0,0,1,0,47.2,63.49,5500,0,4.0,2.0,2.0,0.0,0,12,4,4,1,0,1,0,0,0
台北市松山區民生東路五段,25.059736,121.562085,0,0,0,0,0,0,0,0,0,0,1,0,43.1,55.49,4780,0,4.0,2.0,2.0,0.0,0,15,13,13,1,0,1,0,0,0
台北市松山區民生東路三段,25.058544,121.547408,0,0,0,0,0,0,0,0,0,0,1,0,47.0,57.38,5450,0,4.0,4.0,3.0,0.0,1,7,7,7,1,0,0,0,1,0
台北市松山區松河街,25.050691,121.573238,0,0,0,0,0,0,0,0,0,0,1,0,10.9,37.08,3350,1,2.0,2.0,1.0,0.0,0,15,6,6,1,0,1,0,0,0
台北市松山區民生東路五段,25.058257,121.56477,0,0,0,0,0,0,0,0,0,0,1,0,36.7,46.64,3650,1,3.0,2.0,2.0,0.0,0,20,11,11,1,0,1,0,0,0
台北市松山區三民路,25.060458,121.564811,0,0,0,0,0,0,0,0,0,0,1,0,53.9,35.12,3000,0,4.0,2.0,2.0,0.0,0,4,2,2,1,1,0,0,0,0
台北市松山區八德路四段,25.049848,121.575841,0,0,0,0,0,0,0,0,0,0,1,0,16.6,48.17,4980,0,4.0,2.0,2.0,0.0,0,14,3,3,1,0,1,0,0,0
台北市松山區民權東路三段,25.060773,121.544771,0,0,0,0,0,0,0,0,0,0,1,0,42.3,42.65,4800,0,3.0,2.0,2.0,0.0,0,7,3,3,1,0,0,0,1,0
台北市松山區寶清街,25.053135,121.568273,0,0,0,0,0,0,0,0,0,0,1,0,8.3,57.99,5688,1,3.0,2.0,2.0,0.0,0,13,6,6,1,0,1,0,0,0
台北市松山區南京東路四段,25.051424,121.554626,0,0,0,0,0,0,0,0,0,0,1,0,15.5,107.62,11500,2,5.0,2.0,3.0,0.0,0,15,3,3,1,0,1,0,0,0
台北市松山區寶清街,25.053146,121.567903,0,0,0,0,0,0,0,0,0,0,1,0,8.3,49.33,5388,1,3.0,2.0,2.0,0.0,0,13,5,5,1,0,1,0,0,0
台北市松山區民生東路五段,25.058194,121.563745,0,0,0,0,0,0,0,0,0,0,1,0,42.2,46.58,4680,0,3.0,2.0,2.0,1.0,0,16,16,16,1,0,1,0,0,0
台北市松山區南京東路五段,25.051082,121.568931,0,0,0,0,0,0,0,0,0,0,1,0,36.2,17.93,2280,0,2.0,2.0,1.0,0.0,0,12,11,11,1,0,1,0,0,0
台北市松山區民生東路五段,25.059021,121.562053,0,0,0,0,0,0,0,0,0,0,1,0,43.1,67.41,5488,1,3.0,2.0,2.0,0.0,0,15,12,12,1,0,1,0,0,0
台北市松山區寶清街,25.050131,121.568934,0,0,0,0,0,0,0,0,0,0,1,0,36.3,13.86,1228,0,1.0,1.0,1.0,0.0,0,11,6,6,1,0,1,0,0,0
台北市松山區民生東路五段,25.05833,121.564577,0,0,0,0,0,0,0,0,0,0,1,0,36.7,24.55,2600,0,2.0,2.0,1.0,0.0,0,20,13,13,1,0,1,0,0,0
台北市松山區民生東路三段,25.059405,121.54639,0,0,0,0,0,0,0,0,0,0,1,0,42.8,49.5,4950,0,4.0,2.0,2.0,0.0,0,7,5,5,1,0,0,0,1,0
台北市松山區敦化南路一段,25.04578,121.549265,0,0,0,0,0,0,0,0,0,0,1,0,49.2,64.02,7668,0,3.0,2.0,2.0,2.0,0,12,11,11,1,0,1,0,0,0
台北市松山區民族東路,25.064305,121.546498,0,0,0,0,0,0,0,0,0,0,1,0,54.0,46.05,2888,0,3.0,2.0,2.0,0.0,0,4,2,2,1,1,0,0,0,0
台北市松山區民生東路五段,25.05833,121.564577,0,0,0,0,0,0,0,0,0,0,1,0,36.7,17.85,1880,0,1.0,1.0,1.0,0.0,0,20,15,15,1,0,1,0,0,0
台北市松山區民生東路五段,25.059027,121.558134,0,0,0,0,0,0,0,0,0,0,1,0,46.5,49.01,5680,0,3.0,2.0,2.0,0.0,0,7,5,5,1,0,0,0,1,0
台北市松山區南京東路五段,25.051293,121.560149,0,0,0,0,0,0,0,0,0,0,1,0,46.1,40.19,3600,0,3.0,2.0,2.0,0.0,0,13,6,6,1,0,1,0,0,0
台北市松山區南京東路五段,25.051715,121.559562,0,0,0,0,0,0,0,0,0,0,1,0,41.5,40.18,3386,0,3.0,2.0,2.0,0.0,0,14,7,7,1,0,1,0,0,0
台北市松山區八德路四段,25.049475,121.568831,0,0,0,0,0,0,0,0,0,0,1,0,58.7,21.18,1890,0,3.0,2.0,1.0,0.0,0,4,2,2,1,1,0,0,0,0
台北市松山區民權東路五段,25.063279,121.565084,0,0,0,0,0,0,0,0,0,0,1,0,51.7,31.47,2998,0,4.0,2.0,2.0,0.0,0,4,2,2,1,1,0,0,0,0
台北市松山區光復北路,25.052705738609,121.55676347711,0,0,0,0,0,0,0,0,0,0,1,0,52.8,32.86,2888,0,1.0,2.0,1.0,0.0,0,4,4,4,1,1,0,0,0,0
台北市松山區光復南路,25.045748,121.556966,0,0,0,0,0,0,0,0,0,0,1,0,31.0,45.75,5886,0,3.0,2.0,2.0,0.0,0,7,1,1,1,0,0,0,1,0
台北市松山區南京東路五段,25.051615,121.564972,0,0,0,0,0,0,0,0,0,0,1,0,17.0,16.84,1920,0,1.0,2.0,1.0,0.0,0,18,10,10,1,0,1,0,0,0
台北市松山區長安東路二段,25.048124,121.545379,0,0,0,0,0,0,0,0,0,0,1,0,41.6,67.39,6500,0,5.0,2.0,2.0,1.0,0,12,5,5,1,0,1,0,0,0
台北市松山區新東街,25.060151,121.565575,0,0,0,0,0,0,0,0,0,0,1,0,51.0,24.51,2088,0,4.0,2.0,2.0,0.0,1,4,4,4,1,1,0,0,0,0
台北市松山區新東街,25.05965,121.567466,0,0,0,0,0,0,0,0,0,0,1,0,51.4,51.15,4680,0,5.0,3.0,3.0,0.0,1,4,4,4,1,1,0,0,0,0
台北市松山區八德路四段,25.050053,121.564409,0,0,0,0,0,0,0,0,0,0,1,0,37.7,34.65,4200,1,3.0,3.0,2.0,0.0,1,7,7,7,1,0,0,0,1,0
台北市松山區健康路,25.055399,121.568226,0,0,0,0,0,0,0,0,0,0,1,0,39.4,37.52,3680,0,2.0,2.0,2.0,0.0,0,5,3,3,1,1,0,0,0,0
台北市松山區吉祥路,25.049938,121.562625,0,0,0,0,0,0,0,0,0,0,1,0,33.2,55.61,4580,1,4.0,2.0,2.0,0.0,0,7,4,4,1,0,0,0,1,0
台北市松山區民生東路五段,25.058479,121.556256,0,0,0,0,0,0,0,0,0,0,1,0,8.6,18.37,2150,0,1.0,1.0,1.0,0.0,0,7,2,2,1,0,0,0,1,0
台北市松山區三民路,25.0616098,121.562757,0,0,0,0,0,0,0,0,0,0,1,0,51.5,37.02,2980,0,4.0,2.0,2.0,0.0,0,4,4,4,1,1,0,0,0,0
台北市松山區南京東路五段,25.051615,121.564972,0,0,0,0,0,0,0,0,0,0,1,0,17.0,20.55,2100,1,1.0,1.0,1.0,0.0,0,18,13,13,1,0,1,0,0,0
台北市松山區北寧路,25.050301,121.552822,0,0,0,0,0,0,0,0,0,0,1,0,37.7,54.99,5680,1,3.0,2.0,2.0,0.0,0,18,9,9,1,0,1,0,0,0
台北市松山區八德路四段,25.049831,121.57449,0,0,0,0,0,0,0,0,0,0,1,0,12.2,16.95,2190,0,1.0,1.0,1.0,0.0,0,13,12,12,1,0,1,0,0,0
台北市松山區南京東路四段,25.051864,121.552995,0,0,0,0,0,0,0,0,0,0,1,0,1.2,44.67,6188,1,3.0,2.0,2.0,0.0,0,15,2,2,1,0,1,0,0,0
台北市松山區敦化北路,25.053887,121.55067,0,0,0,0,0,0,0,0,0,0,1,0,0.5,76.45,12388,1,4.0,2.0,2.0,0.0,0,11,2,2,1,0,1,0,0,0
台北市松山區八德路二段,25.04831,121.546955,0,0,0,0,0,0,0,0,0,0,1,0,44.5,41.29,4350,0,3.0,3.0,3.0,1.0,0,12,10,10,1,0,1,0,0,0
台北市松山區南京東路五段,25.051945,121.568923,0,0,0,0,0,0,0,0,0,0,1,0,20.2,14.35,850,0,1.0,1.0,1.0,0.0,0,3,2,2,1,0,0,0,1,0
台北市松山區南京東路四段,25.051863,121.552943,0,0,0,0,0,0,0,0,0,0,1,0,1.2,47.48,6750,1,3.0,2.0,2.0,0.0,0,15,4,4,1,0,1,0,0,0
台北市松山區民族東路,25.064599,121.546633,0,0,0,0,0,0,0,0,0,0,1,0,55.2,29.31,2480,0,5.0,0.0,2.0,0.0,0,4,4,4,1,1,0,0,0,0
台北市松山區南京東路四段,25.051864,121.552995,0,0,0,0,0,0,0,0,0,0,1,0,1.2,18.9,2900,0,1.0,1.0,1.0,0.0,0,15,5,5,1,0,1,0,0,0
台北市松山區新東街,25.061698,121.565798,0,0,0,0,0,0,0,0,0,0,1,0,51.8,29.56,2980,0,5.0,2.0,2.0,0.0,1,4,1,1,1,1,0,0,0,0
台北市松山區南京東路五段,25.051656,121.563151,0,0,0,0,0,0,0,0,0,0,1,0,15.3,84.5,9950,1,3.0,2.0,2.0,0.0,0,18,4,4,1,0,1,0,0,0
台北市松山區南京東路四段,25.051864,121.552995,0,0,0,0,0,0,0,0,0,0,1,0,1.2,23.95,3280,1,1.0,1.0,1.0,0.0,0,15,8,8,1,0,1,0,0,0
台北市松山區南京東路五段,25.051938,121.569649,0,0,0,0,0,0,0,0,0,0,1,0,44.3,32.09,2480,0,5.0,4.0,3.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市松山區復興北路,25.054335,121.544307,0,0,0,0,0,0,0,0,0,0,1,0,49.2,31.57,3500,0,3.0,2.0,2.0,0.0,0,12,4,4,1,0,1,0,0,0
台北市松山區南京東路四段,25.051864,121.552995,0,0,0,0,0,0,0,0,0,0,1,0,1.2,18.9,2980,0,1.0,1.0,1.0,0.0,0,15,8,8,1,0,1,0,0,0
台北市松山區南京東路五段,25.050511887865,121.56703134722,0,0,0,0,0,0,0,0,0,0,1,0,49.8,8.31,878,0,0.0,1.0,1.0,0.0,0,6,4,4,1,0,0,0,1,0
台北市松山區南京東路四段,25.051864,121.552995,0,0,0,0,0,0,0,0,0,0,1,0,1.2,18.9,2900,0,1.0,1.0,1.0,0.0,0,15,5,5,1,0,1,0,0,0
台北市松山區民生東路五段,25.058479,121.556256,0,0,0,0,0,0,0,0,0,0,1,0,8.6,18.37,2188,0,1.0,1.0,1.0,0.0,0,7,4,4,1,0,0,0,1,0
台北市松山區八德路四段,25.049256,121.563031,0,0,0,0,0,0,0,0,0,0,1,0,52.6,33.03,2398,0,3.0,2.0,1.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市松山區南京東路五段,25.052699,121.557841,0,0,0,0,0,0,0,0,0,0,1,0,48.8,31.3,2880,0,3.0,2.0,2.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市松山區八德路三段,25.048898,121.556743,0,0,0,0,0,0,0,0,0,0,1,0,43.5,40.82,3758,0,3.0,2.0,2.0,0.0,0,7,2,2,1,0,0,0,1,0
台北市松山區三民路,25.061636,121.56216,0,0,0,0,0,0,0,0,0,0,1,0,50.7,38.64,3468,0,4.0,2.0,2.0,1.0,0,4,4,4,1,1,0,0,0,0
台北市松山區民生東路五段,25.05833,121.564577,0,0,0,0,0,0,0,0,0,0,1,0,36.7,8.93,868,0,0.0,1.0,1.0,0.0,0,20,20,20,1,0,1,0,0,0
台北市松山區寶清街,25.052434,121.568814,0,0,0,0,0,0,0,0,0,0,1,0,54.1,22.3,1788,0,3.0,1.0,1.0,0.0,0,4,4,4,1,1,0,0,0,0
台北市松山區八德路三段,25.046564,121.551606,0,0,0,0,0,0,0,0,0,0,1,0,48.9,61.97,6088,0,4.0,2.0,2.0,2.0,0,7,4,4,1,0,0,0,1,0
台北市松山區南京東路五段,25.052693,121.558563,0,0,0,0,0,0,0,0,0,0,1,0,38.2,40.65,3888,0,3.0,2.0,2.0,0.0,0,7,4,4,1,0,0,0,1,0
台北市松山區南京東路五段,25.050774,121.568285,0,0,0,0,0,0,0,0,0,0,1,0,52.0,29.63,2899,0,5.0,0.0,5.0,0.0,0,6,2,2,1,0,0,0,1,0
台北市松山區南京東路五段,25.051686,121.570725,0,0,0,0,0,0,0,0,0,0,1,0,8.5,15.8,1660,0,1.0,1.0,1.0,0.0,0,12,5,5,1,0,1,0,0,0
台北市松山區南京東路五段,25.051979417877,121.55830263558,0,0,0,0,0,0,0,0,0,0,1,0,30.1,16.58,1888,0,1.0,1.0,1.0,0.0,1,11,10,10,1,0,1,0,0,0
台北市松山區敦化南路一段,25.046119,121.54803,0,0,0,0,0,0,0,0,0,0,1,0,2.9,53.26,7380,1,3.0,2.0,2.0,0.0,0,12,5,5,1,0,1,0,0,0
台北市松山區敦化南路一段,25.045869,121.547801,0,0,0,0,0,0,0,0,0,0,1,0,11.8,32.35,4880,1,2.0,2.0,1.0,0.0,0,7,6,6,1,0,0,0,1,0
台北市松山區南京東路四段,25.051424,121.554626,0,0,0,0,0,0,0,0,0,0,1,0,15.5,204.2,22500,2,4.0,2.0,4.0,4.0,0,15,8,8,1,0,1,0,0,0
台北市松山區富錦街,25.062555,121.567702,0,0,0,0,0,0,0,0,0,0,1,0,55.9,32.73,2880,0,3.0,3.0,3.0,1.0,1,4,4,4,1,1,0,0,0,0
台北市松山區新東街,25.061505,121.564663,0,0,0,0,0,0,0,0,0,0,1,0,54.6,22.48,3200,0,1.0,4.0,1.0,0.0,0,4,1,1,1,1,0,0,0,0
台北市松山區三民路,25.057642,121.563005,0,0,0,0,0,0,0,0,0,0,1,0,53.2,32.85,2750,0,3.0,2.0,1.0,0.0,0,4,2,2,1,1,0,0,0,0
台北市松山區南京東路五段,25.05119,121.56468,0,0,0,0,0,0,0,0,0,0,1,0,45.0,49.9,4800,0,3.0,2.0,2.0,0.0,0,14,6,6,1,0,1,0,0,0
台北市松山區民生東路五段,25.058847,121.561094,0,0,0,0,0,0,0,0,0,0,1,0,54.0,23.11,3188,0,3.0,2.0,2.0,1.0,1,4,3,3,1,1,0,0,0,0
台北市松山區興安街,25.05583,121.544849,0,0,0,0,0,0,0,0,0,0,1,0,43.7,29.66,2750,0,3.0,2.0,2.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市松山區富錦街,25.060773,121.562807,0,0,0,0,0,0,0,0,0,0,1,0,54.2,29.13,2800,0,4.0,2.0,1.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市松山區撫遠街,25.065708,121.566945,0,0,0,0,0,0,0,0,0,0,1,0,51.0,27.15,2558,0,4.0,1.0,5.0,0.0,1,4,1,1,1,1,0,0,0,0
台北市松山區民生東路五段,25.057164,121.560498,0,0,0,0,0,0,0,0,0,0,1,0,56.2,38.67,4180,0,3.0,2.0,2.0,1.0,0,4,4,4,1,1,0,0,0,0
台北市松山區民生東路五段,25.059902,121.565265,0,0,0,0,0,0,0,0,0,0,1,0,50.7,31.01,2680,0,5.0,3.0,3.0,0.0,1,4,4,4,1,1,0,0,0,0
台北市松山區健康路,25.05449,121.56764,0,0,0,0,0,0,0,0,0,0,1,0,26.6,42.35,3488,0,3.0,2.0,2.0,0.0,0,12,11,11,1,0,1,0,0,0
台北市松山區三民路,25.056992,121.561961,0,0,0,0,0,0,0,0,0,0,1,0,52.4,27.06,2920,0,3.0,2.0,2.0,0.0,0,4,4,4,1,1,0,0,0,0
台北市松山區民生東路五段,25.05973,121.562016,0,0,0,0,0,0,0,0,0,0,1,0,43.1,61.73,4480,1,3.0,2.0,2.0,0.0,0,15,3,3,1,0,1,0,0,0
台北市松山區民權東路五段,25.063198,121.567176,0,0,0,0,0,0,0,0,0,0,1,0,42.9,26.93,2468,0,4.0,3.0,3.0,0.0,1,4,4,4,1,1,0,0,0,0
台北市松山區復興北路,25.056213,121.544451,0,0,0,0,0,0,0,0,0,0,1,0,40.8,31.44,3078,0,3.0,2.0,2.0,0.0,0,14,7,7,1,0,1,0,0,0
台北市松山區八德路二段,25.046764,121.546209,0,0,0,0,0,0,0,0,0,0,1,0,13.5,125.16,13000,3,4.0,2.0,2.0,2.0,1,14,2,2,1,0,1,0,0,0
台北市松山區敦化北路,25.060635,121.549903,0,0,0,0,0,0,0,0,0,0,1,0,9.6,192.86,26750,4,0.0,1.0,0.0,0.0,0,13,13,13,1,0,1,0,0,0
台北市松山區興安街,25.056024,121.545141,0,0,0,0,0,0,0,0,0,0,1,0,57.2,19.37,3088,0,4.0,4.0,2.0,0.0,1,3,3,3,1,1,0,0,0,0
台北市松山區光復北路,25.054459,121.555787,0,0,0,0,0,0,0,0,0,0,1,0,28.7,63.4,5988,0,4.0,2.0,2.0,1.0,0,12,6,6,1,0,1,0,0,0
台北市松山區民族東路,25.062857,121.549091,0,0,0,0,0,0,0,0,0,0,1,0,42.5,45.73,3988,0,4.0,2.0,2.0,0.0,0,7,5,5,1,0,0,0,1,0
台北市松山區撫遠街,25.065574,121.565986,0,0,0,0,0,0,0,0,0,0,1,0,51.0,27.15,3288,0,3.0,2.0,2.0,0.0,1,4,1,1,1,1,0,0,0,0
台北市松山區光復南路,25.047744,121.559616,0,0,0,0,0,0,0,0,0,0,1,0,38.4,59.26,4790,1,3.0,2.0,2.0,0.0,0,6,2,2,1,0,0,0,1,0
台北市松山區南京東路四段,25.052195,121.553157,0,0,0,0,0,0,0,0,0,0,1,0,51.9,27.36,4980,0,1.0,1.0,2.0,0.0,0,4,1,1,1,1,0,0,0,0
台北市松山區八德路四段,25.046437,121.559572,0,0,0,0,0,0,0,0,0,0,1,0,35.3,16.12,1688,0,1.0,1.0,1.0,0.0,0,6,4,4,1,0,0,0,1,0
台北市松山區新東街,25.062313,121.565839,0,0,0,0,0,0,0,0,0,0,1,0,47.7,27.89,1988,0,3.0,2.0,1.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市松山區新東街,25.059688,121.565386,0,0,0,0,0,0,0,0,0,0,1,0,50.7,31.01,3500,0,0.0,2.0,1.0,1.0,0,4,1,1,1,1,0,0,0,0
