路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市信義區信義路六段,25.035305,121.577299,50.7年,29.22,2180,0,3房2廳1衛,0,4,3,['A']
台北市信義區松隆路,25.048141,121.576417,49.1年,26.98,2600,0,2房2廳1衛,0,4,4,['A']
台北市信義區市民大道六段,25.04877,121.579534,11.2年,117.47,12888,3,4房2廳2.5衛,0,16,10,['L']
台北市信義區松勇路,25.033759,121.570075,1.6年,120.69,21500,2,1廳,0,16,13,['L']
台北市信義區青雲街,25.018931348208,121.57730656021,40.2年,121.42,15000,2,6房4廳5衛5室,1,3,B1-3,['D']
台北市信義區信義路五段,25.03374,121.57359,16.7年,25.59,2380,1,1房1廳1衛,0,19,11,['L']
台北市信義區富陽街,25.022774,121.557683,58.1年,21.8,3500,0,3房3廳2衛2室,1,4,1,['A']
台北市信義區和平東路三段,25.024069,121.553216,18.1年,13.65,1750,0,1房1廳1衛1室,1,14,11,['L']
台北市信義區仁愛路四段,25.037341,121.557863,13.1年,62.4,9200,1,3房2廳2衛1室,0,15,11,['L']
台北市信義區吳興街,25.0198,121.570615,43.1年,27.05,1788,0,3房3廳2衛,1,5,5,['A']
台北市信義區林口街,25.04248,121.581312,48.7年,35.43,2980,0,3房2廳1衛,0,4,3,['A']
台北市信義區市民大道六段,25.04877,121.579534,11.2年,106.38,13000,2,2房2廳2衛,0,16,16,['L']
台北市信義區吳興街,25.023129177737,121.563549391,39.6年,46.61,3288,0,7房4廳4衛,1,5,1,['A']
台北市信義區虎林街,25.042332,121.576883,24.4年,28.39,2680,0,3房2廳2衛,0,5,3,['A']
台北市信義區崇德街,25.02407,121.554398,32.6年,18.37,1750,0,1廳1衛,0,7,6,['M']
台北市信義區虎林街,25.042332,121.576883,24.4年,28.39,2680,0,3房2廳2衛,0,5,4,['A']
台北市信義區吳興街,25.017479,121.572241,12.2年,23.27,1866,0,2房2廳2衛,1,11,5,['L']
台北市信義區基隆路一段,25.048628,121.569181,12.3年,35.81,3580,1,3房2廳2衛3室,1,13,10,['L']
台北市信義區福德街,25.038947,121.586089,42.1年,29.92,2380,0,5房3廳2.5衛,1,5,5,['A']
台北市信義區信義路五段,25.023797118725,121.57065995916,49.3年,36.57,2500,0,4房2廳2衛,1,5,5,['A']
