區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
北投區,12500000,12500000,372881.0,33.52,42,公寓(5樓含以下無電梯),住家用,二層
北投區,20000000,20000000,1019208.0,24.98,5,住宅大樓(11層含以上有電梯),商業用,一層
北投區,26000000,26000000,829042.0,41.97,2,住宅大樓(11層含以上有電梯),住家用,九層
北投區,25890000,25890000,858619.0,30.15,11,華廈(10層含以下有電梯),住家用,二層
北投區,59000000,59000000,754602.0,78.19,3,住宅大樓(11層含以上有電梯),住家用,六層
北投區,19600000,19600000,345049.0,56.8,9,住宅大樓(11層含以上有電梯),住家用,六層
北投區,22580000,22580000,818004.0,35.87,5,華廈(10層含以下有電梯),住家用,一層
北投區,2750000,2750000,280239.0,9.81,42,住宅大樓(11層含以上有電梯),住家用,五層
北投區,68880000,68880000,1150177.0,69.38,3,住宅大樓(11層含以上有電梯),住家用,十三層
北投區,3500000,3500000,356666.0,9.81,42,住宅大樓(11層含以上有電梯),住家用,六層
北投區,3650000,3650000,371952.0,9.81,42,住宅大樓(11層含以上有電梯),住家用,十一層
北投區,9980000,9980000,740893.0,13.47,21,住宅大樓(11層含以上有電梯),住家用,二層
北投區,21790000,21790000,683659.0,39.51,5,華廈(10層含以下有電梯),住家用,五層
北投區,22150000,22150000,666651.0,42.6,5,華廈(10層含以下有電梯),住家用,二層
北投區,24680000,24680000,569186.0,43.36,41,華廈(10層含以下有電梯),商業用,五層
北投區,10280000,10280000,481969.0,21.33,51,公寓(5樓含以下無電梯),住家用,四層，陽臺
北投區,21600000,21600000,518029.0,41.7,48,公寓(5樓含以下無電梯),住家用,二層
北投區,15600000,15600000,705570.0,29.23,29,華廈(10層含以下有電梯),住家用,六層
北投區,27580000,27580000,683940.0,48.11,5,華廈(10層含以下有電梯),住家用,二層
北投區,88800000,88800000,864480.0,120.79,14,住宅大樓(11層含以上有電梯),住家用,三層
北投區,9800000,9800000,352716.0,27.78,46,公寓(5樓含以下無電梯),住家用,四層
