區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
中正區,8680000,8680000,732000.0,11.86,31,華廈(10層含以下有電梯),商業用,八層
中正區,98000000,98000000,954503.0,122.92,14,住宅大樓(11層含以上有電梯),住家用,二層
中正區,34360000,34360000,760189.0,45.2,40,公寓(5樓含以下無電梯),住家用,三層
中正區,22380000,22380000,733603.0,30.51,58,公寓(5樓含以下無電梯),住家用,三層
中正區,12000000,12000000,904873.0,13.26,17,住宅大樓(11層含以上有電梯),住家用,九層
中正區,13500000,13500000,806876.0,16.73,46,公寓(5樓含以下無電梯),住商用,二層
中正區,11500000,11500000,786605.0,14.62,48,住宅大樓(11層含以上有電梯),商業用,六層
中正區,53000000,53000000,781898.0,67.78,7,住宅大樓(11層含以上有電梯),住家用,一層
中正區,77000000,77000000,1276690.0,60.31,44,住宅大樓(11層含以上有電梯),商業用,一層，騎樓
中正區,29880000,29880000,1001290.0,29.84,49,住宅大樓(11層含以上有電梯),住家用,四層
中正區,19800000,19800000,1149539.0,17.22,6,住宅大樓(11層含以上有電梯),住家用,四層
中正區,35500000,35500000,845564.0,41.98,59,公寓(5樓含以下無電梯),住家用,四層，露台
中正區,26380000,26380000,1615842.0,16.33,8,住宅大樓(11層含以上有電梯),住家用,十一層
中正區,19800000,19800000,1549227.0,12.78,11,華廈(10層含以下有電梯),住家用,四層
中正區,68880000,68880000,1147043.0,61.19,13,住宅大樓(11層含以上有電梯),住家用,三層
中正區,77880000,77880000,1070349.0,81.47,7,住宅大樓(11層含以上有電梯),住家用,六層
中正區,78580000,78580000,1074372.0,80.06,7,住宅大樓(11層含以上有電梯),住家用,七層
中正區,13650000,13650000,954203.0,14.31,43,華廈(10層含以下有電梯),住家用,四層
中正區,39680000,39680000,653973.0,60.68,43,住宅大樓(11層含以上有電梯),住家用,七層
中正區,7200000,7200000,922907.0,7.8,30,住宅大樓(11層含以上有電梯),商業用,五層
中正區,12000000,12000000,359879.0,33.34,43,華廈(10層含以下有電梯),住家用,六層
中正區,23620000,23620000,707402.0,33.39,35,華廈(10層含以下有電梯),住家用,六層
中正區,24380000,24380000,889868.0,27.4,35,華廈(10層含以下有電梯),住家用,六層
中正區,41250000,41250000,1247272.0,33.07,16,華廈(10層含以下有電梯),住家用,三層
中正區,16450000,16450000,657246.0,25.03,24,住宅大樓(11層含以上有電梯),住家用,二層
中正區,38090000,38090000,1297341.0,38.15,2,住宅大樓(11層含以上有電梯),住家用,九層
中正區,36060000,36060000,810437.0,44.49,5,住宅大樓(11層含以上有電梯),住家用,二層
中正區,4000000,4000000,452541.0,8.84,64,公寓(5樓含以下無電梯),住家用,二層
中正區,4000000,4000000,447638.0,8.94,64,公寓(5樓含以下無電梯),住家用,一層
中正區,23380000,23380000,1341599.0,17.43,7,住宅大樓(11層含以上有電梯),住家用,十層
中正區,44080000,44080000,1237744.0,35.61,41,住宅大樓(11層含以上有電梯),住家用,五層
中正區,7450000,7450000,470452.0,15.84,59,公寓(5樓含以下無電梯),住家用,一層
中正區,63000000,63000000,1376780.0,45.76,20,住宅大樓(11層含以上有電梯),住家用,三層
中正區,12000000,12000000,799147.0,15.02,45,華廈(10層含以下有電梯),其他,一層
中正區,32000000,32000000,591113.0,54.14,49,華廈(10層含以下有電梯),住商用,一層，騎樓
中正區,17000000,17000000,989601.0,18.85,12,華廈(10層含以下有電梯),住家用,六層
中正區,37500000,37500000,843260.0,44.47,23,透天厝,其他,全
中正區,23260000,23260000,869240.0,26.76,50,公寓(5樓含以下無電梯),住家用,四層
中正區,16500000,16500000,732255.0,22.53,51,公寓(5樓含以下無電梯),住家用,三層，陽臺
中正區,25500000,25500000,1389907.0,18.35,7,住宅大樓(11層含以上有電梯),住家用,五層
中正區,15600000,15600000,649094.0,24.03,49,華廈(10層含以下有電梯),商業用,四層
中正區,35000000,35000000,846774.0,41.33,42,華廈(10層含以下有電梯),住家用,六層
中正區,18500000,18500000,1683846.0,10.99,18,住宅大樓(11層含以上有電梯),住家用,五層
中正區,141000000,141000000,1641194.0,103.92,3,住宅大樓(11層含以上有電梯),住家用,十一層
中正區,98700000,98700000,1497914.0,85.32,5,住宅大樓(11層含以上有電梯),住家用,十四層
中正區,36570000,36570000,1280647.0,28.56,2,住宅大樓(11層含以上有電梯),住家用,十層
中正區,19260000,19260000,970576.0,19.84,36,住宅大樓(11層含以上有電梯),住家用,二十一層
中正區,13000000,13000000,549136.0,23.67,51,公寓(5樓含以下無電梯),住家用,四層，平台
中正區,28880000,28880000,1790537.0,16.13,8,住宅大樓(11層含以上有電梯),住家用,八層
中正區,34800000,34800000,773858.0,44.97,50,公寓(5樓含以下無電梯),住家用,一層，平台
中正區,22000000,22000000,1247685.0,17.63,2,華廈(10層含以下有電梯),住家用,二層
中正區,25300000,25300000,1304174.0,25.03,2,華廈(10層含以下有電梯),住家用,六層
中正區,99000000,99000000,1726057.0,67.68,3,住宅大樓(11層含以上有電梯),住家用,五層
中正區,119000000,119000000,1261840.0,90.3,17,住宅大樓(11層含以上有電梯),住家用,九層
中正區,23990000,23990000,1229893.0,25.03,2,華廈(10層含以下有電梯),住家用,四層
中正區,52500000,52500000,1235705.0,42.49,41,住宅大樓(11層含以上有電梯),住家用,十一層
