行政區,路段,緯度,經度,行政區_中正區,行政區_大同區,行政區_中山區,行政區_松山區,行政區_大安區,行政區_萬華區,行政區_信義區,行政區_士林區,行政區_北投區,行政區_內湖區,行政區_南港區,行政區_文山區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
士林區,中山北路七段,25.1271881619,121.532435788,0,0,0,0,0,0,0,1,0,0,0,0,36.6,209.0,1998,0,1,2,2,1,0,7,5,5,1,0,1,0,0,0
士林區,菁山路,25.1395687451,121.550333827,0,0,0,0,0,0,0,1,0,0,0,0,31.5,227.0,2800,1,4,2,2,4,0,5,2,2,1,0,1,0,0,0
士林區,天母西路,25.1186457786,121.526507526,0,0,0,0,0,0,0,1,0,0,0,0,46.1,245.0,2280,0,3,2,2,3,0,7,2,2,1,0,0,0,0,0
士林區,重慶北路四段,25.0873517791,121.511670249,0,0,0,0,0,0,0,1,0,0,0,0,52.5,42.0,2900,0,3,3,3,3,0,4,4,4,1,0,1,0,0,0
士林區,重慶北路四段,25.0814552716,121.512076242,0,0,0,0,0,0,0,1,0,0,0,0,49.0,112.0,1750,0,3,2,1,3,0,4,4,4,1,0,1,0,0,0
士林區,永公路,25.1247847922,121.56036622,0,0,0,0,0,0,0,1,0,0,0,0,50.8,174.0,7980,0,5,3,3,5,0,2,1,2,2,0,1,0,0,0
士林區,中庸五路,25.128435183,121.553983979,0,0,0,0,0,0,0,1,0,0,0,0,56.5,195.0,4980,1,5,2,3,5,0,2,1,2,2,0,1,0,0,0
士林區,中正路,25.0967817274,121.529529699,0,0,0,0,0,0,0,1,0,0,0,0,28.2,47.0,5700,1,5,2,3,5,0,5,1,1,1,0,1,0,0,0
士林區,德行東路,25.1083271598,121.529876274,0,0,0,0,0,0,0,1,0,0,0,0,39.9,74.0,2380,0,3,2,1,3,0,7,3,3,1,0,0,0,1,0
士林區,天母北路,25.1202847908,121.525982163,0,0,0,0,0,0,0,1,0,0,0,0,46.8,122.0,2388,0,3,2,1,3,0,5,4,4,1,0,1,0,0,0
士林區,忠誠路二段,25.1100949643,121.531946034,0,0,0,0,0,0,0,1,0,0,0,0,41.1,146.0,2300,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0
士林區,中山北路七段,25.1193098864,121.532323685,0,0,0,0,0,0,0,1,0,0,0,0,47.7,184.0,3288,1,3,2,2,3,0,7,1,1,1,0,1,0,0,0
士林區,中社路二段,25.1074045952,121.570200443,0,0,0,0,0,0,0,1,0,0,0,0,50.2,198.0,1180,0,4,2,2,4,0,4,2,2,1,0,1,0,0,0
士林區,明溪街,25.1058111967,121.565106322,0,0,0,0,0,0,0,1,0,0,0,0,50.2,215.0,1180,0,4,2,1,4,0,4,3,3,1,0,1,0,0,0
士林區,中山北路七段,25.1253682222,121.53495161,0,0,0,0,0,0,0,1,0,0,0,0,46.2,71.0,3180,0,4,2,2,4,0,7,4,4,1,0,1,0,0,0
士林區,中山北路七段,25.1198722143,121.532632115,0,0,0,0,0,0,0,1,0,0,0,0,34.8,90.0,3980,1,4,2,2,4,0,7,4,4,1,0,1,0,0,0
士林區,莊頂路,25.1137026761,121.554998862,0,0,0,0,0,0,0,1,0,0,0,0,49.1,147.0,8888,0,6,4,3,6,0,2,1,2,2,0,1,0,0,0
士林區,和豐街,25.0827728282,121.519009911,0,0,0,0,0,0,0,1,0,0,0,0,55.8,161.0,1980,0,3,2,1,3,0,4,4,4,1,1,0,0,0,0
士林區,忠誠路二段,25.1111651485,121.530189422,0,0,0,0,0,0,0,1,0,0,0,0,46.0,184.0,3980,0,4,2,2,4,0,5,4,4,1,1,0,0,0,0
士林區,中山北路七段,25.1253403273,121.533943154,0,0,0,0,0,0,0,1,0,0,0,0,40.2,204.0,3980,0,1,3,2,1,0,7,1,1,1,0,0,0,0,0
士林區,中山北路七段,25.1253682222,121.53495161,0,0,0,0,0,0,0,1,0,0,0,0,46.2,71.0,3180,0,4,2,2,4,0,7,4,4,1,0,0,0,1,0
士林區,莊頂路,25.1137026761,121.554998862,0,0,0,0,0,0,0,1,0,0,0,0,49.1,42.0,8888,0,6,3,5,6,0,2,1,2,2,0,1,0,0,0
士林區,士東路,25.1128037766,121.537094677,0,0,0,0,0,0,0,1,0,0,0,0,45.9,59.0,888,0,3,2,2,3,0,5,-1,-1,1,0,1,0,0,0
士林區,天母東路,25.1171952007,121.531916131,0,0,0,0,0,0,0,1,0,0,0,0,49.6,120.0,999,0,1,1,1,1,0,7,2,2,1,0,0,1,0,0
士林區,中山北路六段,25.1077513959,121.524458376,0,0,0,0,0,0,0,1,0,0,0,0,46.8,156.0,4980,0,5,3,5,5,0,5,1,1,1,0,1,0,0,0
士林區,中山北路六段,25.1059818158,121.52513311,0,0,0,0,0,0,0,1,0,0,0,0,41.9,176.0,2680,0,2,2,6,2,0,5,4,4,1,0,1,0,0,0
士林區,中山北路六段,25.1162170006,121.526634407,0,0,0,0,0,0,0,1,0,0,0,0,41.5,197.0,5780,1,4,2,3,4,0,7,7,7,1,0,1,0,0,0
士林區,大北路,25.0899050038,121.526049779,0,0,0,0,0,0,0,1,0,0,0,0,54.2,210.0,1055,0,3,1,1,3,0,4,4,4,1,0,1,0,0,0
士林區,中山北路五段,25.0992940824,121.52720128,0,0,0,0,0,0,0,1,0,0,0,0,1.5,90.0,6980,1,3,2,2,3,0,18,16,16,1,0,1,0,0,0
士林區,天母東路,25.1182393958,121.533509561,0,0,0,0,0,0,0,1,0,0,0,0,40.8,137.0,3988,0,3,2,2,3,0,7,7,7,1,0,1,0,0,0
士林區,福榮街,25.0967294839,121.526948421,0,0,0,0,0,0,0,1,0,0,0,0,26.4,163.0,6688,1,5,2,4,5,0,8,8,8,1,0,1,0,0,0
士林區,承德路四段,25.0835406622,121.523849101,0,0,0,0,0,0,0,1,0,0,0,0,23.6,189.0,7488,1,4,2,2,4,0,14,3,3,1,0,1,0,0,0
士林區,忠誠路二段,25.1087025414,121.530675675,0,0,0,0,0,0,0,1,0,0,0,0,39.3,122.0,5780,1,3,2,2,3,0,14,11,11,1,0,1,0,0,0
士林區,重慶北路四段,25.0810675358,121.510786632,0,0,0,0,0,0,0,1,0,0,0,0,5.2,164.0,1868,0,2,1,1,2,0,7,3,3,1,0,1,0,0,0
士林區,中山北路六段,25.1178798109,121.525642945,0,0,0,0,0,0,0,1,0,0,0,0,2.5,189.0,8996,1,4,2,3,4,0,14,13,13,1,0,1,0,0,0
士林區,文林路,25.100255724,121.521703053,0,0,0,0,0,0,0,1,0,0,0,0,45.9,212.0,2498,0,3,2,2,3,0,5,3,3,1,0,1,0,0,0
士林區,中山北路六段,25.1142900794,121.526446146,0,0,0,0,0,0,0,1,0,0,0,0,47.8,252.0,3180,0,4,2,2,4,0,5,1,1,1,0,1,0,0,0
士林區,德行東路,25.1089574208,121.531414433,0,0,0,0,0,0,0,1,0,0,0,0,20.3,46.0,6980,1,3,2,2,3,0,9,4,4,1,0,1,0,0,0
士林區,天母東路,25.1174195651,121.5328737,0,0,0,0,0,0,0,1,0,0,0,0,48.1,71.0,2800,0,3,2,2,3,0,10,5,5,1,0,1,0,0,0
士林區,基河路,25.0821215732,121.524142998,0,0,0,0,0,0,0,1,0,0,0,0,21.3,123.0,3238,0,2,2,2,2,0,11,7,7,1,0,1,0,0,0
士林區,社中街,25.0918360045,121.507425905,0,0,0,0,0,0,0,1,0,0,0,0,45.2,189.0,1498,0,3,1,1,3,0,5,4,4,1,0,1,0,0,0
士林區,永平街,25.0900229815,121.504341888,0,0,0,0,0,0,0,1,0,0,0,0,45.2,208.0,1680,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0
士林區,社中街,25.0918845516,121.507314392,0,0,0,0,0,0,0,1,0,0,0,0,45.2,44.0,1498,0,3,1,1,3,0,5,4,4,1,0,1,0,0,0
士林區,仰德大道四段,25.1341078254,121.545997981,0,0,0,0,0,0,0,1,0,0,0,0,15.8,69.0,9998,1,3,3,3,3,0,5,4,4,1,0,1,0,0,0
士林區,菁山路,25.1489344972,121.561265682,0,0,0,0,0,0,0,1,0,0,0,0,26.2,92.0,10880,0,5,3,6,5,0,2,-1,2,4,0,1,0,0,0
士林區,德行東路,25.1080557506,121.52961511,0,0,0,0,0,0,0,1,0,0,0,0,40.8,114.0,2880,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
士林區,光華路,25.1371218395,121.54148121,0,0,0,0,0,0,0,1,0,0,0,0,47.7,192.0,588,0,1,1,1,1,0,7,7,7,1,0,0,1,0,0
士林區,天母東路,25.11915035,121.535995354,0,0,0,0,0,0,0,1,0,0,0,0,1.8,211.0,4288,1,3,2,2,3,0,12,4,4,1,0,1,0,0,0
士林區,中山北路六段,25.108441,121.526181,0,0,0,0,0,0,0,1,0,0,0,0,4.0,90.0,4588,1,2,1,1,2,0,14,5,5,1,0,1,0,0,0
士林區,中山北路七段,25.120313822,121.536561626,0,0,0,0,0,0,0,1,0,0,0,0,57.2,103.0,7980,1,5,3,4,5,0,2,1,2,2,0,0,0,0,1
士林區,士東路,25.1117521399,121.526971806,0,0,0,0,0,0,0,1,0,0,0,0,43.5,141.0,3963,0,4,2,2,4,0,7,6,6,1,0,1,0,0,0
士林區,中山北路七段,25.1226139015,121.535061925,0,0,0,0,0,0,0,1,0,0,0,0,44.3,160.0,2780,0,3,2,2,3,0,7,3,3,1,0,1,0,0,0
士林區,克強路,25.1091306275,121.523720918,0,0,0,0,0,0,0,1,0,0,0,0,41.5,184.0,2688,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0
士林區,忠誠路一段,25.1062417717,121.530096449,0,0,0,0,0,0,0,1,0,0,0,0,33.8,97.0,4750,1,3,2,2,3,0,9,5,5,1,0,1,0,0,0
士林區,仰德大道二段,25.1055361251,121.546273445,0,0,0,0,0,0,0,1,0,0,0,0,46.3,121.0,9888,0,5,3,5,5,0,2,1,2,2,0,1,0,0,0
士林區,新安路,25.1179269295,121.553871158,0,0,0,0,0,0,0,1,0,0,0,0,51.5,29.0,28000,0,4,2,4,4,0,2,1,2,2,0,1,0,0,0
士林區,中正路,25.093832,121.525862,0,0,0,0,0,0,0,1,0,0,0,0,0.6,67.0,5580,1,3,2,2,3,0,11,6,6,1,0,0,0,0,0
士林區,中山北路五段,25.0979090224,121.527983294,0,0,0,0,0,0,0,1,0,0,0,0,57.8,81.0,7380,0,4,2,2,4,0,2,1,2,2,0,0,0,0,1
士林區,中正路,25.093832,121.525862,0,0,0,0,0,0,0,1,0,0,0,0,0.6,100.0,5200,1,3,2,2,3,0,11,3,3,1,0,0,0,0,0
士林區,大南路,25.0887310005,121.516533878,0,0,0,0,0,0,0,1,0,0,0,0,18.3,120.0,3780,1,3,2,2,3,0,15,13,13,1,0,1,0,0,0
士林區,中山北路五段,25.0979090224,121.527983294,0,0,0,0,0,0,0,1,0,0,0,0,57.8,156.0,7380,0,4,2,2,4,0,2,1,2,2,0,0,0,0,1
士林區,中正路,25.093832,121.525862,0,0,0,0,0,0,0,1,0,0,0,0,0.6,203.0,5500,1,3,2,2,3,0,11,5,5,1,0,0,0,0,0
士林區,德行東路,25.1101278151,121.532554757,0,0,0,0,0,0,0,1,0,0,0,0,46.6,225.0,3680,1,4,2,2,4,0,5,1,1,1,0,1,0,0,0
士林區,仰德大道二段,25.1090274043,121.545756859,0,0,0,0,0,0,0,1,0,0,0,0,53.6,245.0,52000,1,10,4,6,10,0,2,1,2,2,0,1,0,0,0
士林區,天母東路,25.11783091,121.532909965,0,0,0,0,0,0,0,1,0,0,0,0,39.4,94.0,6288,0,4,3,3,4,0,12,-1,1,3,0,0,0,0,0
士林區,中山北路七段,25.1230798827,121.537421712,0,0,0,0,0,0,0,1,0,0,0,0,25.6,169.0,19900,0,4,2,4,4,0,2,1,2,2,0,1,0,0,0
士林區,至善路二段,25.1061293712,121.556360814,0,0,0,0,0,0,0,1,0,0,0,0,53.8,193.0,16800,1,7,2,4,7,0,2,-1,2,4,0,1,0,0,0
士林區,忠誠路一段,25.1058393914,121.526474042,0,0,0,0,0,0,0,1,0,0,0,0,39.9,236.0,5200,0,5,3,4,5,0,6,6,6,1,0,1,0,0,0
士林區,中山北路六段,25.1083633834,121.526008849,0,0,0,0,0,0,0,1,0,0,0,0,4.0,43.0,3680,0,2,2,2,2,0,14,8,8,1,0,1,0,0,0
士林區,中山北路七段,25.1214155941,121.531152682,0,0,0,0,0,0,0,1,0,0,0,0,15.0,72.0,15888,1,3,2,5,3,0,16,7,7,1,0,1,0,0,0
士林區,中山北路七段,25.1224637401,121.529580536,0,0,0,0,0,0,0,1,0,0,0,0,14.8,95.0,19800,1,3,3,5,3,0,22,12,12,1,0,1,0,0,0
士林區,德行東路,25.1086632164,121.541170575,0,0,0,0,0,0,0,1,0,0,0,0,40.3,118.0,23800,1,8,4,8,8,1,2,1,2,2,0,1,0,0,0
士林區,德行西路,25.1042885356,121.521498985,0,0,0,0,0,0,0,1,0,0,0,0,5.9,143.0,3188,1,2,1,1,2,0,8,6,6,1,0,1,0,0,0
士林區,忠誠路二段,25.1149033024,121.532196601,0,0,0,0,0,0,0,1,0,0,0,0,45.0,228.0,2300,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
士林區,中山北路七段,25.1293371127,121.532565112,0,0,0,0,0,0,0,1,0,0,0,0,60.1,240.0,18800,0,4,4,4,4,0,1,1,1,1,0,1,0,0,0
士林區,前街,25.0977655666,121.525478718,0,0,0,0,0,0,0,1,0,0,0,0,68.3,29.0,2400,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
士林區,至善路二段,25.1061293712,121.556360814,0,0,0,0,0,0,0,1,0,0,0,0,53.8,132.0,16800,0,6,2,5,6,0,2,1,2,2,0,1,0,0,0
士林區,重慶北路四段,25.0827398387,121.512739974,0,0,0,0,0,0,0,1,0,0,0,0,2.2,199.0,3480,1,2,2,1,2,0,16,10,10,1,0,1,0,0,0
士林區,莊頂路,25.1137861077,121.555677129,0,0,0,0,0,0,0,1,0,0,0,0,49.1,98.0,15000,1,8,4,7,8,0,2,1,2,2,0,1,0,0,0
士林區,中社路二段,25.1078267207,121.566744963,0,0,0,0,0,0,0,1,0,0,0,0,49.9,132.0,1200,0,3,2,2,3,0,4,1,1,1,0,1,0,0,0
士林區,承德路四段,25.0786551146,121.52212591,0,0,0,0,0,0,0,1,0,0,0,0,47.2,203.0,2168,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
士林區,福港街,25.0828627903,121.51767622,0,0,0,0,0,0,0,1,0,0,0,0,40.6,241.0,2088,0,5,4,4,5,0,5,5,5,1,0,1,0,0,0
士林區,中庸二路,25.133741406,121.54744871,0,0,0,0,0,0,0,1,0,0,0,0,17.8,71.0,10500,1,6,3,5,6,0,5,-1,5,7,0,1,0,0,0
士林區,永平街,25.091890993,121.50474062,0,0,0,0,0,0,0,1,0,0,0,0,-0.8,94.0,2988,1,3,2,2,3,0,14,14,14,1,0,1,0,0,0
士林區,延平北路六段,25.0911763747,121.500687786,0,0,0,0,0,0,0,1,0,0,0,0,20.1,116.0,2880,0,1,2,1,1,0,11,9,9,1,0,1,0,0,0
士林區,士東路,25.1131266721,121.52904679,0,0,0,0,0,0,0,1,0,0,0,0,17.2,138.0,4680,1,3,2,2,3,0,8,2,2,1,0,1,0,0,0
士林區,德行東路,25.1102463554,121.538745835,0,0,0,0,0,0,0,1,0,0,0,0,37.8,160.0,3580,1,4,3,2,4,0,5,4,5,2,0,1,0,0,0
士林區,中正路,25.0866402283,121.508036138,0,0,0,0,0,0,0,1,0,0,0,0,45.6,181.0,2160,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0
士林區,德行東路,25.1100682265,121.536612929,0,0,0,0,0,0,0,1,0,0,0,0,45.8,202.0,2480,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0
士林區,中山北路七段,25.1253682222,121.53495161,0,0,0,0,0,0,0,1,0,0,0,0,46.0,221.0,3380,0,4,2,2,4,0,7,4,4,1,0,1,0,0,0
士林區,中山北路七段,25.1198722143,121.532632115,0,0,0,0,0,0,0,1,0,0,0,0,34.8,239.0,3980,1,4,2,2,4,0,7,4,4,1,0,1,0,0,0
士林區,中山北路七段,25.1253682222,121.53495161,0,0,0,0,0,0,0,1,0,0,0,0,46.2,68.0,3380,0,4,2,2,4,0,7,4,4,1,0,0,0,1,0
士林區,中山北路七段,25.1198722143,121.532632115,0,0,0,0,0,0,0,1,0,0,0,0,34.8,109.0,3980,1,4,2,2,4,0,7,4,4,1,0,1,0,0,0
士林區,忠誠路二段,25.1086837561,121.529625691,0,0,0,0,0,0,0,1,0,0,0,0,48.3,126.0,2480,0,3,2,2,3,0,5,5,5,1,1,0,0,0,0
士林區,中山北路七段,25.1253682222,121.53495161,0,0,0,0,0,0,0,1,0,0,0,0,46.2,68.0,3380,0,4,2,2,4,0,7,4,4,1,0,0,0,1,0
士林區,社正路,25.0889921494,121.509039319,0,0,0,0,0,0,0,1,0,0,0,0,10.2,160.0,2700,1,3,2,1,3,0,9,5,5,1,0,1,0,0,0
士林區,延平北路五段,25.0823672086,121.511558943,0,0,0,0,0,0,0,1,0,0,0,0,53.6,190.0,2088,0,4,2,1,4,0,4,2,2,1,0,1,0,0,0
士林區,中山北路七段,25.1198722143,121.532632115,0,0,0,0,0,0,0,1,0,0,0,0,34.8,109.0,3980,1,4,2,2,4,0,7,4,4,1,0,1,0,0,0
士林區,菁山路,25.1396960304,121.549038722,0,0,0,0,0,0,0,1,0,0,0,0,16.8,42.0,15700,1,6,5,6,6,0,4,1,4,4,0,1,0,0,0
士林區,中山北路七段,25.1243100822,121.53429859,0,0,0,0,0,0,0,1,0,0,0,0,41.3,71.0,3262,1,4,2,2,4,0,8,6,6,1,0,1,0,0,0
士林區,天母北路,25.122522,121.526972327,0,0,0,0,0,0,0,1,0,0,0,0,46.8,95.0,2588,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0
士林區,忠誠路二段,25.1152983848,121.531560078,0,0,0,0,0,0,0,1,0,0,0,0,46.3,118.0,2580,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0
士林區,天母東路,25.1170854579,121.531839807,0,0,0,0,0,0,0,1,0,0,0,0,49.3,144.0,2258,0,2,2,1,2,0,7,6,6,1,0,1,0,0,0
士林區,中正路,25.094431297,121.526466721,0,0,0,0,0,0,0,1,0,0,0,0,62.0,180.0,3798,0,5,1,5,5,0,2,1,2,2,0,1,0,0,0
士林區,天母東路,25.1166186907,121.532210156,0,0,0,0,0,0,0,1,0,0,0,0,40.5,96.0,3400,0,3,2,2,3,0,7,2,2,1,0,1,0,0,0
士林區,至誠路一段,25.1013920034,121.531335337,0,0,0,0,0,0,0,1,0,0,0,0,48.7,119.0,7850,1,5,3,3,5,0,2,1,2,2,0,0,0,0,1
士林區,大北路,25.0899050038,121.526049779,0,0,0,0,0,0,0,1,0,0,0,0,54.2,166.0,1657,0,3,1,1,3,0,4,4,4,1,0,1,0,0,0
士林區,福港街,25.0837255876,121.51752885,0,0,0,0,0,0,0,1,0,0,0,0,46.5,207.0,2368,0,3,2,2,3,0,5,3,3,1,0,1,0,0,0
士林區,天母北路,25.1222512217,121.527886546,0,0,0,0,0,0,0,1,0,0,0,0,43.6,226.0,2528,0,3,2,2,3,0,5,2,2,1,0,1,0,0,0
士林區,忠義街,25.107647517,121.533080464,0,0,0,0,0,0,0,1,0,0,0,0,40.7,245.0,1988,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0
士林區,天玉街,25.1238498645,121.531768257,0,0,0,0,0,0,0,1,0,0,0,0,30.8,42.0,3380,1,3,2,2,3,0,8,6,6,1,0,1,0,0,0
士林區,中山北路七段,25.1193098864,121.532323685,0,0,0,0,0,0,0,1,0,0,0,0,47.7,157.0,3288,1,3,2,2,3,0,7,1,1,1,0,1,0,0,0
士林區,中山北路七段,25.1193098864,121.532323685,0,0,0,0,0,0,0,1,0,0,0,0,47.7,157.0,3288,1,3,2,2,3,0,7,1,1,1,0,1,0,0,0
士林區,中山北路七段,25.1193098864,121.532323685,0,0,0,0,0,0,0,1,0,0,0,0,47.7,157.0,3288,1,3,2,2,3,0,7,1,1,1,0,1,0,0,0
士林區,華齡街,25.0838084422,121.519471484,0,0,0,0,0,0,0,1,0,0,0,0,52.3,188.0,1988,0,3,2,1,3,0,4,2,2,1,0,1,0,0,0
士林區,中山北路七段,25.1193098864,121.532323685,0,0,0,0,0,0,0,1,0,0,0,0,47.7,42.0,3288,1,3,2,2,3,0,7,1,1,1,0,1,0,0,0
士林區,中山北路七段,25.1254458867,121.535916452,0,0,0,0,0,0,0,1,0,0,0,0,20.6,101.0,10800,1,5,2,5,5,0,2,-1,2,4,0,1,0,0,0
士林區,重慶北路四段,25.0814712901,121.511348452,0,0,0,0,0,0,0,1,0,0,0,0,59.0,114.0,2580,0,4,3,2,4,0,2,1,2,2,0,0,0,0,1
士林區,莊頂路,25.1128218457,121.554924647,0,0,0,0,0,0,0,1,0,0,0,0,49.1,142.0,13600,1,4,4,6,4,0,2,1,2,2,0,1,0,0,0
士林區,永公路,25.1248403291,121.559350162,0,0,0,0,0,0,0,1,0,0,0,0,56.8,156.0,15800,0,7,5,6,7,0,3,-1,2,4,0,1,0,0,0
士林區,東山路,25.1189977192,121.546576668,0,0,0,0,0,0,0,1,0,0,0,0,52.3,210.0,14800,0,6,2,2,6,0,2,1,2,2,0,1,0,0,0
士林區,天母西路,25.1186457786,121.526507526,0,0,0,0,0,0,0,1,0,0,0,0,46.1,42.0,2280,1,3,2,2,3,0,7,2,2,1,0,1,0,0,0
士林區,文林路,25.1031893632,121.519020169,0,0,0,0,0,0,0,1,0,0,0,0,45.1,71.0,3880,0,4,2,2,4,0,11,3,3,1,0,1,0,0,0
士林區,天母北路,25.1192534434,121.525525251,0,0,0,0,0,0,0,1,0,0,0,0,18.2,125.0,2980,1,2,1,5,2,0,9,7,7,1,0,0,0,1,0
士林區,至善路二段,25.1061293712,121.556360814,0,0,0,0,0,0,0,1,0,0,0,0,53.8,167.0,16800,1,6,2,5,6,0,2,1,2,2,0,1,0,0,0
士林區,社中街,25.0884726204,121.50985737,0,0,0,0,0,0,0,1,0,0,0,0,60.8,179.0,3500,0,3,2,1,3,0,2,2,2,1,0,1,0,0,0
士林區,美德街,25.0954456466,121.525131368,0,0,0,0,0,0,0,1,0,0,0,0,57.6,232.0,18000,0,9,7,5,9,0,3,1,3,3,0,0,0,0,1
士林區,社中街,25.0884726204,121.50985737,0,0,0,0,0,0,0,1,0,0,0,0,60.8,179.0,3500,0,3,2,1,3,0,2,2,2,1,0,1,0,0,0
士林區,文林路,25.1031893632,121.519020169,0,0,0,0,0,0,0,1,0,0,0,0,45.1,44.0,3680,0,3,2,2,3,0,11,4,4,1,0,1,0,0,0
士林區,天母西路,25.1186457786,121.526507526,0,0,0,0,0,0,0,1,0,0,0,0,46.1,90.0,2280,0,3,2,2,3,0,7,2,2,1,0,0,0,1,0
士林區,天母西路,25.1186457786,121.526507526,0,0,0,0,0,0,0,1,0,0,0,0,46.1,90.0,2280,0,3,2,2,3,0,7,2,2,1,0,1,0,0,0
士林區,建業路,25.1362153127,121.548400119,0,0,0,0,0,0,0,1,0,0,0,0,65.3,122.0,9999,0,5,2,2,5,0,1,1,1,1,0,1,0,0,0
士林區,仰德大道三段,25.1225046837,121.552920802,0,0,0,0,0,0,0,1,0,0,0,0,54.8,144.0,19800,1,6,4,7,6,0,2,-1,2,4,0,0,0,0,1
士林區,大南路,25.0887310005,121.516533878,0,0,0,0,0,0,0,1,0,0,0,0,18.3,174.0,4480,1,3,2,2,3,0,15,13,13,1,0,1,0,0,0
士林區,承德路四段,25.0803865862,121.519829367,0,0,0,0,0,0,0,1,0,0,0,0,56.0,195.0,2553,0,3,2,2,3,0,4,2,2,1,0,1,0,0,0
士林區,中山北路六段,25.1078521671,121.52422521,0,0,0,0,0,0,0,1,0,0,0,0,15.0,217.0,6688,1,4,2,2,4,0,7,4,4,1,0,1,0,0,0
士林區,天母西路,25.1186457786,121.526507526,0,0,0,0,0,0,0,1,0,0,0,0,46.1,63.0,2280,0,3,2,2,3,0,7,2,2,1,0,1,0,0,0
士林區,忠誠路二段,25.1117831635,121.529939061,0,0,0,0,0,0,0,1,0,0,0,0,47.7,106.0,2668,0,2,2,2,2,0,5,4,4,1,0,1,0,0,0
士林區,中山北路六段,25.1145360237,121.529300891,0,0,0,0,0,0,0,1,0,0,0,0,42.4,199.0,5800,0,5,3,2,5,0,6,1,1,1,0,1,0,0,0
士林區,天母東路,25.1192565342,121.533864842,0,0,0,0,0,0,0,1,0,0,0,0,48.5,218.0,1880,0,1,1,1,1,0,8,6,6,1,0,1,0,0,0
士林區,格致路,25.1404803649,121.547732634,0,0,0,0,0,0,0,1,0,0,0,0,62.1,233.0,22800,1,8,5,5,8,0,2,1,2,2,0,1,0,0,0
士林區,至誠路一段,25.1017216917,121.535995249,0,0,0,0,0,0,0,1,0,0,0,0,26.8,94.0,4760,1,4,2,2,4,0,8,7,8,2,0,1,0,0,0
士林區,中山北路七段,25.1225855947,121.530246982,0,0,0,0,0,0,0,1,0,0,0,0,1.3,119.0,5800,1,2,2,2,2,0,12,5,5,1,0,1,0,0,0
士林區,文林路,25.1037292831,121.521100511,0,0,0,0,0,0,0,1,0,0,0,0,49.4,161.0,3850,0,3,2,2,3,0,4,1,1,1,0,1,0,0,0
士林區,德行東路,25.1120355765,121.535737447,0,0,0,0,0,0,0,1,0,0,0,0,17.3,224.0,1860,0,1,1,1,1,0,7,5,5,1,0,1,0,0,0
士林區,劍潭路,25.0843195835,121.520785861,0,0,0,0,0,0,0,1,0,0,0,0,45.8,244.0,3100,0,4,3,3,4,0,5,5,5,1,1,0,0,0,0
士林區,中山北路七段,25.1193151512,121.532386062,0,0,0,0,0,0,0,1,0,0,0,0,47.7,42.0,2988,0,3,2,2,3,0,7,1,1,1,0,1,0,0,0
士林區,福德路,25.0917469713,121.521553438,0,0,0,0,0,0,0,1,0,0,0,0,58.8,101.0,5999,0,3,2,3,3,0,2,1,2,2,0,0,0,0,1
士林區,福德路,25.0917469713,121.521553438,0,0,0,0,0,0,0,1,0,0,0,0,58.8,101.0,5999,0,3,2,3,3,0,2,1,2,2,0,0,0,0,1
士林區,中庸一路,25.1340336902,121.549081934,0,0,0,0,0,0,0,1,0,0,0,0,55.2,123.0,12880,0,7,4,4,7,0,2,1,2,2,0,1,0,0,0
士林區,中山北路七段,25.1193151512,121.532386062,0,0,0,0,0,0,0,1,0,0,0,0,47.7,42.0,2988,0,3,2,2,3,0,7,1,1,1,0,1,0,0,0
士林區,福德路,25.0917469713,121.521553438,0,0,0,0,0,0,0,1,0,0,0,0,58.8,30.0,5999,0,3,2,3,3,0,2,1,2,2,0,0,0,0,1
士林區,福德路,25.0917469713,121.521553438,0,0,0,0,0,0,0,1,0,0,0,0,58.8,30.0,5999,0,3,2,3,3,0,2,1,2,2,0,0,0,0,1
士林區,天母北路,25.1213062062,121.526574343,0,0,0,0,0,0,0,1,0,0,0,0,5.7,91.0,5968,1,1,2,2,1,0,24,11,11,1,0,1,0,0,0
士林區,天母北路,25.1213062062,121.526574343,0,0,0,0,0,0,0,1,0,0,0,0,5.7,104.0,6978,1,3,2,2,3,0,24,11,11,1,0,1,0,0,0
士林區,中山北路七段,25.1195082717,121.53339719,0,0,0,0,0,0,0,1,0,0,0,0,48.5,126.0,2988,0,4,3,3,4,0,7,7,7,1,0,1,0,0,0
士林區,文林路,25.1037292831,121.521100511,0,0,0,0,0,0,0,1,0,0,0,0,49.4,146.0,3850,0,3,2,2,3,0,4,1,1,1,0,1,0,0,0
