行政區,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,緯度,經度
大同區,台北市大同區南京西路,0,0,0,0,0,0,0,1,0,0,0,0,12.0,74.92,7980.0,1,3,2,2,0,0,14,9,9,1,0,1,0,0,0,25.0533474078,121.516667591
大同區,台北市大同區雙連街,0,0,0,0,0,0,0,1,0,0,0,0,60.2,18.56,2280.0,0,4,2,4,0,0,3,1,1,1,1,0,0,0,0,25.0595530196,121.519157932
大同區,台北市大同區南京西路,0,0,0,0,0,0,0,1,0,0,0,0,47.3,9.51,798.0,0,1,1,1,0,0,14,12,12,1,0,1,0,0,0,25.0536731167,121.511111482
大同區,台北市大同區重慶北路三段,0,0,0,0,0,0,0,1,0,0,0,0,55.8,22.73,1495.0,1,5,3,2,0,1,4,4,4,1,1,0,0,0,0,25.0712261556906,121.514702214
大同區,台北市大同區延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,46.8,8.9,1058.0,0,2,1,1,0,0,11,9,9,1,0,1,0,0,0,25.0573985599,121.511640867
大同區,台北市大同區哈密街,0,0,0,0,0,0,0,1,0,0,0,0,52.9,26.25,4580.0,0,3,2,1,0,0,4,1,1,1,0,0,0,0,0,25.0730651222,121.515155404
大同區,台北市大同區承德路三段,0,0,0,0,0,0,0,1,0,0,0,0,56.4,106.64,15888.0,1,3,3,3,0,0,4,1,4,4,1,0,0,0,0,25.0670684461,121.518585931
大同區,台北市大同區迪化街二段,0,0,0,0,0,0,0,1,0,0,0,0,41.25,29.1,7980.0,0,1,3,1,0,1,1,1,1,1,0,0,0,0,1,25.0684049,121.510713
大同區,台北市大同區保安街,0,0,0,0,0,0,0,1,0,0,0,0,77.3,27.97,3980.0,0,4,3,2,0,1,2,1,2,2,0,0,0,0,1,25.0585643718,121.512094446
大同區,台北市大同區民權西路,0,0,0,0,0,0,0,1,0,0,0,0,9.0,63.83,5200.0,1,4,2,5,0,0,13,1,2,2,0,1,0,0,0,25.0628539,121.5102628
大同區,台北市大同區迪化街二段,0,0,0,0,0,0,0,1,0,0,0,0,41.25,26.41,4088.0,0,3,2,2,0,0,1,1,1,1,0,0,0,0,1,25.0654097909,121.509536024
大同區,台北市大同區民生西路,0,0,0,0,0,0,0,1,0,0,0,0,15.9,19.62,1960.0,1,2,1,1,0,1,13,3,3,1,0,1,0,0,0,25.0572631233,121.516596698
大同區,台北市大同區南京西路,0,0,0,0,0,0,0,1,0,0,0,0,47.4,16.4,1250.0,1,1,1,1,0,0,14,13,13,1,0,1,0,0,0,25.0536731167,121.511111482
大同區,台北市大同區南京西路,0,0,0,0,0,0,0,1,0,0,0,0,68.9,35.17,6250.0,0,3,5,3,0,0,2,1,2,2,0,0,0,0,1,25.055436,121.512621
大同區,台北市大同區長安西路,0,0,0,0,0,0,0,1,0,0,0,0,49.5,11.0,1160.0,1,2,2,1,0,0,10,7,7,1,0,0,1,0,0,25.0520888093,121.508928132
大同區,台北市大同區重慶北路一段,0,0,0,0,0,0,0,1,0,0,0,0,52.4,37.46,8688.0,0,4,1,5,0,0,5,1,5,5,0,0,0,0,1,25.0515504805,121.513730035
大同區,台北市大同區重慶北路二段,0,0,0,0,0,0,0,1,0,0,0,0,43.1,9.17,900.0,0,1,2,1,0,0,12,10,10,1,0,1,0,0,0,25.0557400701,121.514159283
大同區,台北市大同區延平北路三段,0,0,0,0,0,0,0,1,0,0,0,0,47.5,30.39,1888.0,0,5,3,2,0,1,4,4,4,1,1,0,0,0,0,25.0653683549,121.510264096
大同區,台北市大同區歸綏街,0,0,0,0,0,0,0,1,0,0,0,0,3.1,38.17,4800.0,1,3,2,1,0,0,15,1,2,2,0,1,0,0,0,25.0591683807,121.517160286
大同區,台北市大同區民族西路,0,0,0,0,0,0,0,1,0,0,0,0,50.8,20.54,2580.0,1,4,1,2,0,1,4,1,1,1,1,0,0,0,0,25.0680115976,121.517875045
大同區,台北市大同區赤峰街,0,0,0,0,0,0,0,1,0,0,0,0,43.1,26.9,4188.0,0,2,2,1,0,0,7,2,2,1,0,0,0,1,0,25.0553149697,121.520336677
大同區,台北市大同區歸綏街,0,0,0,0,0,0,0,1,0,0,0,0,69.9,69.56,8100.0,0,3,2,2,0,0,2,1,2,2,0,0,0,0,1,25.0584427281,121.508780017
大同區,台北市大同區錦西街,0,0,0,0,0,0,0,1,0,0,0,0,65.7,16.41,3288.0,0,2,2,2,0,1,1,1,1,1,0,0,0,0,1,25.0597561,121.5154276
大同區,台北市大同區延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,30.2,14.11,1255.0,0,1,1,1,0,0,10,6,6,1,0,0,0,1,0,25.0557085424,121.511736667
大同區,台北市大同區大龍街,0,0,0,0,0,0,0,1,0,0,0,0,51.1,26.64,1880.0,1,4,1,4,0,0,4,3,3,1,1,0,0,0,0,25.0715888927,121.515532103
大同區,台北市大同區迪化街二段,0,0,0,0,0,0,0,1,0,0,0,0,41.25,17.55,1398.0,0,3,2,1,0,0,1,1,1,1,0,0,0,0,1,25.0729509384628,121.51219018787
大同區,台北市大同區長安西路,0,0,0,0,0,0,0,1,0,0,0,0,47.0,60.03,5100.0,1,9,2,9,0,1,8,8,8,1,0,0,0,1,0,25.0521276049,121.511115046
大同區,台北市大同區長安西路,0,0,0,0,0,0,0,1,0,0,0,0,47.0,60.03,5100.0,1,8,2,8,0,0,8,7,7,1,0,0,0,1,0,25.0521276049,121.511115046
大同區,台北市大同區長安西路,0,0,0,0,0,0,0,1,0,0,0,0,47.0,27.97,4188.0,1,8,2,8,0,0,8,6,6,1,0,0,0,1,0,25.0521276049,121.511115046
大同區,台北市大同區承德路三段,0,0,0,0,0,0,0,1,0,0,0,0,59.0,102.54,12800.0,0,6,10,6,0,1,4,1,4,4,0,0,0,0,1,25.0639076549,121.518086122
大同區,台北市大同區延平北路三段,0,0,0,0,0,0,0,1,0,0,0,0,41.25,27.39,2780.0,0,3,3,3,0,1,2,1,2,2,0,0,0,0,1,25.0675115,121.511924
信義區,台北市信義區林口街,0,0,1,0,0,0,0,0,0,0,0,0,53.0,28.34,2500.0,0,3,2,1,0,0,4,4,4,1,1,0,0,0,0,25.0399725489,121.580511591
信義區,台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,50.1,31.01,2250.0,0,3,2,1,0,0,4,3,3,1,1,0,0,0,0,25.0221651804,121.555591226
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,32.2,4.67,1680.0,0,2,2,1,0,1,3,1,3,3,0,0,0,0,1,25.0464054851,121.579056405
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,41.2,35.13,3900.0,1,5,3,3,0,1,7,7,7,1,0,0,0,1,0,25.0398907306,121.575435198
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,24.5,40.87,3980.0,1,3,2,2,0,0,13,6,6,1,0,1,0,0,0,25.0260497133,121.564038922
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,55.6,21.6,2160.0,0,3,2,1,0,0,4,3,3,1,1,0,0,0,0,25.045550337,121.579440147
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,36.2,43.22,2988.0,0,6,4,5,0,1,5,4,5,2,1,0,0,0,0,25.0449003443,121.574701245
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,34.6,33.0,2600.0,1,3,2,2,0,0,5,1,1,1,0,0,0,1,0,25.0256263,121.564814
信義區,台北市信義區和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,47.4,27.25,2980.0,0,4,2,5,0,1,5,1,1,1,1,0,0,0,0,25.0217993161,121.558014739
信義區,台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,22.21,2388.0,0,3,3,2,0,1,4,1,1,1,1,0,0,0,0,25.0229842,121.5568149
信義區,台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,44.6,33.38,2480.0,0,5,3,3,0,1,5,5,5,1,1,0,0,0,0,25.0227388988,121.55597439
信義區,台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,40.6,39.97,2980.0,0,6,3,3,0,1,5,5,5,1,1,0,0,0,0,25.0355252677632,121.574773828207
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,43.3,32.04,2498.0,0,3,2,2,0,1,7,6,6,1,0,0,0,1,0,25.0254792892,121.566560681
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,16.5,15.28,2170.0,1,1,1,1,0,0,7,3,3,1,0,0,0,1,0,25.0418299376162,121.566681131223
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,18.7,63.65,4900.0,2,2,2,2,0,0,14,14,14,1,0,1,0,0,0,25.0458458393,121.569052536
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,52.6,22.77,1980.0,0,8,2,3,0,1,4,4,4,1,1,0,0,0,0,25.045053497,121.573896735
信義區,台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,31.4,83.46,6288.0,1,4,2,2,0,0,24,3,3,1,0,1,0,0,0,25.0377411,121.5749903
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,44.3,39.51,2398.0,0,3,2,2,0,0,5,1,1,1,1,0,0,0,0,25.018806,121.570515
信義區,台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,31.3,51.97,5158.0,1,2,2,2,0,0,24,2,2,1,0,1,0,0,0,25.0377320211,121.57497109
信義區,台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,38.6,38.2,4180.0,0,5,3,3,0,1,16,16,16,1,0,1,0,0,0,25.044573504,121.577520843
信義區,台北市信義區祥雲街,0,0,1,0,0,0,0,0,0,0,0,0,44.7,39.93,2580.0,1,3,2,2,0,1,5,5,5,1,1,0,0,0,0,25.019191,121.5749137
信義區,台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,53.3,21.51,2488.0,0,3,2,2,0,1,4,1,1,1,1,0,0,0,0,25.0386296953322,121.578603120821
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,41.6,25.76,1868.0,0,3,2,2,0,1,5,5,5,1,1,0,0,0,0,25.0250845239,121.566216837
信義區,台北市信義區崇德街,0,0,1,0,0,0,0,0,0,0,0,0,37.3,38.92,3100.0,1,2,2,1,0,0,7,7,7,1,0,0,0,1,0,25.0238671894738,121.555993009955
信義區,台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,26.31,1838.0,0,2,2,1,0,0,4,4,4,1,1,0,0,0,0,25.0230536032972,121.557011884451
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,49.7,25.24,2268.0,0,3,2,2,0,0,4,2,2,1,1,0,0,0,0,25.0261060168,121.565628169
信義區,台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,34.9,92.4,9680.0,1,5,2,3,0,1,13,2,2,1,0,1,0,0,0,25.0358259793203,121.574156024893
信義區,台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,42.0,29.92,2380.0,0,5,2,5,0,1,5,5,5,1,1,0,0,0,0,25.0389463475,121.58608393
信義區,台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,41.3,32.33,2498.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0,25.0476940952,121.578887364
信義區,台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,40.6,35.72,2850.0,0,2,2,2,0,0,14,2,2,1,0,1,0,0,0,25.0391159,121.5778237
信義區,台北市信義區莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,51.6,26.82,2260.0,0,3,1,5,0,0,4,3,3,1,1,0,0,0,0,25.0269119836,121.567924793
信義區,台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,49.0,29.11,1398.0,0,4,3,2,0,1,4,4,4,1,1,0,0,0,0,25.0315414724706,121.578071490748
信義區,台北市信義區松仁路,0,0,1,0,0,0,0,0,0,0,0,0,33.8,95.54,10808.0,1,5,3,5,0,1,12,9,10,2,0,1,0,0,0,25.0313475082,121.568608387
信義區,台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,47.6,29.64,2485.0,0,3,2,5,0,0,5,2,2,1,1,0,0,0,0,25.0308101928,121.574943094
信義區,台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,19.1,14.8,1750.0,1,1,1,1,0,0,19,14,14,1,0,1,0,0,0,25.0339141929559,121.574027524537
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,52.3,21.62,1688.0,0,3,2,1,0,0,4,4,4,1,1,0,0,0,0,25.0437524993,121.580524251
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,41.2,31.06,2188.0,0,3,2,3,0,0,5,4,4,1,1,0,0,0,0,25.023755746,121.562378847
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,49.2,29.6,2588.0,0,3,2,5,0,0,4,3,3,1,1,0,0,0,0,25.0429739722,121.567987234
信義區,台北市信義區信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,54.0,19.69,1988.0,0,5,2,2,0,1,4,4,4,1,1,0,0,0,0,25.0362894918,121.578168141
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,43.3,32.5,1860.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0,25.0189508192,121.571622736417
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,15.8,31.69,3680.0,1,4,2,2,0,1,12,4,4,1,0,1,0,0,0,25.0472713615,121.574328158
信義區,台北市信義區松仁路,0,0,1,0,0,0,0,0,0,0,0,0,41.3,39.06,2880.0,0,4,2,2,0,0,5,4,4,1,1,0,0,0,0,25.0197324531,121.571106688
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,38.5,26.55,3980.0,0,4,4,4,0,1,5,1,1,1,1,0,0,0,0,25.0185123263,121.570232414
信義區,台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,19.2,32.59,3180.0,1,2,1,1,0,0,19,10,10,1,0,1,0,0,0,25.033954146353,121.574104303054
信義區,台北市信義區信安街,0,0,1,0,0,0,0,0,0,0,0,0,2.1,26.52,2380.0,1,1,1,1,0,0,12,11,11,1,0,1,0,0,0,25.0231453091,121.555217978
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,42.7,42.58,4380.0,1,2,2,2,0,0,14,14,14,1,0,1,0,0,0,25.0412981444,121.564958767
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,47.2,28.97,2688.0,0,5,3,2,0,1,5,5,5,1,1,0,0,0,0,25.0446221554,121.569954439
信義區,台北市信義區松隆路,0,0,1,0,0,0,0,0,0,0,0,0,42.5,47.16,5680.0,0,4,2,2,0,1,7,1,1,1,0,0,0,1,0,25.0439192388459,121.566948942805
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,33.6,45.54,2880.0,1,5,2,2,0,0,11,1,1,1,0,1,0,0,0,25.0182228,121.5718421
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,41.2,48.04,4280.0,1,5,3,3,0,1,7,7,7,1,0,0,0,1,0,25.0398907306,121.575435198
信義區,台北市信義區信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,54.0,33.49,6500.0,0,3,1,1,0,0,4,1,1,1,1,0,0,0,0,25.0362075428522,121.577951795258
信義區,台北市信義區基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,42.5,32.72,3288.0,1,2,2,2,0,0,12,10,10,1,0,1,0,0,0,25.03501145,121.558172861
信義區,台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,39.7,24.72,1888.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0,25.0394108474,121.586940737
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,49.4,28.96,2568.0,0,3,2,1,0,0,4,4,4,1,1,0,0,0,0,25.0282082352,121.560318619
信義區,台北市信義區祥雲街,0,0,1,0,0,0,0,0,0,0,0,0,49.6,66.7,7888.0,1,5,2,4,0,0,2,1,2,2,0,0,0,0,1,25.016703,121.575127
信義區,台北市信義區基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,36.5,71.06,5118.0,1,3,2,2,0,0,12,12,12,1,0,1,0,0,0,25.0317385,121.5591187
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,18.4,52.43,5226.0,1,3,2,2,0,0,12,12,12,1,0,1,0,0,0,25.0455658533,121.567622542
信義區,台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,24.4,28.39,2680.0,0,3,1,2,0,0,5,4,4,1,1,0,0,0,0,25.042331643,121.57687774
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,35.4,57.07,3150.0,1,4,2,2,0,0,6,2,2,1,0,0,0,1,0,25.0224576562,121.563518054
信義區,台北市信義區基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,11.4,32.71,3450.0,1,1,1,1,0,0,15,2,2,1,0,1,0,0,0,25.0268143472405,121.555523036701
信義區,台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,38.7,43.65,3788.0,0,4,2,2,0,0,16,2,2,1,0,1,0,0,0,25.044534512,121.57752066
信義區,台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,24.4,18.45,2680.0,0,3,1,2,0,1,5,5,5,1,1,0,0,0,0,25.042331643,121.57687774
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,50.2,30.34,2780.0,0,4,3,2,0,1,4,4,4,1,1,0,0,0,0,25.0414639281,121.584419051
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,54.0,24.71,3700.0,0,3,3,3,0,1,4,4,4,1,1,0,0,0,0,25.0412255,121.5692779
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,49.2,24.19,2600.0,0,5,2,4,0,0,4,3,3,1,1,0,0,0,0,25.0423530334835,121.580151554568
信義區,台北市信義區中坡南路,0,0,1,0,0,0,0,0,0,0,0,0,12.3,63.33,5580.0,1,3,3,2,0,1,7,1,1,1,0,0,0,1,0,25.0431099,121.582477
信義區,台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,55.1,23.91,2888.0,0,2,1,5,0,1,4,1,1,1,1,0,0,0,0,25.0382012554,121.579106263
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,28.8,96.54,15688.0,1,5,2,3,0,1,2,-1,2,3,0,0,0,0,1,25.0371958,121.572143
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,48.3,32.45,2990.0,0,5,2,5,0,0,4,3,3,1,1,0,0,0,0,25.0452739905705,121.579557616046
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,48.3,32.45,2990.0,0,5,2,5,0,0,4,4,4,1,1,0,0,0,0,25.0452673080417,121.579560968808
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,16.6,9.97,1588.0,1,1,2,1,0,0,7,5,5,1,0,0,0,1,0,25.0419350055,121.56691575
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,54.4,19.33,1998.0,0,5,2,2,0,1,4,4,4,1,1,0,0,0,0,25.0426994145,121.582626005
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,44.0,32.715,6988.0,0,5,3,2,0,1,7,-1,1,2,0,0,0,1,0,25.0415295974,121.580513091
信義區,台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,47.6,22.79,1800.0,0,2,2,2,0,0,4,4,4,1,1,0,0,0,0,25.0392337279,121.585169785
信義區,台北市信義區莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,40.6,55.57,5980.0,0,5,2,2,0,0,7,6,6,1,0,0,0,1,0,25.0291435622,121.562764416
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,8.2,62.27,7460.0,1,4,2,2,0,0,14,3,3,1,0,1,0,0,0,25.0462677164,121.574175639
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,19.6,127.6,20888.0,3,4,2,4,0,1,14,6,6,1,0,1,0,0,0,25.0386437095,121.572351146
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,8.3,17.32,2088.0,0,2,1,1,0,1,8,4,4,1,0,0,0,1,0,25.046320984,121.569887017
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,55.3,28.1,2488.0,0,3,2,1,0,0,4,2,2,1,1,0,0,0,0,25.0402116,121.5839517
信義區,台北市信義區林口街,0,0,1,0,0,0,0,0,0,0,0,0,35.4,79.14,6980.0,1,6,2,3,0,1,10,9,10,2,0,0,0,1,0,25.0410316210436,121.580925012496
信義區,台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,56.9,30.73,2588.0,0,3,2,2,0,0,4,2,2,1,1,0,0,0,0,25.035950254,121.57673706
信義區,台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,54.2,31.4,2760.0,0,2,2,2,0,0,4,4,4,1,1,0,0,0,0,25.0403119022711,121.579637270597
信義區,台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,31.4,59.99,6188.0,1,4,2,2,0,0,23,7,7,1,0,1,0,0,0,25.0374805237,121.575233902
信義區,台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,50.1,31.66,2058.0,0,6,3,3,0,1,4,4,4,1,1,0,0,0,0,25.0224677366797,121.556304544343
信義區,台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,13.9,121.54,13506.0,2,3,2,2,0,0,13,5,5,1,0,1,0,0,0,25.0377815,121.5836168
信義區,台北市信義區松平路,0,0,1,0,0,0,0,0,0,0,0,0,25.4,118.39,19888.0,1,4,3,4,0,1,10,1,4,4,0,0,0,0,1,25.0304137,121.565073
信義區,台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,13.9,117.28,11706.0,2,3,2,2,0,0,13,4,4,1,0,1,0,0,0,25.0377815,121.5836168
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,47.7,19.21,1380.0,0,2,2,1,0,0,5,5,5,1,1,0,0,0,0,25.0228703863,121.561299749
信義區,台北市信義區和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,18.1,13.65,1750.0,1,1,1,1,0,1,14,11,11,1,0,1,0,0,0,25.0240681753,121.553209921
信義區,台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,35.0,90.58,9100.0,2,4,2,3,0,0,12,4,4,1,0,1,0,0,0,25.0362249608,121.573681247
信義區,台北市信義區松隆路,0,0,1,0,0,0,0,0,0,0,0,0,1.2,50.8,6680.0,1,3,2,2,0,0,22,9,9,1,0,1,0,0,0,25.0484766310967,121.57730022121
信義區,台北市信義區光復南路,0,0,1,0,0,0,0,0,0,0,0,0,17.5,28.88,3488.0,1,1,2,1,0,0,18,5,5,1,0,1,0,0,0,25.0307316573,121.557580139
信義區,台北市信義區市民大道六段,0,0,1,0,0,0,0,0,0,0,0,0,3.9,18.45,1988.0,1,1,1,1,0,1,12,8,8,1,0,1,0,0,0,25.0490210080194,121.572652652779
信義區,台北市信義區忠孝東路四段,0,0,1,0,0,0,0,0,0,0,0,0,55.5,45.0,4900.0,0,4,2,2,0,0,4,2,2,1,1,0,0,0,0,25.042338369,121.563444385
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,11.5,36.4,5688.0,1,1,3,2,0,1,13,11,11,1,0,1,0,0,0,25.0412796,121.5673989
信義區,台北市信義區中坡南路,0,0,1,0,0,0,0,0,0,0,0,0,42.7,29.18,2790.0,0,4,3,2,0,1,5,5,5,1,1,0,0,0,0,25.0409772012,121.585475079
信義區,台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,47.3,28.05,2988.0,0,3,2,1,0,0,5,5,5,1,1,0,0,0,0,25.0444819,121.5701751
信義區,台北市信義區松勤街,0,0,1,0,0,0,0,0,0,0,0,0,27.9,52.08,6100.0,1,3,2,2,0,0,9,8,8,1,0,0,0,1,0,25.0321272701,121.562928721
信義區,台北市信義區大道路,0,0,1,0,0,0,0,0,0,0,0,0,43.1,34.36,2380.0,0,4,3,3,0,1,5,5,5,1,1,0,0,0,0,25.0402962433,121.58281363
信義區,台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,43.7,37.11,3200.0,1,3,2,2,0,0,7,5,5,1,0,0,0,1,0,25.0228531968,121.556210492
信義區,台北市信義區信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,31.5,67.69,5388.0,1,5,2,2,0,0,16,2,2,1,0,1,0,0,0,25.0353469683,121.575367967
信義區,台北市信義區崇德街,0,0,1,0,0,0,0,0,0,0,0,0,32.6,18.37,1750.0,1,3,1,1,0,0,7,6,6,1,0,0,0,1,0,25.0240692179,121.554392515
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,36.9,43.2,3100.0,0,4,2,2,0,0,5,5,5,1,1,0,0,0,0,25.0226763873,121.568507769
信義區,台北市信義區松仁路,0,0,1,0,0,0,0,0,0,0,0,0,25.0,125.2,16500.0,2,3,2,2,0,0,9,6,6,1,0,0,0,1,0,25.0291508947,121.568977493
信義區,台北市信義區松信路,0,0,1,0,0,0,0,0,0,0,0,0,44.2,26.34,2188.0,0,2,2,1,0,0,12,6,6,1,0,1,0,0,0,25.0459135315,121.57224623
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,40.8,45.14,2988.0,1,4,2,2,0,0,5,4,4,1,1,0,0,0,0,25.0429354961,121.583052654
信義區,台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,41.5,23.03,1650.0,1,3,2,1,0,0,5,4,4,1,1,0,0,0,0,25.0231620141,121.572296939
信義區,台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,53.7,23.88,2600.0,0,2,2,2,0,0,4,2,2,1,1,0,0,0,0,25.0427841084,121.580549983
信義區,台北市信義區青雲街,0,0,1,0,0,0,0,0,0,0,0,0,40.2,102.87,9880.0,1,6,5,5,0,1,3,-1,3,4,0,0,0,0,1,25.019347698,121.576939578
信義區,台北市信義區忠孝東路四段,0,0,1,0,0,0,0,0,0,0,0,0,35.1,32.715,4480.0,0,3,2,2,0,0,6,4,4,1,0,0,0,1,0,25.0422505012,121.563892694
信義區,台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,32.1,100.4,5688.0,2,4,2,2,0,0,15,2,2,1,0,1,0,0,0,25.0206782,121.5696032
信義區,台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,24.3,28.39,2680.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0,25.042331643,121.57687774
信義區,台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,19.2,27.65,3488.0,1,2,1,1,0,0,19,16,16,1,0,1,0,0,0,25.0337026168,121.574341008
