"id","district","latitude","longitude","dist_zhongshan","dist_zhongzheng","dist_xinyi","dist_neihu","dist_beitou","dist_nangang","dist_shilin","dist_datong","dist_daan","dist_wenshan","dist_songshan","dist_wanhua","house_age","building_area","land_area","total_price","unit_price","has_parking","floor","total_floor","rooms","halls","bathrooms","extra_rooms","type_apartment","type_building","type_house","type_mansion","type_studio","transaction_date","created_at","updated_at","deleted_at","distance_to_mrt"
"2961","士林區","25.1181641","121.5282904","0","0","0","0","0","0","1","0","0","0","0","0","45.70","58.47","12.37","3946","67.49","1","1","7","4","2","2","0","0","0","0","1","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"1712"
"2962","士林區","25.0861826","121.5062342","0","0","0","0","0","0","1","0","0","0","0","0","27.30","20.82","4.27","1300","62.45","0","5","9","2","1","1","0","0","0","0","1","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2460"
"2963","士林區","25.1269963","121.5325430","0","0","0","0","0","0","1","0","0","0","0","0","39.80","88.34","15.94","4000","45.28","1","7","7","4","2","3","0","0","0","0","1","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2854"
"2964","士林區","25.1091802","121.5260605","0","0","0","0","0","0","1","0","0","0","0","0","32.30","43.76","9.48","3280","74.96","1","7","8","2","2","1","0","0","0","0","1","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"904"
"2965","士林區","25.1171986","121.5331947","0","0","0","0","0","0","1","0","0","0","0","0","47.60","34.12","4.67","2350","68.88","0","7","8","3","2","2","0","0","0","0","1","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2160"
"2966","士林區","25.1091410","121.5257880","0","0","0","0","0","0","1","0","0","0","0","0","32.30","43.76","9.48","3280","74.95","1","7","7","2","2","1","0","0","0","0","1","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"868"
"2967","士林區","25.1067251","121.4862305","0","0","0","0","0","0","1","0","0","0","0","0","55.30","23.79","7.87","525","22.08","0","1","3","1","1","1","0","0","0","0","0","1","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"3282"
"2968","士林區","25.0985228","121.5247359","0","0","0","0","0","0","1","0","0","0","0","0","11.40","21.62","4.42","1780","82.34","1","3","7","1","1","1","0","0","0","0","0","1","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"578"
"2969","士林區","25.0939665","121.5264812","0","0","0","0","0","0","1","0","0","0","0","0","61.80","11.51","6.05","1320","114.71","0","2","2","1","2","1","0","0","0","0","0","1","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"70"
"2970","士林區","25.1243266","121.5343462","0","0","0","0","0","0","1","0","0","0","0","0","40.90","67.98","13.01","3664","58.36","1","4","8","1","2","1","0","0","0","0","0","1","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2837"
"2971","士林區","25.1214841","121.5264106","0","0","0","0","0","0","1","0","0","0","0","0","5.30","37.18","3.12","3080","107.87","1","16","24","1","1","1","0","0","0","0","0","1","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"1737"
"2972","士林區","25.1060421","121.4825096","0","0","0","0","0","0","1","0","0","0","0","0","62.10","6.87","9.23","460","66.96","0","1","1","3","3","3","0","0","0","1","0","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"3100"
"2973","士林區","25.1082024","121.4704511","0","0","0","0","0","0","1","0","0","0","0","0","56.60","25.32","18.75","1100","43.45","0","1","2","4","2","3","0","0","0","1","0","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2492"
"2974","士林區","25.1108105","121.5245801","0","0","0","0","0","0","1","0","0","0","0","0","53.70","3.05","2.29","249","81.86","0","1","2","4","3","2","0","0","0","1","0","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"743"
"2975","士林區","25.1108105","121.5245801","0","0","0","0","0","0","1","0","0","0","0","0","53.70","3.05","2.29","249","81.86","0","1","2","4","3","2","0","0","0","1","0","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"743"
"2976","士林區","25.1033546","121.5267791","0","0","0","0","0","0","1","0","0","0","0","0","27.30","95.61","23.14","6880","71.96","1","1","8","4","3","4","0","0","0","1","0","0","11411","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"574"
"2977","士林區","25.1066265","121.4832555","0","0","0","0","0","0","1","0","0","0","0","0","55.80","22.13","7.94","950","42.93","0","4","4","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"3229"
"2978","士林區","25.0914808","121.5039361","0","0","0","0","0","0","1","0","0","0","0","0","45.30","32.12","9.59","1400","43.59","0","4","5","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2885"
"2979","士林區","25.0842401","121.5196985","0","0","0","0","0","0","1","0","0","0","0","0","45.60","31.84","10.34","910","28.58","0","1","5","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"676"
"2980","士林區","25.1375985","121.5415843","0","0","0","0","0","0","1","0","0","0","0","0","50.10","40.33","13.47","1042","25.84","0","2","4","11","0","2","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"4751"
"2981","士林區","25.0978000","121.5223335","0","0","0","0","0","0","1","0","0","0","0","0","55.30","28.70","8.70","1600","55.75","0","2","4","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"615"
"2982","士林區","25.0833841","121.5088100","0","0","0","0","0","0","1","0","0","0","0","0","53.10","25.45","10.13","1500","58.95","0","4","4","2","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2087"
"2983","士林區","25.1372804","121.5421780","0","0","0","0","0","0","1","0","0","0","0","0","47.90","43.28","17.17","1400","32.35","0","2","4","7","0","7","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"4777"
"2984","士林區","25.0853776","121.5171158","0","0","0","0","0","0","1","0","0","0","0","0","47.60","22.20","7.01","1250","56.31","0","5","5","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"1039"
"2985","士林區","25.0835735","121.5192892","0","0","0","0","0","0","1","0","0","0","0","0","51.80","11.60","4.06","500","43.10","0","4","4","2","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"716"
"2986","士林區","25.0882784","121.5058264","0","0","0","0","0","0","1","0","0","0","0","0","54.10","17.09","16.34","900","52.66","0","3","3","2","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2570"
"2987","士林區","25.0801684","121.5197209","0","0","0","0","0","0","1","0","0","0","0","0","53.30","30.74","11.04","2608","84.84","0","1","4","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"796"
"2988","士林區","25.0830314","121.5168086","0","0","0","0","0","0","1","0","0","0","0","0","47.90","21.64","7.41","1410","65.15","0","4","4","2","1","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"1040"
"2989","士林區","25.1027883","121.5209468","0","0","0","0","0","0","1","0","0","0","0","0","53.30","25.85","8.17","1935","74.85","0","2","4","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"236"
"2990","士林區","25.1203906","121.5267233","0","0","0","0","0","0","1","0","0","0","0","0","48.90","12.72","5.36","518","40.73","0","4","4","4","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"1692"
"2991","士林區","25.1066706","121.5335952","0","0","0","0","0","0","1","0","0","0","0","0","40.90","20.62","5.33","1510","73.24","0","2","5","2","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"1529"
"2992","士林區","25.0936575","121.5219491","0","0","0","0","0","0","1","0","0","0","0","0","53.20","25.54","6.96","1718","67.27","0","3","4","2","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"529"
"2993","士林區","25.0931034","121.5019896","0","0","0","0","0","0","1","0","0","0","0","0","52.40","20.91","9.98","1470","70.32","0","1","3","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2995"
"2994","士林區","25.0840175","121.5110134","0","0","0","0","0","0","1","0","0","0","0","0","42.70","16.14","4.70","600","37.18","0","1","5","4","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"1801"
"2995","士林區","25.1206145","121.5347862","0","0","0","0","0","0","1","0","0","0","0","0","46.90","28.13","7.50","2128","75.66","0","1","4","4","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2601"
"2996","士林區","25.1076084","121.5313881","0","0","0","0","0","0","1","0","0","0","0","0","47.00","31.58","8.20","2720","86.13","0","1","4","3","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"1304"
"2997","士林區","25.0890431","121.5196791","0","0","0","0","0","0","1","0","0","0","0","0","41.40","36.12","11.10","1700","47.06","0","5","5","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"924"
"2998","士林區","25.0934531","121.5027148","0","0","0","0","0","0","1","0","0","0","0","0","50.70","29.27","10.81","1388","47.43","0","4","4","0","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"2888"
"2999","士林區","25.0988469","121.5249851","0","0","0","0","0","0","1","0","0","0","0","0","46.50","37.04","13.05","1600","43.20","0","2","4","5","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"555"
"3000","士林區","25.0856510","121.5163834","0","0","0","0","0","0","1","0","0","0","0","0","47.80","31.21","12.63","1582","50.69","0","2","4","3","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:55","2026-03-26 22:03:57",NULL,"1140"
"3001","士林區","25.0900959","121.5050011","0","0","0","0","0","0","1","0","0","0","0","0","51.80","21.62","8.24","1050","48.57","0","2","4","0","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"2740"
"3002","士林區","25.1029480","121.5217506","0","0","0","0","0","0","1","0","0","0","0","0","53.30","17.86","5.07","1500","83.97","0","3","4","2","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"149"
"3003","士林區","25.1079852","121.5320343","0","0","0","0","0","0","1","0","0","0","0","0","45.80","29.29","7.96","1910","65.20","0","2","5","3","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1403"
"3004","士林區","25.1079686","121.5240226","0","0","0","0","0","0","1","0","0","0","0","0","45.70","53.94","17.68","3300","61.18","0","4","5","4","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"636"
"3005","士林區","25.0890431","121.5196791","0","0","0","0","0","0","1","0","0","0","0","0","41.40","39.93","12.53","1997","50.01","0","5","5","9","2","3","0","1","0","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"924"
"3006","士林區","25.1065535","121.5284784","0","0","0","0","0","0","1","0","0","0","0","0","45.00","33.70","8.55","2139","63.47","0","4","5","3","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"894"
"3007","士林區","25.1034703","121.5272258","0","0","0","0","0","0","1","0","0","0","0","0","41.40","36.98","10.37","2360","63.82","0","3","5","3","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"635"
"3008","士林區","25.0959411","121.5246456","0","0","0","0","0","0","1","0","0","0","0","0","0.90","17.04","1.45","1100","64.54","1","10","13","2","2","1","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"316"
"3009","士林區","25.1031926","121.5189457","0","0","0","0","0","0","1","0","0","0","0","0","44.70","42.50","4.88","2868","67.49","0","9","11","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"453"
"3010","士林區","25.0832867","121.5238184","0","0","0","0","0","0","1","0","0","0","0","0","23.20","96.05","11.76","6700","89.31","1","14","14","3","2","5","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"122"
"3011","士林區","25.0802255","121.5110770","0","0","0","0","0","0","1","0","0","0","0","0","12.60","43.40","6.93","2820","64.98","0","10","13","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1699"
"3012","士林區","25.1224109","121.5297961","0","0","0","0","0","0","1","0","0","0","0","0","14.30","226.79","31.08","19200","114.99","1","16","22","4","2","4","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"2186"
"3013","士林區","25.1033151","121.5200666","0","0","0","0","0","0","1","0","0","0","0","0","21.40","29.63","4.44","2200","74.25","1","4","13","4","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"306"
"3014","士林區","25.1021170","121.5345471","0","0","0","0","0","0","1","0","0","0","0","0","7.30","117.10","24.29","8998","76.84","1","8","14","4","2","3","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1559"
"3015","士林區","25.0828379","121.5230829","0","0","0","0","0","0","1","0","0","0","0","0","3.50","52.63","4.47","3800","94.11","1","13","15","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"227"
"3016","士林區","25.1171121","121.5271058","0","0","0","0","0","0","1","0","0","0","0","0","1.60","92.30","13.14","9160","119.05","1","4","17","0","0","0","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1502"
"3017","士林區","25.0890201","121.5054230","0","0","0","0","0","0","1","0","0","0","0","0","9.40","58.39","10.10","3608","72.01","1","3","11","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"2647"
"3018","士林區","25.1214841","121.5264106","0","0","0","0","0","0","1","0","0","0","0","0","5.30","77.33","6.61","6300","103.59","1","24","24","0","0","0","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1737"
"3019","士林區","25.0980729","121.5268557","0","0","0","0","0","0","1","0","0","0","0","0","32.00","56.20","7.84","3788","79.48","1","6","13","4","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"585"
"3020","士林區","25.1113230","121.5377501","0","0","0","0","0","0","1","0","0","0","0","0","19.60","121.60","23.08","7250","68.43","1","8","12","2","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"2289"
"3021","士林區","25.0992022","121.5266325","0","0","0","0","0","0","1","0","0","0","0","0","1.50","68.79","6.36","5288","87.00","1","5","17","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"665"
"3022","士林區","25.0838805","121.5244157","0","0","0","0","0","0","1","0","0","0","0","0","26.80","15.58","2.42","1720","110.43","0","10","13","0","2","1","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"92"
"3023","士林區","25.0942223","121.5256296","0","0","0","0","0","0","1","0","0","0","0","0","0.20","46.86","8.26","4300","91.76","1","5","11","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"47"
"3024","士林區","25.0890201","121.5054230","0","0","0","0","0","0","1","0","0","0","0","0","9.40","63.63","11.24","4100","74.83","1","7","11","4","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"2647"
"3025","士林區","25.1064911","121.5307785","0","0","0","0","0","0","1","0","0","0","0","0","15.80","52.14","14.14","4850","93.02","1","6","12","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1169"
"3026","士林區","25.1214841","121.5264106","0","0","0","0","0","0","1","0","0","0","0","0","5.30","77.33","6.61","6950","115.66","1","20","24","2","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1737"
"3027","士林區","25.0864222","121.5100717","0","0","0","0","0","0","1","0","0","0","0","0","45.80","38.62","5.15","2550","66.03","0","11","12","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1973"
"3028","士林區","25.0996296","121.5333564","0","0","0","0","0","0","1","0","0","0","0","0","20.40","65.81","14.95","4450","67.62","1","8","12","4","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1254"
"3029","士林區","25.0849370","121.5191958","0","0","0","0","0","0","1","0","0","0","0","0","42.30","1.76","0.34","36","20.48","0","7","7","2","1","1","0","0","0","0","1","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"760"
"3030","士林區","25.1195447","121.5335420","0","0","0","0","0","0","1","0","0","0","0","0","48.10","51.56","8.39","3450","66.91","0","4","8","4","1","2","0","0","0","0","1","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"2379"
"3031","士林區","25.0837220","121.5233120","0","0","0","0","0","0","1","0","0","0","0","0","1.30","49.98","8.53","4010","80.24","1","6","10","3","2","2","0","0","0","0","1","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"199"
"3032","士林區","25.1230973","121.5271910","0","0","0","0","0","0","1","0","0","0","0","0","41.40","6.05","1.09","333","55.04","1","2","7","4","2","2","0","0","0","0","1","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1955"
"3033","士林區","25.1157238","121.5265248","0","0","0","0","0","0","1","0","0","0","0","0","40.90","28.67","5.81","2200","76.74","0","4","7","3","2","2","0","0","0","0","1","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"1313"
"3034","士林區","25.0872843","121.5061296","0","0","0","0","0","0","1","0","0","0","0","0","17.00","30.19","5.36","1600","53.00","1","4","10","2","1","1","0","0","0","0","1","0","11410","2026-03-26 21:58:57","2026-03-26 22:03:57",NULL,"2503"
