路段,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,單價(萬/坪)
台北市內湖區成功路五段,25.4,47.97,4500.0,0,3.0,2.0,5.0,1.0,1,19.0,8,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93.80863039399625
台北市內湖區成功路五段,27.5,42.71,3988.0,1,3.0,2.0,2.0,0.0,0,14.0,13,14,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,93.37391711542963
台北市內湖區金湖路,27.6,60.5,4970.0,1,4.0,3.0,3.0,0.0,0,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,82.14876033057851
台北市內湖區民權東路六段,33.0,101.72,5980.0,1,3.0,3.0,4.0,1.0,0,15.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,58.78883208808494
台北市內湖區成功路五段,27.5,45.31,4280.0,1,2.0,2.0,5.0,0.0,1,14.0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,94.46038402118737
台北市內湖區成功路四段,39.7,112.37,6880.0,1,6.0,3.0,4.0,4.0,1,4.0,-1,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,61.226305953546316
台北市內湖區金龍路,22.0,59.87,5200.0,1,3.0,3.0,2.0,0.0,1,8.0,7,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86.85485217972274
台北市內湖區瑞光路,20.2,115.74,9268.0,1,8.0,2.0,4.0,7.0,1,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,80.07603248660791
台北市內湖區成功路五段,17.8,34.6,2998.0,1,2.0,2.0,1.0,2.0,1,12.0,9,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,86.64739884393063
台北市內湖區金湖路,19.1,64.73,6358.0,0,4.0,2.0,5.0,0.0,0,5.0,4,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,98.22338946392708
台北市內湖區金龍路,10.8,66.49,7200.0,1,3.0,2.0,2.0,1.0,1,11.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,108.28696044517973
台北市內湖區環山路一段,33.8,94.88,7980.0,1,4.0,3.0,3.0,1.0,0,7.0,6,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84.106239460371
台北市內湖區金龍路,29.3,74.54,4580.0,1,4.0,2.0,2.0,0.0,0,15.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61.44352025757982
台北市內湖區星雲街,37.8,70.39,3988.0,1,4.0,3.0,5.0,0.0,0,5.0,4,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,56.65577496803523
台北市內湖區瑞光路,20.2,72.55,5380.0,2,4.0,3.0,3.0,2.0,1,3.0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,74.15575465196416
台北市內湖區民權東路六段,17.1,117.46,9888.0,2,5.0,3.0,5.0,3.0,1,4.0,-1,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,84.18184914013281
台北市內湖區成功路四段,36.4,72.89,5880.0,0,0.0,2.0,2.0,3.0,1,16.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,80.66950198929894
台北市內湖區內湖路三段,46.8,22.71,1980.0,0,3.0,2.0,2.0,1.0,1,5.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,87.18626155878468
台北市內湖區大湖山莊街,21.6,110.06,8498.0,2,6.0,2.0,4.0,1.0,1,5.0,3,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,77.21242958386334
台北市內湖區民權東路六段,27.6,87.04,5680.0,0,5.0,4.0,4.0,1.0,1,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65.25735294117646
台北市內湖區大湖山莊街,29.6,31.65,2180.0,1,3.0,2.0,2.0,0.0,1,4.0,-1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,68.8783570300158
台北市內湖區環山路二段,7.4,31.75,2598.0,1,2.0,1.0,1.0,0.0,1,5.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81.8267716535433
台北市內湖區內湖路二段,43.0,39.21,2988.0,0,2.0,2.0,2.0,2.0,1,14.0,11,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,76.20504973221117
台北市內湖區新明路,12.2,37.61,2988.0,0,3.0,1.0,2.0,1.0,1,6.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,79.44695559691571
台北市內湖區內湖路一段,33.0,84.35,4788.0,0,4.0,2.0,3.0,1.0,0,7.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,56.76348547717843
台北市內湖區大湖山莊街,29.6,44.85,3888.0,2,4.0,2.0,2.0,1.0,1,4.0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86.68896321070234
台北市內湖區內湖路一段,35.7,70.71,3988.0,1,5.0,2.0,3.0,1.0,1,5.0,4,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,56.39937774006506
台北市內湖區東湖路,40.8,33.75,1998.0,0,7.0,3.0,3.0,0.0,1,5.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,59.2
台北市內湖區內湖路一段,45.0,42.81,4799.0,0,3.0,2.0,5.0,0.0,0,5.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,112.09997664097173
台北市內湖區金湖路,20.0,55.27,4588.0,1,3.0,2.0,2.0,0.0,0,10.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,83.01067486882576
台北市內湖區文湖街,18.1,23.27,1680.0,1,3.0,2.0,1.0,0.0,1,8.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,72.1959604641169
台北市內湖區大湖街,31.0,34.84,2980.0,1,3.0,2.0,1.0,0.0,0,3.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85.53386911595867
台北市內湖區民權東路六段,16.8,28.6,2480.0,1,3.0,2.0,1.0,1.0,1,5.0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86.7132867132867
台北市內湖區民權東路六段,27.6,87.05,7288.0,0,6.0,4.0,4.0,2.0,1,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,83.72199885123493
台北市內湖區新明路,25.1,38.9,2888.0,1,3.0,2.0,1.0,2.0,1,14.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,74.24164524421595
台北市內湖區內湖路一段,37.3,38.38,3498.0,0,4.0,2.0,2.0,1.0,1,5.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,91.14121938509639
台北市內湖區文湖街,32.3,93.99,5680.0,2,5.0,4.0,3.0,1.0,0,7.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60.43196084689861
台北市內湖區康樂街,37.0,69.15,3380.0,1,7.0,2.0,4.0,0.0,1,5.0,4,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,48.87924801156905
台北市內湖區內湖路一段,46.9,22.44,2288.0,0,5.0,2.0,2.0,0.0,1,4.0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,101.96078431372548
台北市內湖區安泰街,29.2,40.33,1980.0,1,3.0,2.0,1.0,0.0,1,8.0,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,49.09496652615919
台北市內湖區康樂街,20.3,36.19,2400.0,1,3.0,2.0,2.0,1.0,1,11.0,10,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,66.31666206134291
台北市內湖區瑞光路,18.2,163.02,11000.0,3,6.0,2.0,7.0,0.0,1,4.0,-1,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,67.47638326585695
台北市內湖區成功路二段,36.8,59.91,4280.0,0,4.0,5.0,2.0,2.0,1,7.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,71.440494074445
台北市內湖區康寧路三段,35.4,70.79,3650.0,2,2.0,4.0,5.0,1.0,1,7.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,51.56095493713801
台北市內湖區康寧路三段,37.4,87.33,5808.0,1,4.0,2.0,5.0,0.0,0,3.0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,66.50635520439711
台北市內湖區內湖路二段,41.4,38.16,2358.0,0,4.0,3.0,3.0,0.0,1,5.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,61.79245283018869
台北市內湖區康寧路三段,20.6,56.21,4280.0,1,3.0,2.0,2.0,1.0,0,12.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,76.14303504714464
台北市內湖區新明路,25.1,53.5,4288.0,1,3.0,2.0,2.0,0.0,0,14.0,13,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,80.14953271028037
台北市內湖區康寧路三段,35.4,70.79,3650.0,2,1.0,5.0,5.0,1.0,1,7.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,51.56095493713801
台北市內湖區成功路二段,35.7,39.02,3480.0,0,3.0,2.0,2.0,0.0,0,8.0,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,89.18503331624807
台北市內湖區堤頂大道二段,16.6,147.11,11480.0,3,0.0,2.0,2.0,0.0,0,13.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,78.03684317857385
台北市內湖區大湖街,31.7,42.16,2798.0,2,3.0,3.0,5.0,0.0,1,3.0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,66.36622390891841
台北市內湖區安泰街,29.4,19.41,1488.0,0,2.0,2.0,1.0,0.0,1,6.0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,76.66151468315302
台北市內湖區成功路四段,37.0,39.21,3388.0,0,5.0,2.0,5.0,0.0,1,5.0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,86.40652894669726
台北市內湖區內湖路二段,52.7,49.58,10999.0,0,5.0,2.0,3.0,0.0,1,2.0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,221.8434852763211
台北市內湖區大湖山莊街,36.5,64.93,3700.0,1,4.0,2.0,3.0,2.0,1,4.0,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,56.98444478669336
台北市內湖區大湖山莊街,36.7,54.91,3500.0,1,3.0,2.0,3.0,2.0,0,5.0,-1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,63.74066654525588
台北市內湖區康樂街,39.4,49.55,3800.0,0,3.0,2.0,2.0,1.0,0,5.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,76.69021190716448
台北市內湖區內湖路二段,44.5,31.37,2588.0,0,5.0,3.0,5.0,0.0,1,5.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82.49920306024865
台北市內湖區大湖山莊街,36.6,50.17,4280.0,0,4.0,3.0,3.0,0.0,0,5.0,-1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85.30994618297787
台北市內湖區文德路,41.3,37.82,3280.0,0,3.0,2.0,2.0,0.0,0,7.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,86.72659968270756
台北市內湖區康樂街,38.9,30.23,1768.0,0,3.0,3.0,5.0,0.0,1,5.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,58.484948726430694
台北市內湖區港墘路,43.9,33.26,2488.0,0,3.0,2.0,5.0,0.0,0,5.0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,74.80457005411907
台北市內湖區文湖街,31.6,33.32,2738.0,0,4.0,0.0,4.0,0.0,0,9.0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,82.17286914765906
台北市內湖區民權東路六段,26.2,77.4,6980.0,1,4.0,2.0,2.0,1.0,0,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90.18087855297156
台北市內湖區康樂街,39.6,72.83,4888.0,0,5.0,3.0,4.0,0.0,0,3.0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,67.11519978031032
台北市內湖區民權東路六段,42.2,30.32,2168.0,0,6.0,3.0,5.0,0.0,1,5.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,71.50395778364116
台北市內湖區內湖路二段,43.3,40.86,3100.0,0,3.0,2.0,2.0,0.0,0,12.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,75.86882036221243
台北市內湖區民權東路六段,24.0,87.59,5888.0,2,4.0,2.0,2.0,1.0,0,4.0,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,67.2222856490467
台北市內湖區內湖路一段,44.9,29.99,3300.0,0,2.0,3.0,2.0,0.0,1,5.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,110.03667889296433
台北市內湖區康寧路三段,26.6,44.03,4288.0,1,3.0,2.0,2.0,0.0,0,11.0,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,97.38814444696797
台北市內湖區民權東路六段,19.4,230.15,13800.0,2,9.0,4.0,9.0,0.0,1,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59.96089506843363
台北市內湖區東湖路,44.2,23.31,2680.0,0,1.0,2.0,2.0,1.0,1,5.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,114.97211497211498
台北市內湖區文德路,19.9,31.92,2988.0,1,2.0,1.0,1.0,1.0,0,10.0,9,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.60902255639097
台北市內湖區民權東路六段,18.7,13.25,1358.0,0,1.0,1.0,1.0,0.0,0,12.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,102.49056603773585
台北市內湖區瑞光路,40.8,33.99,2888.0,0,2.0,2.0,1.0,1.0,0,7.0,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84.96616651956457
台北市內湖區內湖路三段,44.2,25.14,1768.0,0,6.0,1.0,6.0,0.0,1,5.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,70.32617342879873
台北市內湖區內湖路二段,43.3,94.97,8800.0,1,5.0,2.0,3.0,1.0,0,12.0,10,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92.66084026534695
台北市內湖區康寧路一段,45.1,47.81,2488.0,0,8.0,2.0,7.0,1.0,1,5.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,52.039322317506794
台北市內湖區內湖路三段,8.9,86.31,7380.0,2,3.0,2.0,2.0,1.0,0,19.0,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,85.50573514077163
台北市內湖區星雲街,21.2,74.46,7480.0,2,4.0,2.0,2.0,0.0,0,14.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100.45662100456622
台北市內湖區成功路五段,25.4,84.02,6888.0,2,3.0,2.0,2.0,1.0,0,19.0,16,17,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,81.98048083789574
台北市內湖區文湖街,8.2,76.57,7500.0,2,0.0,2.0,2.0,0.0,0,10.0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,97.94958861172783
台北市內湖區行善路,7.7,39.0,3500.0,1,1.0,2.0,1.0,1.0,0,14.0,12,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,89.74358974358974
台北市內湖區內湖路一段,42.6,30.91,5500.0,0,1.0,2.0,1.0,1.0,1,5.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,177.93594306049823
台北市內湖區麗山街,7.8,88.6,8800.0,1,3.0,2.0,3.0,0.0,0,13.0,10,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,99.32279909706547
台北市內湖區內湖路一段,40.5,70.15,3800.0,0,5.0,4.0,2.0,2.0,1,5.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,54.16963649322879
台北市內湖區麗山街,44.1,32.14,2380.0,0,3.0,2.0,2.0,0.0,0,5.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,74.05102675793404
台北市內湖區內湖路三段,31.7,19.33,1480.0,0,2.0,2.0,1.0,0.0,0,5.0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,76.56492498706675
台北市內湖區民權東路六段,28.3,79.24,3388.0,2,3.0,3.0,1.0,0.0,1,4.0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42.756183745583044
台北市內湖區成功路四段,12.8,99.66,6680.0,3,4.0,2.0,2.0,1.0,1,12.0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,67.02789484246438
台北市內湖區民權東路六段,19.4,116.08,7400.0,1,6.0,1.0,6.0,0.0,1,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,63.74913852515507
台北市內湖區民權東路六段,19.4,114.07,7400.0,1,3.0,3.0,3.0,0.0,1,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64.87244674322784
台北市內湖區江南街,44.1,30.5,2488.0,0,4.0,1.0,4.0,0.0,0,5.0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,81.57377049180327
台北市內湖區文德路,47.3,29.19,2498.0,0,5.0,3.0,2.0,1.0,1,4.0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,85.5772524837273
台北市內湖區民權東路六段,14.1,131.54,10500.0,2,4.0,3.0,4.0,1.0,1,4.0,-2,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,79.82362779382697
台北市內湖區民權東路六段,18.4,140.57,12680.0,2,6.0,2.0,4.0,1.0,0,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90.20416874155225
台北市內湖區康寧路三段,41.2,45.63,3550.0,0,2.0,3.0,2.0,0.0,1,5.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77.79969318430857
台北市內湖區行善路,0.4,54.8,6188.0,1,2.0,2.0,2.0,0.0,0,15.0,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,112.91970802919708
台北市內湖區內湖路一段,45.9,31.13,2680.0,0,5.0,1.0,5.0,0.0,0,5.0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,86.09058785737231
台北市內湖區江南街,42.3,37.77,2350.0,0,5.0,0.0,5.0,0.0,0,5.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,62.21869208366428
台北市內湖區新明路,14.3,31.92,2450.0,1,2.0,2.0,1.0,0.0,0,7.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,76.75438596491227
台北市內湖區文湖街,43.3,28.9,2168.0,0,3.0,1.0,3.0,1.0,0,4.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,75.01730103806229
台北市內湖區康樂街,39.6,36.99,2680.0,0,3.0,2.0,2.0,1.0,0,3.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,72.45201405785348
台北市內湖區內湖路三段,44.2,74.94,5800.0,0,3.0,2.0,1.0,0.0,0,5.0,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77.39524953295971
台北市內湖區內湖路三段,44.8,40.91,2250.0,0,5.0,2.0,3.0,0.0,1,5.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,54.998777804937674
台北市內湖區大湖山莊街,36.6,71.5,4880.0,1,6.0,4.0,3.0,1.0,1,4.0,-1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,68.25174825174825
台北市內湖區民權東路六段,18.8,117.12,7888.0,2,5.0,2.0,3.0,0.0,0,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,67.34972677595628
台北市內湖區內湖路一段,41.4,34.27,2638.0,0,3.0,2.0,2.0,0.0,0,7.0,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,76.97694776772687
台北市內湖區康寧路三段,20.6,67.08,6080.0,1,3.0,2.0,2.0,0.0,0,12.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90.63804412641622
台北市內湖區金湖路,27.8,70.88,5960.0,1,5.0,4.0,4.0,3.0,1,4.0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,84.08577878103839
台北市內湖區江南街,42.1,32.18,2560.0,0,3.0,2.0,2.0,0.0,0,7.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,79.5525170913611
台北市內湖區行善路,4.3,40.8,4508.0,1,0.0,2.0,2.0,0.0,0,15.0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,110.49019607843138
台北市內湖區港華街,42.8,34.05,2836.0,0,5.0,3.0,3.0,0.0,0,5.0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,83.28928046989722
台北市內湖區內湖路一段,32.0,62.74,4860.0,1,4.0,2.0,2.0,0.0,0,12.0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,77.46254383168632
台北市內湖區文德路,19.9,31.92,3200.0,1,2.0,2.0,2.0,1.0,1,10.0,9,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100.25062656641603
台北市內湖區成功路四段,36.4,39.56,2888.0,0,7.0,0.0,5.0,0.0,0,16.0,11,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,73.0030333670374
台北市內湖區民權東路六段,10.6,78.5,7600.0,1,3.0,2.0,2.0,1.0,0,14.0,13,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,96.81528662420382
台北市內湖區成功路五段,30.6,46.74,3600.0,0,3.0,2.0,5.0,0.0,0,16.0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,77.02182284980744
台北市內湖區金湖路,13.3,152.34,18880.0,3,5.0,3.0,5.0,0.0,0,22.0,21,22,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,123.93330707627675
台北市內湖區行善路,7.7,26.44,3168.0,0,1.0,2.0,1.0,1.0,0,14.0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,119.81845688350982
台北市內湖區新豐街,16.6,52.78,4380.0,1,3.0,2.0,2.0,0.0,0,8.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,82.98597953770367
台北市內湖區金湖路,20.5,33.66,3600.0,0,3.0,2.0,2.0,0.0,0,14.0,14,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,106.95187165775403
台北市內湖區新富街,13.8,127.7,11800.0,2,3.0,2.0,4.0,3.0,0,14.0,11,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92.40407204385278
台北市內湖區文德路,19.9,63.85,5758.0,2,4.0,4.0,3.0,2.0,1,10.0,9,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90.18010963194988
台北市內湖區成功路四段,39.7,71.56,3900.0,1,5.0,2.0,4.0,0.0,0,4.0,-1,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,54.499720514253774
台北市內湖區康寧路三段,17.4,59.44,4880.0,1,4.0,2.0,2.0,0.0,0,7.0,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,82.09959623149395
台北市內湖區新豐街,15.9,82.6,6980.0,1,3.0,2.0,3.0,1.0,0,15.0,9,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,84.50363196125909
台北市內湖區大湖山莊街,38.9,33.14,2888.0,0,3.0,2.0,2.0,0.0,0,5.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,87.14544357272179
台北市內湖區南京東路六段,17.9,75.02,3880.0,1,4.0,2.0,2.0,0.0,1,5.0,3,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,51.71954145561184
台北市內湖區五分街,28.3,63.97,3960.0,1,3.0,2.0,2.0,0.0,0,8.0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.90401750820698
台北市內湖區康樂街,19.3,53.49,3298.0,1,3.0,2.0,2.0,1.0,0,12.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61.65638437091045
台北市內湖區民權東路六段,25.5,67.5,5788.0,1,2.0,2.0,2.0,1.0,0,11.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,85.74814814814815
台北市內湖區民權東路六段,10.6,111.97,8800.0,2,4.0,2.0,2.0,0.0,0,14.0,8,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,78.59248012860587
台北市內湖區金龍路,32.3,28.96,1998.0,1,2.0,2.0,1.0,0.0,0,11.0,8,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,68.99171270718232
台北市內湖區成功路四段,31.1,85.32,6800.0,2,3.0,2.0,3.0,0.0,0,18.0,17,18,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,79.69995311767464
台北市內湖區民權東路六段,31.5,100.02,7188.0,1,4.0,2.0,3.0,2.0,0,16.0,15,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,71.86562687462508
台北市內湖區民權東路六段,10.4,35.98,3588.0,1,3.0,2.0,1.0,0.0,0,11.0,8,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,99.72206781545304
台北市內湖區新富街,12.6,90.88,9300.0,1,3.0,2.0,3.0,1.0,0,13.0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,102.33274647887325
台北市內湖區民權東路六段,28.7,41.83,2500.0,2,2.0,2.0,2.0,0.0,1,11.0,9,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,59.765718383934974
