行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,房屋總價,單位,房,廳,衛,車位數量,是否加蓋,房屋類型_公寓,房屋類型_大樓,房屋類型_華廈,房屋類型_透天
0,0,0,0,0,0,0,0,1,0,0,0,186.54,251900000,1350347.0,15,7,8,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,57.16,34500000,694965.0,3,2,2,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,64.3,42000000,653229.0,4,2,2,2,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,40.85,23280000,569940.0,4,2,2,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,39.95,42080000,1053291.0,1,2,2,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,29.78,29780000,999968.0,2,2,1,0,1,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,41.42,30680000,740737.0,4,2,2,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,35.82,26180000,730899.0,3,2,2,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,55.67,35000000,628651.0,4,2,2,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,28.91,20260000,700727.0,3,2,1,0,1,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,87.97,64580000,734142.0,4,2,2,1,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,27.15,31300000,1153013.0,2,2,1,0,1,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,11.43,13000000,1137516.0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,31.32,23660000,755412.0,4,2,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,20.48,6000000,292937.0,1,1,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,31.8,21900000,688707.0,3,3,4,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,51.07,28000000,548257.0,4,2,2,0,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,53.84,12000000,222887.0,4,2,2,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,67.87,39500000,623239.0,4,2,2,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,45.07,31800000,809200.0,3,2,2,1,1,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,49.74,51600000,1037459.0,4,2,1,1,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,29.08,13000000,447007.0,2,2,1,0,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,43.48,25480000,586042.0,5,2,2,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,79.65,38500000,483377.0,4,2,4,1,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,9.29,5300000,570707.0,1,1,1,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,28.03,29500000,1052577.0,3,1,1,0,1,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,18.15,14400000,793260.0,2,1,1,0,1,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,62.64,38380000,788751.0,4,2,2,1,1,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,40.87,44390000,1086031.0,3,2,2,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,17.13,28600000,1669244.0,3,1,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,36.06,35000000,970583.0,3,2,2,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,53.98,43530000,966738.0,3,2,2,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,32.76,14280000,435890.0,3,2,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,51.78,31100000,600634.0,4,2,2,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,30.61,16233300,530277.0,2,2,2,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,40.84,21426600,524683.0,3,2,2,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,30.61,16283300,531910.0,2,2,2,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,52.08,53900000,1034861.0,3,2,2,1,1,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,45.13,28500000,683887.0,3,2,2,1,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,30.43,21800000,716294.0,2,2,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,61.97,53000000,855296.0,4,2,2,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,44.08,24800000,562611.0,3,2,2,1,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,56.82,42180000,880364.0,3,2,2,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,20.63,24050000,1302614.0,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,36.76,23180000,630532.0,3,2,2,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,26.12,5000000,191442.0,3,1,1,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,28.72,16680000,580733.0,3,2,2,0,1,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,87.25,95000000,1381481.0,3,2,2,2,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,21.17,19500000,921032.0,2,2,1,0,1,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,31.66,26000000,821161.0,3,2,1,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,28.35,27000000,952477.0,0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,31.86,17900000,705600.0,4,2,2,1,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,59.67,28900000,484300.0,3,2,2,2,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,43.96,40680000,925343.0,4,3,4,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,42.16,26450000,736046.0,2,2,1,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,66.67,49980000,749620.0,3,2,2,1,1,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,29.15,34000000,1166309.0,3,2,3,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,55.89,46200000,826675.0,4,2,2,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,33.76,26500000,785048.0,2,2,2,0,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,47.59,27080000,674608.0,3,2,2,1,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,24.06,21880000,909250.0,7,2,3,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,45.58,18500000,405876.0,4,2,2,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,32.56,19300000,592680.0,2,2,1,1,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,24.74,23350000,943879.0,2,1,1,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,32.26,18500000,573493.0,3,2,2,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,87.35,47980000,549288.0,3,2,2,2,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,40.13,34800000,867260.0,3,2,2,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,40.08,22000000,714727.0,2,2,1,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,15.56,9000000,578498.0,2,2,1,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,53.12,40000000,817620.0,3,2,2,1,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,52.8,38200000,723511.0,4,2,3,0,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,21.42,17000000,793766.0,3,2,2,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,65.6,62000000,1113876.0,2,2,2,1,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,105.09,137520000,1570060.0,0,0,0,2,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,33.86,36300000,1071912.0,5,3,3,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,66.24,36500000,676413.0,4,2,2,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,73.66,35000000,475146.0,4,2,3,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,12.19,10250000,840804.0,1,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,47.66,28280000,820334.0,2,2,1,1,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,33.85,18800000,555447.0,3,2,2,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,37.32,10000000,267935.0,3,2,2,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,24.65,19880000,806371.0,1,2,1,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,12.51,8900000,711699.0,1,1,1,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,57.2,41000000,837637.0,3,2,2,2,1,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,35.12,32500000,925396.0,3,2,2,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,16.53,11100000,671567.0,2,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,8.1,6760000,834473.0,0,1,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,34.09,26200000,768450.0,3,2,2,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,48.11,26500000,647044.0,3,2,2,1,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,84.52,82880000,980619.0,4,2,4,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,22.33,27380000,1226128.0,2,1,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,69.57,22333069,321036.0,3,2,3,4,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,26.34,11500000,436623.0,3,2,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,54.14,38050000,810493.0,3,2,2,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,15.5,12100000,780797.0,1,1,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,45.29,24750000,546478.0,6,0,6,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,52.53,33660000,640826.0,3,2,2,1,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,30.53,14800000,484845.0,3,2,2,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,24.89,21410000,860305.0,2,2,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,42.48,21680000,647077.0,2,2,1,1,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,27.45,22000000,801405.0,3,2,1,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,35.24,23000000,652704.0,5,2,4,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,10.95,7520000,686539.0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,34.76,23400000,673127.0,2,2,1,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,31.8,27100000,970034.0,2,1,1,1,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,15.22,14760000,969859.0,1,1,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,34.01,29130000,955108.0,2,2,1,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,36.41,30000000,823977.0,2,2,1,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,38.8,17460000,449949.0,3,2,2,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,36.57,38000000,1039215.0,3,2,2,0,1,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,13.91,11950000,858791.0,2,1,1,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,43.3,33600000,775934.0,2,2,2,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,19.46,19280000,990765.0,1,1,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,88.91,90880000,1022117.0,7,5,5,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,24.64,12000000,486984.0,2,1,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,11.51,7880000,684618.0,0,1,1,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,52.36,47000000,897588.0,3,2,3,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,24.33,12493761,513450.0,3,2,2,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,26.99,15480000,573441.0,3,3,2,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,27.94,14000000,500987.0,2,2,2,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,18.53,10150000,547817.0,2,1,1,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,40.86,29680000,726463.0,2,2,1,2,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,7.98,6290000,788228.0,1,0,1,0,1,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,37.0,30580000,1060795.0,2,2,2,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,46.21,39080000,1023419.0,3,2,2,1,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,42.52,47500000,1117222.0,3,2,2,1,1,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,96.48,123000000,1692156.0,0,0,2,3,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,34.74,16450000,473572.0,3,2,2,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,19.51,14000000,717650.0,2,1,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,15.22,14380000,944890.0,1,1,1,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,33.9,28870000,960216.0,2,2,1,1,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,26.24,16800000,640201.0,3,2,1,0,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,27.28,25980000,952368.0,4,2,2,0,1,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,26.78,23600000,881346.0,2,2,1,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,36.27,27300000,752698.0,3,2,2,0,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,44.76,37000000,826619.0,3,2,2,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,44.67,22850000,511530.0,3,2,2,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,50.49,25300000,627563.0,3,1,2,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,31.64,27300000,862711.0,2,2,1,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,46.96,29000000,617590.0,3,2,2,1,1,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,75.26,54000000,717468.0,3,2,2,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,33.93,25000000,736783.0,3,2,2,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,34.49,26500000,846933.0,2,2,1,1,1,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,33.86,20000000,590796.0,3,2,2,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,28.75,27200000,946103.0,3,2,2,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,34.71,24300000,700053.0,3,2,2,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,29.12,10000000,343423.0,3,2,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,47.11,29700000,630505.0,2,2,1,1,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,57.83,25000000,432356.0,3,1,2,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,57.83,25000000,432356.0,3,1,2,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,33.67,24160000,717464.0,3,2,2,0,1,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,27.23,29650000,1088957.0,2,2,2,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,51.43,50500000,1211675.0,3,2,2,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,39.13,36800000,940570.0,2,2,1,0,1,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,47.49,34180000,719696.0,4,2,2,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,23.01,12280000,533797.0,2,1,1,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,37.58,19500000,686311.0,2,2,1,1,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,69.15,48400000,699884.0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,24.3,15600000,642062.0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,32.33,20000000,618601.0,3,2,2,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,25.39,15000000,590743.0,3,2,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,52.75,44000000,834080.0,4,2,2,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,22.04,15800000,716876.0,4,2,2,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,28.04,11750000,419020.0,5,3,2,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,46.94,39500000,841577.0,3,2,2,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,58.38,35000000,677934.0,3,2,2,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,22.52,16800000,745868.0,5,0,5,0,1,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,20.95,11000000,525110.0,4,2,2,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,56.01,47880000,854791.0,5,2,6,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,97.0,47000000,484541.0,4,2,3,2,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,38.51,7400000,192153.0,3,2,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,16.82,15200000,903419.0,1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,32.19,30800000,956672.0,3,2,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,56.68,32100000,566317.0,3,2,2,1,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,25.13,12500000,497503.0,2,2,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,46.42,26800000,577318.0,3,2,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,41.7,21050000,504766.0,2,2,2,1,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,35.51,14500000,408296.0,3,2,1,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,17.43,9000000,516353.0,2,1,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,28.45,19000000,667838.0,3,2,2,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,78.11,69500000,889756.0,0,0,2,2,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,35.32,21000000,594568.0,3,2,2,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,60.67,69700000,1148855.0,4,2,3,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,34.68,36300000,1046669.0,3,2,2,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,20.72,12000000,579034.0,2,1,1,1,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,37.57,19280000,677745.0,2,2,1,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,20.29,11150000,549569.0,1,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,24.9,15800000,634571.0,3,1,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,65.78,32300000,491067.0,4,2,2,2,1,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,27.06,23950000,885217.0,2,1,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,15.67,12100000,772354.0,2,1,2,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,49.99,43500000,1059836.0,3,2,2,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,27.45,17500000,637411.0,4,2,1,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,66.31,9810000,160639.0,3,2,2,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,64.29,8700000,161677.0,3,2,2,2,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,35.02,19000000,542591.0,6,0,6,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,13.49,14980000,1110584.0,1,1,1,0,1,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,35.24,23660000,671375.0,2,2,2,1,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,26.21,20680000,788966.0,3,2,2,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,30.78,17000000,552267.0,3,2,2,0,1,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,46.77,35600000,831524.0,3,2,2,1,1,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,31.68,22000000,694430.0,3,2,2,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,40.61,24000000,590981.0,3,2,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,43.0,25000000,581394.0,3,2,2,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,19.86,15250000,767795.0,2,2,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,37.44,35450000,946841.0,3,2,2,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,21.43,22080000,1030378.0,2,2,2,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,35.19,21350000,606661.0,3,2,2,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,19.9,10600000,532545.0,3,2,1,0,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,51.81,32180000,621127.0,4,2,2,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,35.21,8000000,227184.0,4,4,4,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,46.7,26600000,677884.0,3,2,2,1,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,37.01,33300000,899812.0,2,2,2,0,1,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,36.05,23000000,638026.0,4,2,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,21.72,10000000,460481.0,4,2,2,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,37.28,31800000,853005.0,3,2,2,0,1,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,24.85,6500000,261535.0,2,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,20.36,17000000,834923.0,2,1,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,86.24,68000000,1010557.0,0,0,0,2,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,27.27,18500000,678469.0,5,2,4,0,1,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,32.31,18500000,572528.0,3,2,2,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,40.84,23000000,563127.0,3,2,2,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,18.59,12500000,672347.0,2,1,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,122.58,120000000,1172157.0,7,4,4,2,1,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,14.66,17550000,1197457.0,1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,15.33,12370000,806883.0,0,1,1,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,64.37,42500000,660228.0,2,2,2,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,62.07,48200000,776509.0,5,3,4,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,63.23,88380000,1578179.0,3,2,2,1,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,28.88,17200000,595639.0,1,2,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,30.8,16880000,548098.0,3,2,1,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,26.73,13200000,493794.0,2,3,2,0,1,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,46.29,36720000,916209.0,2,2,2,1,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,25.97,20000000,770043.0,2,2,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,74.86,40800000,586194.0,4,2,3,1,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,31.14,15350000,654386.0,0,2,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,34.26,28800000,840533.0,3,2,2,0,1,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,13.0,11500000,884520.0,2,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,27.86,20080000,720744.0,3,2,1,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,57.96,36180000,624271.0,2,2,2,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,9.11,6180000,678734.0,1,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,54.35,33200000,610889.0,3,2,2,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,21.7,10000000,460868.0,3,1,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,58.26,43600000,748430.0,3,2,2,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,49.72,45000000,1066801.0,3,2,2,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,57.83,45880000,925373.0,3,2,2,1,1,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,67.39,43990000,717802.0,3,2,2,1,1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,22.61,19980000,883492.0,3,2,1,0,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,46.71,20500000,438861.0,4,2,2,0,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,17.05,10470000,614228.0,2,2,2,0,1,0,0,1,0
