行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,地坪,房屋總價,單價,屋齡,房,廳,衛,是否有車位,房屋類型_公寓,房屋類型_大樓,房屋類型_華廈,房屋類型_透天,緯度,經度,成交年月
0,0,0,1,0,0,0,0,0,0,0,0,13.7,6.69,1255.0,85.41,6.7,1,1,1,1,0,0,1,0,25.074695,121.585301,11411
0,0,0,1,0,0,0,0,0,0,0,0,15.62,1.61,1365.0,87.4,18.2,1,1,1,0,0,0,1,0,25.069252,121.592088,11411
0,0,0,1,0,0,0,0,0,0,0,0,37.18,3.38,2720.0,73.22,17.9,2,2,1,1,0,1,0,0,25.069202,121.592831,11411
0,0,0,1,0,0,0,0,0,0,0,0,28.7,4.07,2350.0,90.59,10.4,1,2,1,1,0,1,0,0,25.068396,121.595748,11411
0,0,0,1,0,0,0,0,0,0,0,0,58.49,14.11,4750.0,81.2,45.4,1,0,1,0,1,0,0,0,25.068835,121.58668,11411
0,0,0,1,0,0,0,0,0,0,0,0,43.4,3.75,2925.0,67.4,16.0,2,1,1,1,0,1,0,0,25.07691,121.584174,11410
0,0,0,1,0,0,0,0,0,0,0,0,24.42,3.34,2196.0,89.93,20.4,4,2,2,0,0,0,1,0,25.069696,121.592838,11410
0,0,0,1,0,0,0,0,0,0,0,0,29.33,3.96,2388.0,81.41,22.0,3,2,2,0,0,1,0,0,25.069696,121.592838,11410
0,0,0,1,0,0,0,0,0,0,0,0,48.35,5.95,2950.0,75.47,27.5,2,2,2,1,0,1,0,0,25.073523,121.589971,11410
0,0,0,1,0,0,0,0,0,0,0,0,49.15,8.12,2188.0,44.52,14.2,1,1,1,1,0,1,0,0,25.063348,121.58739,11410
0,0,0,1,0,0,0,0,0,0,0,0,24.4,7.23,1200.0,49.18,43.4,2,2,1,0,1,0,0,0,25.076259,121.585604,11410
0,0,0,1,0,0,0,0,0,0,0,0,30.51,5.26,2000.0,65.56,42.4,3,2,2,0,0,0,1,0,25.068706,121.58489,11410
0,0,0,1,0,0,0,0,0,0,0,0,31.02,10.21,1838.0,59.26,42.2,3,2,1,0,1,0,0,0,25.067896,121.586452,11410
0,0,0,1,0,0,0,0,0,0,0,0,12.96,1.84,980.0,75.62,27.5,1,1,1,0,0,1,0,0,25.073458,121.589077,11410
0,0,0,1,0,0,0,0,0,0,0,0,27.33,3.53,2300.0,84.16,20.4,3,2,2,0,0,0,1,0,25.069696,121.592838,11410
0,0,0,1,0,0,0,0,0,0,0,0,26.08,4.62,2080.0,79.77,17.3,2,1,1,0,0,1,0,0,25.060876,121.587281,11410
0,0,0,1,0,0,0,0,0,0,0,0,112.67,23.5,4902.1168,51.62,17.4,1,0,0,1,0,0,1,0,25.069942,121.579981,11410
0,0,0,1,0,0,0,0,0,0,0,0,78.45,31.59,6400.0,81.58,17.2,6,2,3,1,0,0,1,0,25.067824,121.598083,11410
0,0,0,1,0,0,0,0,0,0,0,0,105.64,25.43,4788.0,45.32,18.0,2,0,0,1,0,0,1,0,25.063824,121.581765,11410
0,0,0,1,0,0,0,0,0,0,0,0,112.48,9.99,7900.0,80.11,10.7,3,2,2,1,0,1,0,0,25.069202,121.592831,11410
0,0,0,1,0,0,0,0,0,0,0,0,35.88,3.13,2565.0,97.01,16.0,1,2,1,1,0,1,0,0,25.07691,121.584174,11410
0,0,0,1,0,0,0,0,0,0,0,0,49.77,11.17,3650.0,86.11,18.3,3,2,2,1,0,0,1,0,25.066597,121.592026,11410
0,0,0,1,0,0,0,0,0,0,0,0,30.51,5.26,3750.0,122.92,42.4,1,1,1,0,0,0,1,0,25.068706,121.58489,11410
0,0,0,1,0,0,0,0,0,0,0,0,69.38,12.1,4200.0,68.72,15.8,3,2,2,1,0,1,0,0,25.063366,121.587406,11410
0,0,0,1,0,0,0,0,0,0,0,0,35.17,5.31,2280.0,78.64,17.3,2,2,1,1,0,1,0,0,25.060876,121.587281,11410
0,0,0,1,0,0,0,0,0,0,0,0,27.52,8.86,1968.0,71.52,43.3,3,2,2,0,1,0,0,0,25.075185,121.585309,11410
0,0,0,1,0,0,0,0,0,0,0,0,253.91,37.39,9603.72,44.51,9.3,1,0,0,1,0,0,1,0,25.069611,121.582436,11409
0,0,0,1,0,0,0,0,0,0,0,0,301.69,47.07,10918.95,42.51,9.3,1,0,0,1,0,0,1,0,25.069611,121.582436,11409
0,0,0,1,0,0,0,0,0,0,0,0,51.47,6.92,3300.0,77.32,3.8,2,2,1,1,0,1,0,0,25.065315,121.592073,11409
0,0,0,1,0,0,0,0,0,0,0,0,41.88,5.3,2940.0,90.18,3.8,2,2,1,1,0,1,0,0,25.065315,121.592073,11409
0,0,0,1,0,0,0,0,0,0,0,0,221.06,24.13,8000.0,36.19,27.5,12,1,0,1,0,1,0,0,25.069149,121.591584,11409
0,0,0,1,0,0,0,0,0,0,0,0,17.84,1.0,1040.0,78.87,17.2,1,1,1,1,0,1,0,0,25.068927,121.59413,11409
0,0,0,1,0,0,0,0,0,0,0,0,93.42,19.13,5985.2,80.01,10.7,3,2,3,1,0,1,0,0,25.066597,121.592026,11409
0,0,0,1,0,0,0,0,0,0,0,0,78.64,19.89,3443.372,43.79,27.3,1,1,0,1,0,0,1,0,25.069998,121.581592,11409
0,0,0,1,0,0,0,0,0,0,0,0,84.48,21.22,3864.628,45.75,27.3,2,1,0,1,0,0,1,0,25.070037,121.581634,11409
0,0,0,1,0,0,0,0,0,0,0,0,30.97,10.09,900.0,29.06,40.3,3,1,1,0,1,0,0,0,25.067039,121.587958,11409
0,0,0,1,0,0,0,0,0,0,0,0,30.62,4.9,1857.0,66.23,17.3,1,1,1,1,0,1,0,0,25.060876,121.587281,11409
0,0,0,1,0,0,0,0,0,0,0,0,27.98,7.93,1900.0,67.9,44.8,3,2,1,0,1,0,0,0,25.076727,121.585093,11409
0,0,0,1,0,0,0,0,0,0,0,0,33.49,9.91,1200.0,35.84,48.8,3,1,1,0,1,0,0,0,25.071335,121.589663,11409
0,0,0,1,0,0,0,0,0,0,0,0,43.18,5.79,2680.0,72.63,14.4,2,2,2,1,0,1,0,0,25.064419,121.58643,11409
0,0,0,1,0,0,0,0,0,0,0,0,17.34,2.4,1500.0,86.49,20.4,3,2,1,0,0,0,1,0,25.069696,121.592838,11409
0,0,0,1,0,0,0,0,0,0,0,0,284.37,46.67,15240.0,56.11,2.3,1,0,0,1,0,0,1,0,25.062139,121.593297,11409
0,0,0,1,0,0,0,0,0,0,0,0,69.45,29.85,5275.0,85.24,19.3,4,2,2,1,0,0,1,0,25.067371,121.59329,11409
0,0,0,1,0,0,0,0,0,0,0,0,52.27,10.45,2788.0,62.57,15.3,1,2,2,1,0,0,1,0,25.065327,121.587753,11409
0,0,0,1,0,0,0,0,0,0,0,0,25.49,7.61,1598.0,62.7,43.2,3,2,1,0,1,0,0,0,25.074962,121.585372,11409
0,0,0,1,0,0,0,0,0,0,0,0,35.82,9.87,1500.0,41.87,44.4,3,2,2,0,1,0,0,0,25.068517,121.586479,11409
0,0,0,1,0,0,0,0,0,0,0,0,95.48,7.27,6300.0,77.83,10.8,4,2,2,1,0,1,0,0,25.069976,121.591299,11408
0,0,0,1,0,0,0,0,0,0,0,0,36.51,9.51,2060.0,56.42,38.6,3,2,2,0,1,0,0,0,25.070423,121.58859,11408
0,0,0,1,0,0,0,0,0,0,0,0,25.38,4.62,2170.0,85.51,17.3,1,1,1,0,0,1,0,0,25.060876,121.587281,11408
0,0,0,1,0,0,0,0,0,0,0,0,51.47,6.92,3600.0,85.01,3.8,2,2,1,1,0,1,0,0,25.065315,121.592073,11408
0,0,0,1,0,0,0,0,0,0,0,0,46.38,8.06,3900.0,84.09,10.0,3,2,2,0,0,1,0,0,25.066177,121.592608,11408
0,0,0,1,0,0,0,0,0,0,0,0,37.12,12.22,2840.0,76.51,32.0,3,2,2,0,0,0,1,0,25.075724,121.585939,11408
0,0,0,1,0,0,0,0,0,0,0,0,263.24,39.32,13426.0,56.64,2.3,1,0,0,1,0,0,1,0,25.062139,121.593297,11408
0,0,0,1,0,0,0,0,0,0,0,0,73.48,11.39,4500.0,69.1,15.1,5,2,2,1,0,1,0,0,25.065326,121.591451,11408
0,0,0,1,0,0,0,0,0,0,0,0,32.99,13.34,1550.0,46.99,46.4,4,2,1,0,1,0,0,0,25.078122,121.590291,11408
0,0,0,1,0,0,0,0,0,0,0,0,28.26,2.63,2800.0,99.09,7.7,2,2,1,0,0,1,0,0,25.067592,121.591999,11408
0,0,0,1,0,0,0,0,0,0,0,0,34.37,15.66,2832.0,92.33,9.0,2,2,1,1,0,0,1,0,25.069247,121.587687,11408
0,0,0,1,0,0,0,0,0,0,0,0,27.04,10.17,1958.0,72.4,46.3,3,2,2,0,1,0,0,0,25.066183,121.588685,11408
0,0,0,1,0,0,0,0,0,0,0,0,15.62,1.61,1300.0,83.24,18.2,1,1,1,0,0,0,1,0,25.069252,121.592088,11408
0,0,0,1,0,0,0,0,0,0,0,0,87.97,21.57,6600.0,75.03,16.3,4,2,2,1,0,0,1,0,25.069105,121.593072,11408
0,0,0,1,0,0,0,0,0,0,0,0,84.49,19.85,5888.0,73.42,14.3,1,2,2,1,0,1,0,0,25.062664,121.586548,11408
0,0,0,1,0,0,0,0,0,0,0,0,54.47,13.72,2800.0,51.4,36.2,4,2,2,0,0,0,1,0,25.075393,121.589734,11408
0,0,0,1,0,0,0,0,0,0,0,0,49.05,9.93,2810.0,70.01,20.3,3,2,2,1,0,0,1,0,25.069547,121.584115,11408
0,0,0,1,0,0,0,0,0,0,0,0,72.55,29.27,4775.0,65.82,15.1,4,2,3,1,0,0,1,0,25.070238,121.593965,11407
0,0,0,1,0,0,0,0,0,0,0,0,68.73,29.85,5000.0,79.33,19.3,4,2,2,1,0,0,1,0,25.067371,121.59329,11407
0,0,0,1,0,0,0,0,0,0,0,0,43.45,18.04,3298.0,84.72,1.1,2,2,2,1,0,0,1,0,25.069142,121.597465,11407
0,0,0,1,0,0,0,0,0,0,0,0,35.17,5.31,2250.0,77.45,17.3,1,1,1,1,0,1,0,0,25.060876,121.587281,11407
0,0,0,1,0,0,0,0,0,0,0,0,38.87,4.17,2740.0,91.54,26.7,2,2,2,1,0,0,1,0,25.069531,121.592764,11407
0,0,0,1,0,0,0,0,0,0,0,0,56.73,10.07,3280.0,65.59,14.2,2,1,2,1,0,1,0,0,25.063348,121.58739,11407
0,0,0,1,0,0,0,0,0,0,0,0,14.1,6.9,1408.0,99.84,6.7,1,1,1,1,0,0,1,0,25.074397,121.58555,11407
0,0,0,1,0,0,0,0,0,0,0,0,33.65,5.21,2258.0,67.1,17.3,1,2,1,1,0,1,0,0,25.060876,121.587281,11407
0,0,0,1,0,0,0,0,0,0,0,0,17.15,2.18,1525.0,94.16,6.3,2,1,1,1,0,0,1,0,25.066772,121.597957,11407
0,0,0,1,0,0,0,0,0,0,0,0,15.45,1.27,1400.0,90.62,17.2,1,1,1,0,0,1,0,0,25.068927,121.59413,11407
0,0,0,1,0,0,0,0,0,0,0,0,48.78,16.23,3850.0,78.93,36.2,4,2,2,1,0,0,1,0,25.076632,121.584644,11407
0,0,0,1,0,0,0,0,0,0,0,0,30.63,4.86,2315.0,75.58,17.3,2,1,1,1,0,1,0,0,25.060876,121.587281,11407
0,0,0,1,0,0,0,0,0,0,0,0,92.6,18.3,3300.0,35.64,26.8,5,2,0,1,0,0,1,0,25.069105,121.581182,11407
0,0,0,1,0,0,0,0,0,0,0,0,42.72,13.79,2320.0,54.31,42.2,4,2,2,0,1,0,0,0,25.06823,121.586845,11407
0,0,0,1,0,0,0,0,0,0,0,0,39.0,5.52,2928.0,99.97,7.7,2,2,1,1,0,1,0,0,25.061922,121.584413,11407
0,0,0,1,0,0,0,0,0,0,0,0,20.1,5.73,850.0,42.3,36.6,4,2,2,1,0,0,1,0,25.069533,121.587564,11407
0,0,0,1,0,0,0,0,0,0,0,0,73.83,28.47,5750.0,90.98,15.8,5,2,2,1,0,0,1,0,25.067359,121.593977,11407
0,0,0,1,0,0,0,0,0,0,0,0,33.62,11.04,1880.0,55.92,48.4,2,2,2,0,1,0,0,0,25.070928,121.588761,11407
0,0,0,1,0,0,0,0,0,0,0,0,48.24,4.74,3390.0,70.59,17.9,3,2,2,1,0,1,0,0,25.069202,121.592831,11407
0,0,0,1,0,0,0,0,0,0,0,0,45.24,23.75,2500.0,64.57,28.8,3,2,2,1,1,0,0,0,25.07186,121.580005,11406
0,0,0,1,0,0,0,0,0,0,0,0,52.34,7.54,3558.0,81.21,15.1,2,2,2,1,0,1,0,0,25.068396,121.595748,11406
0,0,0,1,0,0,0,0,0,0,0,0,35.48,9.51,2080.0,58.63,38.6,3,2,2,0,1,0,0,0,25.070423,121.58859,11406
0,0,0,1,0,0,0,0,0,0,0,0,34.37,15.66,2850.0,81.71,9.0,2,2,1,1,0,0,1,0,25.069247,121.587687,11406
0,0,0,1,0,0,0,0,0,0,0,0,19.92,6.02,1430.0,71.8,43.3,2,2,1,0,1,0,0,0,25.075555,121.585617,11406
0,0,0,1,0,0,0,0,0,0,0,0,25.03,9.05,1200.0,47.95,45.8,3,1,1,0,1,0,0,0,25.065933,121.589203,11406
0,0,0,1,0,0,0,0,0,0,0,0,56.17,9.92,3200.0,56.97,14.2,2,2,2,1,0,1,0,0,25.063348,121.58739,11406
0,0,0,1,0,0,0,0,0,0,0,0,14.07,1.43,1220.0,86.73,18.8,1,0,1,0,0,1,0,0,25.068927,121.59413,11406
0,0,0,1,0,0,0,0,0,0,0,0,45.17,5.58,2450.0,54.24,26.2,3,1,1,0,0,1,0,0,25.069202,121.592831,11406
0,0,0,1,0,0,0,0,0,0,0,0,22.66,8.32,1200.0,52.96,48.8,3,1,1,0,1,0,0,0,25.071007,121.589169,11406
0,0,0,1,0,0,0,0,0,0,0,0,32.7,10.65,1868.0,57.12,40.3,3,2,2,0,1,0,0,0,25.066756,121.587307,11406
0,0,0,1,0,0,0,0,0,0,0,0,98.81,22.93,6920.0,70.04,16.3,3,2,2,1,0,0,1,0,25.069105,121.593072,11406
0,0,0,1,0,0,0,0,0,0,0,0,49.8,8.26,2560.0,58.83,14.2,1,1,2,1,0,1,0,0,25.063348,121.58739,11406
0,0,0,1,0,0,0,0,0,0,0,0,48.06,4.99,3370.0,70.11,20.4,3,2,2,1,0,1,0,0,25.069696,121.592838,11406
0,0,0,1,0,0,0,0,0,0,0,0,44.48,4.16,2488.0,87.08,18.5,1,2,1,1,0,1,0,0,25.067152,121.597846,11406
0,0,0,1,0,0,0,0,0,0,0,0,39.98,2.8,2918.0,72.99,7.7,2,2,1,1,0,1,0,0,25.067592,121.591999,11406
0,0,0,1,0,0,0,0,0,0,0,0,25.34,4.47,2040.0,80.49,17.3,3,1,1,0,0,1,0,0,25.060876,121.587281,11406
0,0,0,1,0,0,0,0,0,0,0,0,25.23,7.18,1600.0,63.41,43.3,3,2,1,0,1,0,0,0,25.076775,121.584835,11406
0,0,0,1,0,0,0,0,0,0,0,0,40.89,7.48,3020.0,73.85,15.1,2,2,2,0,0,1,0,0,25.068396,121.595748,11406
0,0,0,1,0,0,0,0,0,0,0,0,30.51,5.03,2420.0,87.0,17.3,1,0,0,1,0,1,0,0,25.060876,121.587281,11406
0,0,0,1,0,0,0,0,0,0,0,0,43.38,11.66,2880.0,66.38,28.1,3,2,2,1,0,0,1,0,25.075171,121.583252,11406
0,0,0,1,0,0,0,0,0,0,0,0,29.36,4.17,2488.0,92.51,10.4,1,1,1,1,0,1,0,0,25.067983,121.596904,11406
0,0,0,1,0,0,0,0,0,0,0,0,23.74,7.19,1706.0,71.87,43.2,2,2,1,0,1,0,0,0,25.074919,121.585024,11406
0,0,0,1,0,0,0,0,0,0,0,0,219.89,29.09,10740.0,57.11,2.3,1,0,0,1,0,0,1,0,25.062139,121.593297,11406
0,0,0,1,0,0,0,0,0,0,0,0,52.39,4.02,4480.0,104.56,7.7,3,2,2,1,0,1,0,0,25.0677,121.592244,11406
0,0,0,1,0,0,0,0,0,0,0,0,42.29,19.52,3750.0,94.04,10.2,3,2,3,1,0,0,1,0,25.064864,121.597279,11406
0,0,0,1,0,0,0,0,0,0,0,0,10.22,1.28,850.0,83.16,22.0,1,1,1,0,0,1,0,0,25.069696,121.592838,11406
0,0,0,1,0,0,0,0,0,0,0,0,52.08,7.6,3610.0,82.45,15.1,3,2,2,1,0,1,0,0,25.065197,121.591694,11406
0,0,0,1,0,0,0,0,0,0,0,0,62.44,5.11,3200.0,51.25,10.7,3,2,2,1,0,1,0,0,25.069202,121.592831,11406
0,0,0,1,0,0,0,0,0,0,0,0,49.61,4.92,3700.0,74.58,17.9,2,2,2,1,0,1,0,0,25.069202,121.592831,11406
0,0,0,1,0,0,0,0,0,0,0,0,25.17,2.51,2018.0,98.82,16.0,1,1,1,1,0,1,0,0,25.07691,121.584174,11405
0,0,0,1,0,0,0,0,0,0,0,0,31.33,10.15,1600.0,51.07,42.2,3,1,2,0,1,0,0,0,25.068032,121.586724,11405
0,0,0,1,0,0,0,0,0,0,0,0,49.49,5.54,3150.0,63.65,26.2,5,2,3,1,0,1,0,0,25.069767,121.592287,11405
0,0,0,1,0,0,0,0,0,0,0,0,73.5,9.64,4250.0,65.66,27.5,4,2,3,1,0,1,0,0,25.07283,121.589543,11405
0,0,0,1,0,0,0,0,0,0,0,0,3.84,1.27,250.0,65.18,48.2,3,1,2,0,1,0,0,0,25.067297,121.590237,11405
0,0,0,1,0,0,0,0,0,0,0,0,32.28,10.51,805.0,24.94,40.8,4,1,1,0,1,0,0,0,25.06692,121.588692,11405
0,0,0,1,0,0,0,0,0,0,0,0,68.15,30.36,5028.0,82.95,20.3,4,2,2,1,0,0,1,0,25.07334,121.597333,11405
0,0,0,1,0,0,0,0,0,0,0,0,28.98,4.04,2450.0,84.54,20.4,2,2,2,0,0,1,0,0,25.069696,121.592838,11405
0,0,0,1,0,0,0,0,0,0,0,0,48.24,4.74,3430.0,71.1,17.9,2,2,2,1,0,1,0,0,25.069202,121.592831,11405
0,0,0,1,0,0,0,0,0,0,0,0,69.38,12.1,3100.0,44.68,15.8,2,2,2,1,0,1,0,0,25.063366,121.587406,11405
0,0,0,1,0,0,0,0,0,0,0,0,30.32,10.77,1800.0,59.37,42.2,3,2,2,0,1,0,0,0,25.067439,121.587475,11405
0,0,0,1,0,0,0,0,0,0,0,0,67.35,14.56,4430.0,73.04,16.3,3,2,2,1,0,1,0,0,25.061278,121.587204,11405
0,0,0,1,0,0,0,0,0,0,0,0,42.1,9.96,2186.5,51.93,14.3,4,2,3,1,0,1,0,0,25.062777,121.587005,11405
0,0,0,1,0,0,0,0,0,0,0,0,57.23,8.51,2825.0,49.36,14.4,2,2,2,1,0,1,0,0,25.06431,121.586295,11405
0,0,0,1,0,0,0,0,0,0,0,0,84.21,19.93,6100.0,72.44,14.3,3,2,2,1,0,1,0,0,25.062783,121.586847,11405
0,0,0,1,0,0,0,0,0,0,0,0,12.15,5.89,1210.0,99.55,6.7,1,1,1,1,0,0,1,0,25.074695,121.585301,11405
0,0,0,1,0,0,0,0,0,0,0,0,29.88,9.19,1688.0,56.48,42.2,3,2,2,0,1,0,0,0,25.068675,121.587381,11405
0,0,0,1,0,0,0,0,0,0,0,0,60.91,8.66,4375.0,84.41,3.8,3,2,2,1,0,1,0,0,25.065315,121.592073,11405
0,0,0,1,0,0,0,0,0,0,0,0,33.99,6.09,1745.0,51.34,15.3,2,1,1,1,0,0,1,0,25.065195,121.586864,11405
0,0,0,1,0,0,0,0,0,0,0,0,27.57,4.8,1900.0,68.91,42.4,3,1,1,0,0,0,1,0,25.068485,121.584797,11405
0,0,0,1,0,0,0,0,0,0,0,0,35.05,11.02,2088.0,59.57,42.2,3,2,2,0,1,0,0,0,25.068355,121.587313,11405
0,0,0,1,0,0,0,0,0,0,0,0,74.32,11.55,4600.0,69.77,15.1,2,2,2,1,0,1,0,0,25.065326,121.591451,11405
0,0,0,1,0,0,0,0,0,0,0,0,14.75,1.47,1288.0,87.3,18.8,1,1,1,0,0,1,0,0,25.068927,121.59413,11404
0,0,0,1,0,0,0,0,0,0,0,0,11.4,5.87,1050.0,92.07,6.7,1,1,1,0,0,0,1,0,25.074244,121.585733,11404
0,0,0,1,0,0,0,0,0,0,0,0,189.86,29.6,10120.0,56.98,2.3,1,0,0,1,0,0,1,0,25.062139,121.593297,11404
0,0,0,1,0,0,0,0,0,0,0,0,116.92,22.53,7860.0,76.97,16.0,3,2,3,1,0,1,0,0,25.061501,121.584592,11404
0,0,0,1,0,0,0,0,0,0,0,0,31.33,10.15,2008.0,64.1,42.2,3,2,1,0,1,0,0,0,25.068117,121.586618,11404
0,0,0,1,0,0,0,0,0,0,0,0,12.97,1.07,1081.0,83.38,17.2,1,1,1,0,0,1,0,0,25.068927,121.59413,11404
0,0,0,1,0,0,0,0,0,0,0,0,2598.98,403.47,147790.0,56.86,1.0,1,0,0,1,0,0,1,0,25.061995,121.593082,11404
0,0,0,1,0,0,0,0,0,0,0,0,17.1,10.63,1458.0,85.25,27.3,1,2,1,0,0,0,1,0,25.068736,121.593026,11404
0,0,0,1,0,0,0,0,0,0,0,0,30.17,4.9,2038.0,74.99,17.3,1,2,1,1,0,1,0,0,25.060876,121.587281,11404
0,0,0,1,0,0,0,0,0,0,0,0,57.4,10.22,3300.0,57.49,14.2,2,2,2,1,0,1,0,0,25.063348,121.58739,11404
0,0,0,1,0,0,0,0,0,0,0,0,44.19,2.87,3020.0,68.35,17.2,2,2,2,1,0,1,0,0,25.068927,121.59413,11404
0,0,0,1,0,0,0,0,0,0,0,0,15.45,1.27,1388.0,89.85,17.2,1,1,1,0,0,1,0,0,25.068927,121.59413,11404
0,0,0,1,0,0,0,0,0,0,0,0,59.04,15.22,1110.0,18.8,40.3,3,2,2,0,1,0,0,0,25.066723,121.587888,11404
0,0,0,1,0,0,0,0,0,0,0,0,53.57,13.65,996.0,18.59,40.3,3,2,2,0,1,0,0,0,25.066723,121.587963,11404
0,0,0,1,0,0,0,0,0,0,0,0,40.53,18.82,2610.0,64.4,28.4,3,2,2,1,1,0,0,0,25.070693,121.579583,11404
0,0,0,1,0,0,0,0,0,0,0,0,98.55,11.76,6000.0,60.89,27.5,1,0,0,1,0,1,0,0,25.069327,121.591667,11404
0,0,0,1,0,0,0,0,0,0,0,0,37.64,4.53,2630.0,89.89,18.5,2,2,2,1,0,1,0,0,25.067152,121.597846,11404
0,0,0,1,0,0,0,0,0,0,0,0,14.38,2.57,1350.0,93.87,19.0,2,1,1,0,0,0,1,0,25.077893,121.588164,11404
0,0,0,1,0,0,0,0,0,0,0,0,20.45,2.64,1980.0,96.83,16.0,1,1,1,0,0,1,0,0,25.07691,121.584174,11404
0,0,0,1,0,0,0,0,0,0,0,0,3810.3,565.6,207100.0,61.36,13.7,1,0,0,1,0,1,0,0,25.063347,121.589013,11404
0,0,0,1,0,0,0,0,0,0,0,0,3377.34,500.21,179400.0,59.77,13.7,1,0,0,1,0,1,0,0,25.063277,121.589114,11404
0,0,0,1,0,0,0,0,0,0,0,0,13.23,1.3,1146.0,86.61,18.8,1,1,1,0,0,1,0,0,25.068927,121.59413,11404
0,0,0,1,0,0,0,0,0,0,0,0,31.31,8.33,1695.0,54.13,44.3,3,2,2,0,1,0,0,0,25.068645,121.586222,11403
0,0,0,1,0,0,0,0,0,0,0,0,9001.57,1354.24,430000.0,54.04,13.7,1,60,4,1,0,0,1,0,25.063427,121.589649,11403
0,0,0,1,0,0,0,0,0,0,0,0,11.7,0.93,978.0,83.56,17.2,1,1,1,0,0,1,0,0,25.068927,121.59413,11403
0,0,0,1,0,0,0,0,0,0,0,0,67.18,13.8,3130.0,59.73,27.5,1,0,0,1,0,1,0,0,25.069149,121.591584,11403
0,0,0,1,0,0,0,0,0,0,0,0,79.83,12.19,4390.0,68.04,15.8,4,2,2,1,0,1,0,0,25.063366,121.587406,11403
0,0,0,1,0,0,0,0,0,0,0,0,15.45,1.27,1375.0,89.0,17.2,1,1,1,0,0,1,0,0,25.068927,121.59413,11403
0,0,0,1,0,0,0,0,0,0,0,0,63.87,6.3,3540.0,55.43,33.8,1,0,0,1,0,1,0,0,25.068396,121.595748,11403
0,0,0,1,0,0,0,0,0,0,0,0,44.62,9.26,2508.0,64.86,16.6,1,2,1,1,0,1,0,0,25.062558,121.586255,11403
0,0,0,1,0,0,0,0,0,0,0,0,78.67,16.5,5820.0,83.4,10.8,3,2,2,1,0,1,0,0,25.077968,121.588102,11403
0,0,0,1,0,0,0,0,0,0,0,0,38.89,3.35,2721.0,92.6,16.0,1,2,1,1,0,1,0,0,25.07691,121.584174,11403
0,0,0,1,0,0,0,0,0,0,0,0,60.73,8.63,4320.0,82.29,10.0,3,2,2,1,0,1,0,0,25.069247,121.587687,11403
0,0,0,1,0,0,0,0,0,0,0,0,34.99,6.36,2100.0,60.02,23.3,4,2,2,1,0,0,1,0,25.067115,121.591227,11403
0,0,0,1,0,0,0,0,0,0,0,0,36.56,2.2,2070.0,56.62,17.2,2,2,1,1,0,1,0,0,25.068454,121.590599,11403
0,0,0,1,0,0,0,0,0,0,0,0,12.96,1.84,960.0,74.08,27.5,1,1,1,0,0,1,0,0,25.073458,121.589077,11403
0,0,0,1,0,0,0,0,0,0,0,0,46.66,21.64,4276.0,91.65,25.0,1,0,0,1,0,0,1,0,25.067696,121.597824,11403
0,0,0,1,0,0,0,0,0,0,0,0,43.07,17.78,3480.0,83.41,13.9,4,2,2,1,0,0,1,0,25.067595,121.598042,11403
0,0,0,1,0,0,0,0,0,0,0,0,25.17,2.51,2000.0,96.28,16.0,2,1,1,1,0,1,0,0,25.07691,121.584174,11403
0,0,0,1,0,0,0,0,0,0,0,0,17.9,2.28,1598.0,95.0,6.3,1,1,1,1,0,0,1,0,25.066772,121.598017,11403
0,0,0,1,0,0,0,0,0,0,0,0,49.14,25.92,4000.0,81.4,28.3,6,2,2,1,1,0,0,0,25.069077,121.597901,11403
0,0,0,1,0,0,0,0,0,0,0,0,32.88,7.03,2570.0,97.7,28.1,2,2,1,1,0,0,1,0,25.075211,121.58326,11403
0,0,0,1,0,0,0,0,0,0,0,0,49.15,8.12,3000.0,61.04,14.2,1,1,2,1,0,1,0,0,25.063348,121.58739,11403
0,0,0,0,1,0,0,0,0,0,0,0,35.69,7.55,1520.0,42.59,43.1,2,2,2,0,1,0,0,0,25.1362,121.497494,11502
0,0,0,0,1,0,0,0,0,0,0,0,18.31,3.07,750.0,40.97,43.0,3,1,2,0,1,0,0,0,25.132932,121.502454,11501
0,0,0,0,1,0,0,0,0,0,0,0,42.4,5.56,3130.0,73.82,13.3,2,2,1,1,0,1,0,0,25.130258,121.499624,11501
0,0,0,0,1,0,0,0,0,0,0,0,29.19,12.93,1120.0,38.37,52.8,3,2,1,0,1,0,0,0,25.133075,121.506347,11501
0,0,0,0,1,0,0,0,0,0,0,0,18.31,3.07,730.0,39.87,43.0,3,1,2,0,1,0,0,0,25.132932,121.502454,11501
0,0,0,0,1,0,0,0,0,0,0,0,11.11,1.07,585.0,52.65,1.7,1,1,1,0,0,1,0,0,25.139464,121.501189,11501
0,0,0,0,1,0,0,0,0,0,0,0,16.19,2.38,950.0,58.67,16.5,1,1,1,0,0,1,0,0,25.135954,121.506551,11412
0,0,0,0,1,0,0,0,0,0,0,0,14.24,9.83,800.0,56.17,55.6,1,2,1,0,1,0,0,0,25.132377,121.502949,11412
0,0,0,0,1,0,0,0,0,0,0,0,45.78,8.45,2900.0,63.34,41.3,4,2,2,0,0,0,1,0,25.132377,121.502949,11412
