區域,建案名稱,地址,類型,車位,價格_元,單價_元,總坪數_坪,實際坪數_坪,屋齡_年,房,廳,衛,所在樓層,總樓層
內湖區,麗山黃金三樓,台北市內湖區環山路二段,公寓,0,19880000,680588.84,29.21,29.21,45.1,3,2,2,3,5
內湖區,西湖捷運內科廠辦,台北市內湖區內湖路一段,廠辦,0,58000000,612137.2,94.75,86.89,38.2,2,1,2,2,4
內湖區,稀有醍醐美妝坡車,台北市內湖區內湖路二段,華廈,1,22700000,802687.41,28.28,8.77,3.0,1,1,1,4,5
內湖區,庭院大空間一樓,台北市內湖區內湖路一段,華廈,0,47880000,567634.85,84.35,68.7,33.0,4,3,3,1,7
內湖區,高樓邊間美妝套房,台北市內湖區民權東路六段,住宅大樓,0,15980000,1034304.21,15.45,9.27,17.2,0,1,1,12,14
內湖區,昇陽高樓三房車位,台北市內湖區金龍路,住宅大樓,1,29380000,718337.41,40.9,25.9,32.2,3,2,2,8,11
內湖區,新湖國小後靜巷宅,台北市內湖區民權東路六段,公寓,0,18880000,609622.22,30.97,28.51,40.3,3,2,2,5,5
內湖區,麗湖美景三房平車,台北市內湖區金湖路,住宅大樓,1,37800000,823170.73,45.92,28.02,26.2,3,2,2,12,13
內湖區,獨立車庫庭院宅,台北市內湖區大湖山莊街,公寓,0,48800000,682517.48,71.5,39.95,36.6,5,3,3,2,4
內湖區,文德捷運樓中樓,台北市內湖區陽光街,華廈,1,50800000,665008.51,76.39,50.2,35.2,3,2,3,5,7
內湖區,挑高綠意雙面採光,台北市內湖區康樂街,華廈,0,9980000,692094.31,14.42,9.79,29.8,3,2,1,5,7
內湖區,捷運港墘公寓二樓,台北市內湖區港墘路,公寓,0,23000000,781515.46,29.43,29.43,46.9,3,2,1,2,4
內湖區,大地高樓三房雙車,台北市內湖區金龍路,住宅大樓,1,31880000,628301.14,50.74,25.9,32.2,3,2,2,8,11
內湖區,內科二樓住辦,台北市內湖區港華街,公寓,0,22500000,694444.44,32.4,32.4,42.8,1,1,1,2,5
內湖區,麗山稀有三室平車,台北市內湖區內湖路三段,辦公商業大樓,1,18880000,689554.42,27.38,23.2,32.7,3,2,2,-1,5
內湖區,麗山精選兩房車位,台北市內湖區金龍路,住宅大樓,1,22800000,766902.12,29.73,16.71,33.5,2,2,2,4,12
內湖區,內湖學區管理二房,台北市內湖區大湖山莊街,公寓,0,23680000,695243.69,34.06,28.72,38.2,2,2,1,4,5
內湖區,稀有金華公寓,台北市內湖區康樂街,公寓,1,29880000,525131.81,56.9,43.94,36.8,4,4,2,5,5
內湖區,麗山靜巷黃金三樓,台北市內湖區內湖路三段,公寓,0,18660000,599229.29,31.14,31.14,45.8,3,2,2,3,5
內湖區,大空間一樓有車位,台北市內湖區內湖路一段,公寓,1,37880000,583757.13,64.89,46.99,35.7,4,2,3,1,5
內湖區,觀葫洲美景宅,台北市內湖區康寧路三段,住宅大樓,1,42880000,973881.44,44.03,26.98,26.5,3,2,2,6,11
內湖區,靜巷挑高邊間樹海,台北市內湖區舊宗路一段,辦公商業大樓,1,22880000,1102650.6,20.75,9.05,22.4,2,2,2,2,5
內湖區,大湖綠意美宅一樓,台北市內湖區大湖山莊街,公寓,0,35000000,637406.67,54.91,31.27,36.6,4,2,3,2,5
內湖區,捷運挑高靜巷一樓,台北市內湖區大湖街,住宅大樓,0,48880000,1447010.07,33.78,29.49,29.1,4,2,2,1,12
內湖區,麗山稀有黃金三樓,台北市內湖區內湖路三段,公寓,0,17980000,580000.0,31.0,31.0,46.1,3,2,2,3,5
內湖區,德安御璽人潮辦公,台北市內湖區內湖路二段,辦公商業大樓,0,39880000,862270.27,46.25,33.32,24.0,4,0,3,2,14
內湖區,碧湖美景大三房,台北市內湖區內湖路二段,住宅大樓,0,29800000,729319.63,40.86,33.17,43.2,3,2,2,1,12
內湖區,獨立梯廳美裝大戶,台北市內湖區內湖路二段,辦公商業大樓,0,39880000,908221.36,43.91,41.96,36.1,4,2,2,4,11
內湖區,德安邊間黃金店面,台北市內湖區內湖路二段,店面,0,76880000,1587445.8,48.43,37.16,24.0,6,0,1,1,14
內湖區,星雲靜巷三樓美寓,台北市內湖區星雲街,公寓,0,17900000,628290.63,28.49,25.6,43.0,3,2,1,3,5
內湖區,小資首選捷運住宅,台北市內湖區大湖山莊街,公寓,1,19800000,803897.69,24.63,13.51,32.1,1,1,1,3,3
內湖區,綠意車位樓中樓,台北市內湖區大湖山莊街,公寓,1,37000000,569844.45,64.93,55.08,36.4,4,2,3,4,4
內湖區,麗山雲端山景雅宅,台北市內湖區金龍路,住宅大樓,0,17360000,889800.1,19.51,16.55,32.1,2,2,1,10,12
內湖區,一層一戶亮辦公室,台北市內湖區瑞光路,辦公商業大樓,1,77800000,636869.68,122.16,48.52,19.5,7,1,0,6,13
內湖區,國美邊間鋼骨辦公,台北市內湖區瑞光路,廠辦,1,227600000,545306.44,417.38,183.65,22.7,0,1,0,4,10
內湖區,麗山絕美山景兩房,台北市內湖區金龍路,住宅大樓,1,19960000,677298.95,29.47,16.55,32.1,2,2,1,10,12
內湖區,大湖公園邊間濱湖,台北市內湖區成功路四段,住宅大樓,1,55800000,744695.05,74.93,48.21,28.9,3,2,2,3,19
內湖區,依山傍水面湖一樓,台北市內湖區大湖街,華廈,1,116880000,996844.35,117.25,60.33,30.2,3,3,3,2,3
內湖區,文德大空間一樓,台北市內湖區文德路,公寓,0,32400000,1100169.78,29.45,29.45,46.2,3,2,5,1,4
內湖區,ICOME景觀戶,台北市內湖區南京東路六段,辦公商業大樓,1,24580000,696317.28,35.3,16.96,17.8,2,1,1,11,12
內湖區,近捷運三角窗金店,台北市內湖區金龍路,店面,0,35000000,1473063.97,23.76,23.76,46.5,0,1,1,1,5
內湖區,近港墘站裝潢美寓,台北市內湖區內湖路一段,公寓,0,22880000,1019607.84,22.44,22.44,46.8,5,2,2,4,4
內湖區,青年首購車位,台北市內湖區大湖山莊街,公寓,1,22880000,683393.07,33.48,24.58,38.1,2,2,1,5,5
內湖區,愛迪生邊間純辦,台北市內湖區內湖路一段,廠辦,1,53880000,528494.36,101.95,51.4,28.5,5,1,0,2,8
內湖區,大華晴風樹海美宅,台北市內湖區成功路五段,住宅大樓,1,62800000,724671.13,86.66,41.69,26.5,4,2,3,4,14
內湖區,四期花園攬翠庭院,台北市內湖區民權東路六段,華廈,1,85880000,955071.17,89.92,55.35,16.7,4,2,2,1,5
內湖區,高樓遠景大直之星,台北市內湖區環山路一段,辦公商業大樓,1,125000000,705576.88,177.16,101.94,18.6,6,2,5,9,14
內湖區,松柏園都更金店,台北市內湖區成功路五段,店面,0,105000000,2304653.2,45.56,40.53,44.0,0,2,1,1,7
內湖區,西湖捷運金矽谷,台北市內湖區基湖路,辦公商業大樓,1,79880000,676204.18,118.13,46.84,17.0,8,1,1,6,8
內湖區,四期可愛畫室店面,台北市內湖區民權東路六段,店面,0,29880000,1216117.22,24.57,14.2,10.2,0,1,2,1,11
內湖區,金湖AIT金店面,台北市內湖區金湖路,店面,0,63800000,1518686.03,42.01,10.46,15.7,1,2,2,1,6
內湖區,湖光黑土內科捷運,台北市內湖區陽光街,華廈,0,45000000,1405371.64,32.02,23.81,41.9,2,2,1,4,7
內湖區,西湖臻品店面,台北市內湖區內湖路一段,店面,0,47990000,1120999.77,42.81,31.11,44.8,3,2,3,1,5
內湖區,杜拜高樓精緻辦公,台北市內湖區堤頂大道二段,廠辦,1,106000000,615992.56,172.08,74.33,16.9,7,1,0,8,10
內湖區,西湖之心企業總部,台北市內湖區基湖路,辦公商業大樓,0,433750000,774512.08,560.03,284.22,2.5,0,7,2,7,7
內湖區,江南內科三角窗,台北市內湖區江南街,店面,0,47880000,933697.35,51.28,39.79,35.1,0,2,2,2,7
內湖區,內科面寬方正金店,台北市內湖區內湖路一段,店面,1,49880000,805035.51,61.96,33.59,44.0,5,1,2,1,5
內湖區,內科長虹頂級A辦,台北市內湖區內湖路一段,辦公商業大樓,0,273500000,730014.68,374.65,182.91,17.3,12,4,2,4,10
內湖區,內科米蘭整層辦公,台北市內湖區內湖路一段,辦公商業大樓,1,168500000,600563.14,280.57,118.17,16.8,11,2,0,7,8
內湖區,麗山邊間美寓,台北市內湖區內湖路一段,公寓,0,23980000,696485.62,34.43,34.43,42.4,4,1,4,1,5
內湖區,碧湖天高樓雙平車,台北市內湖區文德路,住宅大樓,1,89880000,1178136.06,76.29,37.68,5.0,2,2,2,19,25
內湖區,捷運高樓景觀四房,台北市內湖區民權東路六段,住宅大樓,0,42800000,708257.49,60.43,49.68,39.1,4,2,2,7,12
內湖區,陽光山丘綠意兩房,台北市內湖區環山路二段,華廈,1,25980000,818267.72,31.75,13.33,7.4,2,2,1,2,5
內湖區,紐約邊間幸福美居,台北市內湖區新豐街,華廈,1,36980000,819047.62,45.15,18.33,10.7,1,2,1,3,10
內湖區,明湖電梯四房坡車,台北市內湖區康寧路三段,華廈,1,37980000,714043.99,53.19,37.55,33.8,4,2,2,6,8
內湖區,天籟高樓景觀三房,台北市內湖區康寧路三段,華廈,0,26980000,684771.57,39.4,28.22,29.9,3,2,2,10,10
內湖區,文德捷運湖水裔,台北市內湖區文德路,辦公商業大樓,1,23800000,623199.79,38.19,14.71,16.0,2,2,1,2,12
內湖區,部落格綠蔭釋出,台北市內湖區民權東路六段,辦公商業大樓,0,36360000,937113.4,38.8,25.88,17.9,3,2,2,2,13
內湖區,昇陽首選平面兩房,台北市內湖區金龍路,住宅大樓,0,17580000,897854.95,19.58,16.55,32.2,2,2,1,6,12
內湖區,葫洲高樓面中庭,台北市內湖區成功路五段,住宅大樓,1,36660000,826792.96,44.34,28.28,28.8,3,2,2,11,11
內湖區,面寬第一人稱辦公,台北市內湖區民權東路六段,辦公商業大樓,0,19880000,661784.29,30.04,20.97,26.1,0,1,0,5,14
內湖區,陽光庭園邊間四房,台北市內湖區陽光街,華廈,0,48500000,943947.06,51.38,39.33,34.2,4,2,2,3,8
內湖區,港墘捷運麗山四樓,台北市內湖區內湖路二段,公寓,0,19680000,651655.63,30.2,28.2,45.1,3,2,5,4,5
內湖區,內湖文德捷運店辦,台北市內湖區內湖路二段,店面,0,35880000,1242382.27,28.88,17.65,44.3,1,2,1,1,5
內湖區,千坪人流黃金店面,台北市內湖區安康路,店面,0,380000000,337540.75,1125.79,347.06,28.2,0,0,0,-1,8
內湖區,東湖學區三樓,台北市內湖區安泰街,公寓,0,17980000,535437.76,33.58,33.58,44.2,3,2,2,3,5
內湖區,近捷運樓中樓豪邸,台北市內湖區內湖路一段,華廈,1,46800000,672993.96,69.54,54.66,37.0,3,3,4,6,6
內湖區,葫洲景觀四房車位,台北市內湖區東湖路,住宅大樓,1,46800000,788808.36,59.33,38.88,34.2,4,2,2,13,15
內湖區,湖光黑土將軍戶,台北市內湖區文德路,華廈,0,54280000,1299497.25,41.77,33.62,42.0,4,2,2,1,7
內湖區,文湖旺二樓文青宅,台北市內湖區文湖街,公寓,0,17880000,583170.25,30.66,30.66,45.3,3,2,1,2,4
內湖區,置產明湖學區美寓,台北市內湖區東湖路,公寓,0,25000000,639386.19,39.1,36.15,40.0,5,1,2,5,5
內湖區,台北仰望帝王河景,台北市內湖區新明路,辦公商業大樓,0,53100000,571951.74,92.84,54.59,11.1,0,1,0,13,13
內湖區,內科低總價大空間,台北市內湖區內湖路一段,工廠,0,15050000,490867.58,30.66,30.66,41.0,0,1,1,4,5
內湖區,樹景森大直D2,台北市內湖區文湖街,華廈,1,29800000,777053.46,38.35,18.75,8.2,1,1,1,2,10
內湖區,富邦樹海湖景名宅,台北市內湖區成功路五段,住宅大樓,0,49800000,1038148.84,47.97,34.04,25.4,3,2,5,9,19
內湖區,近台塑稀有大露臺,台北市內湖區新明路,辦公商業大樓,1,58880000,472476.33,124.62,65.79,12.0,0,2,3,3,13
內湖區,內湖捷運三角店面,台北市內湖區內湖路三段,店面,0,12880000,899441.34,14.32,8.0,44.0,1,1,1,1,5
內湖區,曼哈頓精緻辦公1,台北市內湖區南京東路六段,辦公商業大樓,1,68790000,646158.18,106.46,55.72,17.0,0,1,0,9,9
內湖區,行政御藏邸,台北市內湖區成功路二段,華廈,0,34800000,891850.33,39.02,36.61,35.7,3,2,2,6,8
內湖區,夢想圓夢兩房車位,台北市內湖區新明路,華廈,1,29880000,844067.8,35.4,17.18,14.3,2,2,1,5,9
內湖區,四期國賓大三房,台北市內湖區成功路二段,住宅大樓,1,59880000,806138.93,74.28,42.43,10.7,3,2,2,10,14
內湖區,稀有綠意電梯別墅,台北市內湖區民權東路六段,透天厝,1,81800000,861778.34,94.92,60.93,24.6,4,2,5,4,4
內湖區,上隱面綠景樓中樓,台北市內湖區金湖路,華廈,0,63580000,982233.89,64.73,45.16,19.1,4,2,3,5,5
內湖區,文心高樓美妝三房,台北市內湖區民權東路六段,住宅大樓,1,42000000,877926.42,47.84,22.24,7.6,3,2,2,10,15
內湖區,蘇黎世大三角店霸,台北市內湖區新湖一路,店面,1,232800000,1179331.31,197.4,102.27,16.7,0,2,0,1,7
內湖區,正面公園首購首選,台北市內湖區民權東路六段,住宅大樓,1,22880000,1010600.71,22.64,11.75,23.3,1,1,1,4,8
內湖區,四期車庫挑高美宅,台北市內湖區民權東路六段,華廈,1,43800000,1724409.45,25.4,11.28,21.0,4,3,2,1,4
內湖區,蓮園心邑D棟庭院,台北市內湖區,華廈,1,61030000,937768.9,65.08,34.14,27.5,0,0,2,1,10
內湖區,蓮園心邑A棟庭院,台北市內湖區,住宅大樓,1,76980000,952840.7,80.79,36.45,27.5,0,0,1,1,10
內湖區,蓮園心邑B棟庭院,台北市內湖區,華廈,1,62380000,968032.28,64.44,33.74,27.5,0,0,1,1,10
內湖區,蓮園心邑C棟庭院,台北市內湖區,華廈,1,66780000,891826.92,74.88,32.62,27.5,0,0,2,1,10
內湖區,明湖太子尊邸三房,台北市內湖區民權東路六段,華廈,1,39880000,816878.33,48.82,32.81,32.2,3,2,2,6,8
內湖區,高樓美妝麥帥,台北市內湖區行善路,華廈,0,29800000,777864.79,38.31,25.36,27.8,3,2,2,8,8
內湖區,首選挑高中庭闊景,台北市內湖區南京東路六段,辦公商業大樓,0,10500000,807071.48,13.01,8.46,17.9,2,1,1,3,12
內湖區,新明住宅邊間四樓,台北市內湖區新明路,公寓,0,29900000,897358.94,33.32,33.32,51.0,4,2,2,4,4
內湖區,獨家長耀美景四房,台北市內湖區民權東路六段,住宅大樓,1,73880000,879105.19,84.04,42.3,17.1,4,2,3,7,12
內湖區,正面河景氣派商辦,台北市內湖區潭美街,辦公商業大樓,1,77270000,552678.64,139.81,54.84,5.8,0,1,0,5,9
內湖區,名人賞高樓名邸,台北市內湖區新豐街,住宅大樓,1,69800000,845036.32,82.6,45.81,15.8,3,2,3,9,15
內湖區,原始四房露臺戶,台北市內湖區五分街,華廈,1,39600000,619040.18,63.97,52.34,28.3,3,2,2,3,8
內湖區,聯勤TRC樹梢景,台北市內湖區民權東路六段,住宅大樓,1,46800000,770624.07,60.73,31.03,9.9,3,2,2,3,11
內湖區,長虹松林帝景四房,台北市內湖區民權東路六段,住宅大樓,1,56880000,885291.83,64.25,35.05,18.2,4,2,2,11,14
內湖區,葫洲一樓美妝店辦,台北市內湖區康寧路三段,店面,0,34500000,879429.01,39.23,33.02,41.2,0,4,1,1,5
內湖區,港墘基泰全新美邸,台北市內湖區,住宅大樓,1,33500000,949815.71,35.27,15.92,27.5,2,2,2,3,15
內湖區,基泰0年精品新邸,台北市內湖區,住宅大樓,1,31800000,923613.13,34.43,15.38,27.5,3,2,2,4,15
內湖區,優質捷運機能美宅,台北市內湖區金龍路,公寓,0,20880000,599311.14,34.84,32.48,42.0,3,2,2,5,5
內湖區,明湖學區國美三房,台北市內湖區康寧路三段,住宅大樓,1,42800000,761430.35,56.21,26.09,20.6,3,2,2,2,12
內湖區,亞太企業辦公4樓,台北市內湖區瑞光路,廠辦,1,41720000,509899.78,81.82,48.37,27.3,0,1,0,4,6
內湖區,門前停車多用途宅,台北市內湖區民權東路六段,公寓,0,23000000,388644.81,59.18,27.09,44.3,0,2,2,1,5
內湖區,東天廈美景三房車,台北市內湖區新明路,住宅大樓,1,42880000,801495.33,53.5,31.98,25.1,3,2,2,13,14
內湖區,三樓收租屋年收佳,台北市內湖區文德路,公寓,0,20800000,706281.83,29.45,29.45,46.2,4,0,4,3,4
內湖區,精美機能收租屋,台北市內湖區成功路四段,公寓,0,27880000,744658.12,37.44,33.32,44.2,4,0,4,3,5
內湖區,內湖帷幕整棟頂辦,台北市內湖區行愛路,辦公商業大樓,1,1850000000,773848.12,2390.65,1231.77,1.3,0,0,2,8,8
內湖區,企業總部卸貨碼頭,台北市內湖區新明路,廠辦,0,728000000,424269.62,1715.89,793.4,21.4,0,7,0,7,7
內湖區,天頌三房車位,台北市內湖區內湖路一段,華廈,1,29900000,788086.45,37.94,22.45,15.7,3,2,2,4,7
內湖區,蒙田高樓遠景,台北市內湖區民權東路六段,辦公商業大樓,1,62600000,797655.45,78.48,43.5,18.0,3,2,3,11,15
內湖區,綠景四房在湖山妍,台北市內湖區內湖路三段,住宅大樓,1,54300000,672362.56,80.76,36.7,12.5,4,2,2,4,14
內湖區,綠景四房在湖山妍,台北市內湖區內湖路三段,住宅大樓,1,56800000,626378.47,90.68,36.7,12.5,4,2,2,4,14
內湖區,正金龍路黃金店面,台北市內湖區金龍路,店面,1,26880000,759536.59,35.39,24.52,35.1,4,2,2,1,6
內湖區,東湖國小樓中樓,台北市內湖區東湖路,華廈,1,37000000,403357.68,91.73,33.2,31.1,4,3,3,1,5
內湖區,太子金融百坪辦公,台北市內湖區民權東路六段,辦公商業大樓,1,92570000,570891.15,162.15,102.6,27.4,0,0,0,4,11
內湖區,米羅大戶稀有釋出,台北市內湖區成功路二段,住宅大樓,1,49800000,702100.66,70.93,42.89,29.1,4,2,2,7,20
內湖區,捷運商圈收租屋,台北市內湖區成功路四段,公寓,0,21350000,848569.16,25.16,25.17,40.6,8,0,5,5,5
內湖區,麥帥美妝景觀三房,台北市內湖區行善路,華廈,0,29980000,793751.65,37.77,24.96,27.8,3,2,5,9,9
內湖區,麗山內科通風明亮,台北市內湖區港華街,公寓,0,17880000,510565.39,35.02,35.03,40.6,3,2,2,5,5
內湖區,璞森晴機電梯三房,台北市內湖區內湖路二段,華廈,1,52880000,1102125.89,47.98,24.08,3.5,3,2,2,2,5
內湖區,內科麗山車庫一樓,台北市內湖區內湖路一段,公寓,0,32880000,790764.79,41.58,30.04,45.8,3,2,1,1,5
內湖區,陽光一樓美邸,台北市內湖區陽光街,店面,0,35000000,1271802.33,27.52,27.52,43.1,2,2,2,1,5
內湖區,國揚指標洲際總部,台北市內湖區新湖二路,辦公商業大樓,1,168880000,775568.31,217.75,103.84,1.2,0,0,0,7,8
內湖區,福華辦公富有四海,台北市內湖區民權東路六段,辦公商業大樓,0,16800000,653188.18,25.72,15.33,26.3,0,1,0,5,12
內湖區,內科優質華固精鷹,台北市內湖區瑞光路,廠辦,1,67800000,532265.66,127.38,61.2,26.4,0,0,0,2,8
內湖區,機能便利黃金三樓,台北市內湖區內湖路一段,工廠,0,22500000,660598.94,34.06,31.2,43.2,3,1,4,3,5
內湖區,葫洲捷運一樓金店,台北市內湖區民權東路六段,店面,0,49970000,1062287.41,47.04,35.29,39.2,2,1,1,1,12
內湖區,內科精華華麗辦公,台北市內湖區文湖街,廠辦,1,75880000,518306.01,146.4,50.41,24.7,5,1,1,3,9
內湖區,內科大道企業辦公,台北市內湖區行忠路,辦公商業大樓,1,114000000,500329.16,227.85,109.76,17.3,4,0,4,8,8
內湖區,洲子街人潮雙店面,台北市內湖區洲子街,工廠,1,298000000,1267384.0,235.13,121.2,26.6,9,3,0,1,10
內湖區,文德公園寧靜雅居,台北市內湖區文德路,公寓,0,24980000,855772.52,29.19,29.19,47.2,6,3,2,4,4
內湖區,新潤城峰置產首選,台北市內湖區行善路,辦公商業大樓,1,30880000,722677.28,42.73,22.73,12.3,2,2,2,3,12
內湖區,內科五期元大之星,台北市內湖區南京東路六段,住宅大樓,1,178000000,1126582.28,158.0,87.47,13.1,3,2,5,18,18
內湖區,明湖捷運靜謐四房,台北市內湖區民權東路六段,公寓,1,44800000,757012.5,59.18,46.23,36.7,4,0,2,2,5
內湖區,機能靜巷黃金二樓,台北市內湖區內湖路三段,公寓,0,18800000,791912.38,23.74,19.81,43.9,2,1,1,2,5
內湖區,內科大帝國辦公,台北市內湖區基湖路,廠辦,1,231600000,621094.69,372.89,173.48,19.5,0,1,0,8,10
內湖區,元大之星傳家豪邸,台北市內湖區南京東路六段,住宅大樓,1,92880000,1038577.66,89.43,50.59,13.1,3,2,2,11,18
內湖區,高樓麥帥新裝潢,台北市內湖區行善路,華廈,0,29680000,749494.95,39.6,25.2,28.6,3,2,2,8,8
內湖區,內科百坪稀有辦公,台北市內湖區新湖三路,辦公商業大樓,1,152500000,482427.0,316.11,132.35,13.1,7,1,0,3,7
內湖區,蝶園靜巷大戶露台,台北市內湖區民權東路六段,華廈,1,54600000,814682.18,67.02,54.68,36.4,5,2,3,5,5
內湖區,近捷運棟距大收租,台北市內湖區內湖路一段,工廠,0,23000000,734589.59,31.31,31.3,41.9,0,2,2,4,5
內湖區,低總價裝潢佳一樓,台北市內湖區新明路,公寓,0,17800000,774586.6,22.98,22.98,52.0,2,2,1,1,4
內湖區,瑞光超跑鍍膜金店,台北市內湖區瑞光路,店面,1,125000000,840731.77,148.68,62.0,19.0,0,1,0,1,11
內湖區,捷運站旁美妝公寓,台北市內湖區內湖路一段,公寓,0,24000000,617442.76,38.87,37.17,44.7,5,1,2,5,5
