路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,53.8,36.61,2600.0,0,4,2,2,0,1,4,2,2,1,1,0,0,0,0
台北市士林區前港街,0,0,0,0,0,0,1,0,0,0,0,0,40.9,34.47,1998.0,0,3,2,2,0,0,5,5,5,1,1,0,0,0,0
台北市士林區福港街,0,0,0,0,0,0,1,0,0,0,0,0,48.8,27.9,1530.0,0,5,2,2,0,0,4,4,4,1,1,0,0,0,0
台北市士林區忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,46.2,36.68,2630.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市士林區菁山路,0,0,0,0,0,0,1,0,0,0,0,0,16.7,88.07,7380.0,2,3,2,2,0,0,5,4,4,1,0,0,0,1,0
台北市士林區永平街,0,0,0,0,0,0,1,0,0,0,0,0,51.6,28.26,1398.0,0,3,2,1,0,0,4,4,4,1,1,0,0,0,0
台北市士林區社中街,0,0,0,0,0,0,1,0,0,0,0,0,50.1,22.18,1890.0,0,2,2,1,0,0,4,1,1,1,1,0,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,40.1,84.33,7388.0,1,5,2,2,0,1,7,1,1,1,0,0,0,1,0
台北市士林區福港街,0,0,0,0,0,0,1,0,0,0,0,0,44.8,34.91,2480.0,0,3,2,2,0,0,5,2,2,1,1,0,0,0,0
台北市士林區中庸一路,0,0,0,0,0,0,1,0,0,0,0,0,55.2,64.55,16888.0,1,5,5,5,0,1,2,1,2,2,0,0,0,0,1
台北市士林區重慶北路四段,0,0,0,0,0,0,1,0,0,0,0,0,56.9,52.51,2950.0,0,4,2,2,0,0,4,3,4,2,1,0,0,0,0
台北市士林區通河東街一段,0,0,0,0,0,0,1,0,0,0,0,0,35.2,55.23,3368.0,1,3,1,1,0,0,5,4,4,1,0,0,0,0,0
台北市士林區天母東路,0,0,0,0,0,0,1,0,0,0,0,0,40.4,61.05,5100.0,1,4,3,3,0,1,7,7,7,1,0,0,0,1,0
台北市士林區天母北路,0,0,0,0,0,0,1,0,0,0,0,0,5.6,34.97,3500.0,1,1,1,1,0,0,24,18,18,1,0,1,0,0,0
台北市士林區天母北路,0,0,0,0,0,0,1,0,0,0,0,0,5.6,130.72,12688.0,3,4,4,4,0,0,24,11,11,1,0,1,0,0,0
台北市士林區天母北路,0,0,0,0,0,0,1,0,0,0,0,0,5.6,75.76,6978.0,2,3,2,2,0,0,24,11,11,1,0,1,0,0,0
台北市士林區至善路二段,0,0,0,0,0,0,1,0,0,0,0,0,53.7,109.01,16800.0,1,5,2,5,0,0,2,1,2,2,0,0,0,0,1
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,38.4,61.94,3880.0,1,2,2,5,0,1,7,1,1,1,0,0,0,1,0
台北市士林區明溪街,0,0,0,0,0,0,1,0,0,0,0,0,50.1,31.38,1690.0,0,3,2,2,0,1,4,2,2,1,1,0,0,0,0
台北市士林區忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,39.1,71.76,5780.0,1,3,2,2,0,0,14,11,11,1,0,1,0,0,0
台北市士林區忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,22.0,113.7,9380.0,2,3,2,2,0,0,12,2,2,1,0,1,0,0,0
台北市士林區陽明路一段,0,0,0,0,0,0,1,0,0,0,0,0,47.1,58.66,4938.0,0,6,2,3,0,1,5,1,1,1,1,0,0,0,0
台北市士林區中正路,0,0,0,0,0,0,1,0,0,0,0,0,42.3,40.52,2380.0,1,3,2,2,0,0,12,5,5,1,0,1,0,0,0
台北市士林區明溪街,0,0,0,0,0,0,1,0,0,0,0,0,49.8,32.19,1880.0,0,3,2,2,0,0,2,1,2,2,0,0,0,0,1
台北市士林區翠山街,0,0,0,0,0,0,1,0,0,0,0,0,50.0,31.38,1978.0,0,4,2,3,0,1,4,1,1,1,1,0,0,0,0
台北市士林區中社路一段,0,0,0,0,0,0,1,0,0,0,0,0,50.5,31.38,2280.0,0,4,2,2,0,1,1,1,1,1,0,0,0,0,1
台北市士林區福德路,0,0,0,0,0,0,1,0,0,0,0,0,14.0,10.2,1398.0,0,1,1,1,0,1,8,1,1,1,0,0,0,1,0
台北市士林區社中街,0,0,0,0,0,0,1,0,0,0,0,0,44.1,32.89,1695.0,0,3,2,1,0,0,5,4,4,1,1,0,0,0,0
台北市士林區美崙街,0,0,0,0,0,0,1,0,0,0,0,0,56.2,22.91,2180.0,0,3,2,1,0,0,3,2,2,1,1,0,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,23.7,353.34,23888.0,1,2,3,2,0,0,4,-1,4,5,0,0,0,0,1
台北市士林區天母北路,0,0,0,0,0,0,1,0,0,0,0,0,36.5,55.42,3580.0,1,4,2,2,0,1,5,-1,1,2,0,0,0,1,0
台北市士林區延平北路五段,0,0,0,0,0,0,1,0,0,0,0,0,45.4,27.68,2580.0,0,6,2,5,0,1,2,1,2,2,0,0,0,0,1
台北市士林區大西路,0,0,0,0,0,0,1,0,0,0,0,0,25.0,81.49,5580.0,2,4,2,2,0,1,9,2,2,1,0,0,0,1,0
台北市士林區仰德大道三段,0,0,0,0,0,0,1,0,0,0,0,0,47.2,46.95,1750.0,1,4,2,2,0,0,4,2,2,1,1,0,0,0,0
台北市士林區通河街,0,0,0,0,0,0,1,0,0,0,0,0,42.7,34.11,2180.0,1,3,2,2,0,0,6,5,5,1,0,0,0,1,0
台北市士林區基河路,0,0,0,0,0,0,1,0,0,0,0,0,10.2,132.17,13500.0,1,3,1,2,0,0,21,16,16,1,0,1,0,0,0
台北市士林區重慶北路四段,0,0,0,0,0,0,1,0,0,0,0,0,47.0,23.87,1588.0,1,1,1,1,0,0,7,1,1,1,0,0,0,1,0
台北市士林區中社路一段,0,0,0,0,0,0,1,0,0,0,0,0,50.5,31.38,1488.0,0,4,2,2,0,0,4,2,2,1,1,0,0,0,0
台北市士林區至善路二段,0,0,0,0,0,0,1,0,0,0,0,0,54.5,68.36,7980.0,1,9,4,4,0,1,2,1,2,2,0,0,0,0,1
台北市士林區福林路,0,0,0,0,0,0,1,0,0,0,0,0,54.1,37.13,5288.0,1,7,3,3,0,1,2,1,2,2,0,0,0,0,1
台北市士林區忠誠路一段,0,0,0,0,0,0,1,0,0,0,0,0,42.1,57.19,4698.0,1,3,2,2,0,0,7,5,5,1,0,0,0,1,0
台北市士林區至誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,43.5,33.75,2238.0,0,3,2,2,0,0,5,5,5,1,1,0,0,0,0
台北市士林區格致路,0,0,0,0,0,0,1,0,0,0,0,0,29.2,12.93,638.0,1,1,2,1,0,0,10,2,2,1,0,0,0,1,0
台北市士林區中山北路五段,0,0,0,0,0,0,1,0,0,0,0,0,1.3,83.54,9980.0,1,4,2,2,0,0,18,16,16,1,0,1,0,0,0
台北市士林區華聲街,0,0,0,0,0,0,1,0,0,0,0,0,46.4,71.9,3500.0,0,3,2,2,0,0,5,-1,-1,1,1,0,0,0,0
台北市士林區至誠路一段,0,0,0,0,0,0,1,0,0,0,0,0,7.7,153.32,13380.0,3,3,2,5,0,0,14,10,10,1,0,1,0,0,0
台北市士林區環河北路三段,0,0,0,0,0,0,1,0,0,0,0,0,43.6,36.28,1748.0,0,3,3,2,0,0,5,4,4,1,1,0,0,0,0
台北市士林區後港街,0,0,0,0,0,0,1,0,0,0,0,0,44.1,33.14,1950.0,0,4,2,2,0,0,5,4,4,1,0,0,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,21.1,88.46,8388.0,4,3,3,2,0,0,13,2,2,1,0,1,0,0,0
台北市士林區中社路二段,0,0,0,0,0,0,1,0,0,0,0,0,50.6,20.81,1588.0,0,3,2,2,0,1,4,4,4,1,1,0,0,0,0
台北市士林區天母北路,0,0,0,0,0,0,1,0,0,0,0,0,46.9,30.34,2275.0,0,4,2,1,0,0,5,4,4,1,1,0,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,46.9,66.93,4228.0,1,3,2,2,0,0,7,4,4,1,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,3.3,55.78,5980.0,1,2,2,2,0,0,15,5,5,1,0,1,0,0,0
台北市士林區德行東路,0,0,0,0,0,0,1,0,0,0,0,0,16.8,43.53,3880.0,1,3,2,2,0,0,7,2,2,1,0,0,0,1,0
台北市士林區中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,41.5,77.59,5780.0,1,4,3,4,0,1,7,7,7,1,0,0,0,1,0
台北市士林區天母北路,0,0,0,0,0,0,1,0,0,0,0,0,18.1,26.13,2980.0,1,3,2,2,0,0,9,7,7,1,0,0,0,1,0
台北市士林區大亨路,0,0,0,0,0,0,1,0,0,0,0,0,59.7,48.78,12450.0,1,4,2,4,0,1,2,1,2,2,0,0,0,0,1
台北市士林區士東路,0,0,0,0,0,0,1,0,0,0,0,0,53.4,47.48,6200.0,0,5,2,3,0,1,2,1,2,2,0,0,0,0,1
台北市士林區中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,25.3,82.44,7960.0,2,3,2,2,0,0,12,1,1,1,0,1,0,0,0
台北市士林區仰德大道一段,0,0,0,0,0,0,1,0,0,0,0,0,9.1,135.27,16800.0,0,5,2,6,0,1,2,-1,2,3,0,0,0,0,1
台北市士林區德行東路,0,0,0,0,0,0,1,0,0,0,0,0,41.2,104.66,14000.0,1,5,5,8,0,1,2,1,2,2,0,0,0,0,1
台北市士林區仰德大道一段,0,0,0,0,0,0,1,0,0,0,0,0,9.5,128.69,16800.0,0,5,2,6,0,1,2,-1,2,3,0,0,0,0,1
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,44.2,49.48,2680.0,1,3,2,2,0,0,7,3,3,1,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,46.1,51.44,3180.0,1,4,2,2,0,0,7,4,4,1,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,40.2,65.24,3980.0,0,1,2,2,0,0,7,-1,1,2,0,0,0,1,0
台北市士林區天玉街,0,0,0,0,0,0,1,0,0,0,0,0,30.7,101.15,6288.0,2,4,2,5,0,1,8,5,5,1,0,0,0,1,0
台北市士林區芝玉路二段,0,0,0,0,0,0,1,0,0,0,0,0,46.2,29.63,3080.0,1,3,2,1,0,0,5,1,1,1,1,0,0,0,0
台北市士林區忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,42.2,40.48,2780.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0
台北市士林區中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,42.4,39.05,2538.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,19.3,112.55,8900.0,2,4,2,3,0,0,5,1,1,1,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,36.8,29.66,1998.0,1,1,2,5,0,0,7,5,5,1,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,36.8,54.57,3998.0,1,3,2,3,0,0,7,4,4,1,0,0,0,1,0
台北市士林區天母西路,0,0,0,0,0,0,1,0,0,0,0,0,45.2,62.75,4850.0,0,4,2,2,0,0,7,3,3,1,0,0,0,1,0
台北市士林區大西路,0,0,0,0,0,0,1,0,0,0,0,0,34.8,14.38,1400.0,0,1,2,1,0,1,5,4,4,1,1,0,0,0,0
台北市士林區忠義街,0,0,0,0,0,0,1,0,0,0,0,0,39.9,36.32,2480.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0
台北市士林區至誠路一段,0,0,0,0,0,0,1,0,0,0,0,0,57.1,45.06,10800.0,1,4,3,3,0,1,2,1,2,2,0,0,0,0,1
台北市士林區忠義街,0,0,0,0,0,0,1,0,0,0,0,0,40.2,36.97,3668.0,0,1,2,2,0,0,5,1,1,1,1,0,0,0,0
台北市士林區克強路,0,0,0,0,0,0,1,0,0,0,0,0,48.1,38.38,2988.0,0,3,3,2,0,0,5,3,3,1,1,0,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,47.1,33.0,2950.0,1,3,2,2,0,0,5,1,1,1,1,0,0,0,0
台北市士林區中山北路五段,0,0,0,0,0,0,1,0,0,0,0,0,39.9,67.22,5388.0,1,4,2,2,0,0,12,8,8,1,0,1,0,0,0
台北市士林區中正路,0,0,0,0,0,0,1,0,0,0,0,0,0.6,46.4,5500.0,1,3,2,2,0,0,11,5,5,1,0,1,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,46.8,38.5,4500.0,0,1,3,1,0,1,5,1,1,1,1,0,0,0,0
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,47.1,38.49,2130.0,0,5,2,2,0,1,5,5,5,1,1,0,0,0,0
台北市士林區士東路,0,0,0,0,0,0,1,0,0,0,0,0,44.2,74.77,6360.0,0,6,4,4,0,0,7,6,6,1,0,0,0,1,0
台北市士林區大東路,0,0,0,0,0,0,1,0,0,0,0,0,56.9,35.14,2450.0,0,4,2,2,0,0,3,3,3,1,1,0,0,0,0
台北市士林區士東路,0,0,0,0,0,0,1,0,0,0,0,0,44.1,37.38,3180.0,1,3,2,2,0,0,7,6,6,1,0,0,0,1,0
台北市士林區士東路,0,0,0,0,0,0,1,0,0,0,0,0,44.1,37.38,3180.0,1,3,2,2,0,0,7,6,6,1,0,0,0,1,0
台北市士林區社子街,0,0,0,0,0,0,1,0,0,0,0,0,52.1,26.74,3380.0,0,3,1,1,0,0,4,1,1,1,1,0,0,0,0
台北市士林區格致路,0,0,0,0,0,0,1,0,0,0,0,0,12.8,185.04,10800.0,3,3,3,2,0,0,4,1,1,1,0,0,0,1,0
台北市士林區美德街,0,0,0,0,0,0,1,0,0,0,0,0,52.1,32.53,2580.0,1,5,1,3,0,1,4,4,4,1,1,0,0,0,0
台北市士林區基河路,0,0,0,0,0,0,1,0,0,0,0,0,15.8,143.23,14799.0,2,4,2,5,0,0,15,14,15,2,0,1,0,0,0
台北市士林區德行東路,0,0,0,0,0,0,1,0,0,0,0,0,43.7,34.93,2480.0,1,4,3,2,0,1,5,5,5,1,1,0,0,0,0
台北市士林區中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,31.0,119.9,6860.0,1,4,3,4,0,1,7,-1,1,2,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,48.5,46.27,4118.0,1,3,2,2,0,0,7,2,2,1,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,57.1,74.82,7980.0,0,6,3,4,0,1,2,1,2,2,0,0,0,0,1
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,41.4,56.59,3088.0,1,4,2,2,0,0,7,2,2,1,0,0,0,1,0
台北市士林區天母西路,0,0,0,0,0,0,1,0,0,0,0,0,44.4,125.4,4888.0,0,3,2,2,0,0,7,-1,-1,1,0,0,0,1,0
台北市士林區中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,43.6,31.47,2800.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0
台北市士林區德行東路,0,0,0,0,0,0,1,0,0,0,0,0,47.9,37.16,2280.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市士林區大西路,0,0,0,0,0,0,1,0,0,0,0,0,52.9,24.46,1680.0,0,2,2,1,0,0,4,3,3,1,1,0,0,0,0
台北市士林區天母北路,0,0,0,0,0,0,1,0,0,0,0,0,40.2,49.87,3980.0,1,4,2,3,0,0,7,5,5,1,0,0,0,1,0
台北市士林區菁山路,0,0,0,0,0,0,1,0,0,0,0,0,16.7,74.23,4280.0,1,4,2,2,0,0,5,2,2,1,0,0,0,1,0
台北市士林區通河東街一段,0,0,0,0,0,0,1,0,0,0,0,0,45.9,34.86,2400.0,0,4,2,2,0,1,5,1,1,1,1,0,0,0,0
台北市士林區中山北路五段,0,0,0,0,0,0,1,0,0,0,0,0,57.7,29.95,7380.0,0,4,2,2,0,0,2,1,2,2,0,0,0,0,1
台北市士林區天母西路,0,0,0,0,0,0,1,0,0,0,0,0,44.1,49.01,3580.0,1,3,2,3,0,1,7,1,1,1,0,0,0,1,0
台北市士林區社中街,0,0,0,0,0,0,1,0,0,0,0,0,60.8,20.83,3500.0,0,4,2,2,0,1,2,2,2,1,1,0,0,0,0
台北市士林區士東路,0,0,0,0,0,0,1,0,0,0,0,0,17.1,63.59,4680.0,1,3,2,2,0,0,8,2,2,1,0,0,0,1,0
台北市士林區士東路,0,0,0,0,0,0,1,0,0,0,0,0,43.5,59.15,3963.0,0,4,2,2,0,0,7,6,6,1,0,0,0,1,0
台北市士林區天母西路,0,0,0,0,0,0,1,0,0,0,0,0,41.3,39.77,3575.0,1,4,1,2,0,1,7,1,1,1,0,0,0,1,0
台北市士林區文林路,0,0,0,0,0,0,1,0,0,0,0,0,64.7,57.62,18800.0,0,1,1,1,0,0,3,1,3,3,0,0,0,0,1
台北市士林區天母西路,0,0,0,0,0,0,1,0,0,0,0,0,46.1,26.23,2280.0,0,3,2,2,0,0,7,2,2,1,0,0,0,1,0
台北市士林區通河東街一段,0,0,0,0,0,0,1,0,0,0,0,0,46.2,37.83,2395.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,39.8,41.97,3300.0,1,3,2,2,0,0,12,7,7,1,0,1,0,0,0
台北市士林區延平北路五段,0,0,0,0,0,0,1,0,0,0,0,0,13.8,81.36,5600.0,2,2,2,2,0,0,13,13,13,1,0,1,0,0,0
台北市士林區中正路,0,0,0,0,0,0,1,0,0,0,0,0,44.7,43.46,3680.0,0,3,2,2,0,0,5,-1,1,2,1,0,0,0,0
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,55.7,24.6,3500.0,0,3,2,2,0,1,4,1,1,1,1,0,0,0,0
台北市士林區文林路,0,0,0,0,0,0,1,0,0,0,0,0,45.1,43.0,3880.0,1,4,2,2,0,0,11,3,3,1,0,1,0,0,0
台北市士林區忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,18.7,139.69,19800.0,2,4,2,5,0,0,22,2,2,1,0,1,0,0,0
台北市士林區中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,9.4,35.81,3608.0,1,2,2,1,0,0,21,12,12,1,0,1,0,0,0
台北市士林區基河路,0,0,0,0,0,0,1,0,0,0,0,0,16.1,101.36,9600.0,2,4,2,3,0,0,15,11,11,1,0,1,0,0,0
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,23.6,100.57,7900.0,2,3,2,2,0,0,14,12,12,1,0,1,0,0,0
台北市士林區菁山路,0,0,0,0,0,0,1,0,0,0,0,0,16.8,117.94,8200.0,2,4,4,3,0,0,5,4,5,2,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,14.7,226.82,19800.0,6,4,2,4,0,0,22,10,10,1,0,1,0,0,0
台北市士林區重慶北路四段,0,0,0,0,0,0,1,0,0,0,0,0,59.0,34.34,2580.0,0,4,2,2,0,1,2,1,2,2,1,0,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,41.4,31.9,2488.0,1,3,2,1,0,0,5,1,1,1,1,0,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,41.4,35.36,2430.0,1,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市士林區平菁街,0,0,0,0,0,0,1,0,0,0,0,0,12.2,153.51,19800.0,0,8,5,6,0,0,3,1,3,3,0,0,0,0,1
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,45.1,76.55,5980.0,1,3,1,2,0,0,7,1,1,1,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,18.1,155.98,18888.0,2,3,2,2,0,0,5,1,1,1,0,0,0,1,0
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,55.5,10.21,1390.0,0,1,1,2,0,0,5,-1,-1,1,1,0,0,0,0
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,15.9,51.97,4583.0,2,3,2,2,0,0,9,6,6,1,0,0,0,1,0
台北市士林區後港街,0,0,0,0,0,0,1,0,0,0,0,0,28.6,64.04,4980.0,1,2,2,2,0,0,12,11,11,1,0,1,0,0,0
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,17.5,67.88,6600.0,2,4,2,2,0,0,12,8,8,1,0,1,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,42.7,84.84,4480.0,1,4,2,3,0,0,7,6,6,1,0,0,0,1,0
台北市士林區忠義街,0,0,0,0,0,0,1,0,0,0,0,0,34.8,77.24,5856.0,1,4,2,2,0,0,15,3,3,1,0,1,0,0,0
台北市士林區仰德大道一段,0,0,0,0,0,0,1,0,0,0,0,0,64.9,32.14,7600.0,1,3,2,2,0,0,1,1,1,1,1,0,0,0,0
台北市士林區中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,21.8,60.0,6688.0,1,6,2,3,0,1,7,1,1,1,0,0,0,1,0
台北市士林區天母東路,0,0,0,0,0,0,1,0,0,0,0,0,44.3,45.32,3680.0,1,3,2,2,0,0,7,2,2,1,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,38.0,66.67,4950.0,1,4,2,2,0,1,7,2,2,1,0,0,0,1,0
台北市士林區福志路,0,0,0,0,0,0,1,0,0,0,0,0,11.0,176.92,21880.0,4,3,2,2,0,0,17,11,11,1,0,1,0,0,0
台北市士林區中正路,0,0,0,0,0,0,1,0,0,0,0,0,28.2,64.73,6588.0,1,4,2,3,0,0,5,2,3,2,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,19.0,95.46,8688.0,2,3,2,4,0,1,5,2,2,1,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,36.8,52.34,3550.0,1,2,2,2,0,1,7,3,3,1,0,0,0,1,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,33.3,119.38,7880.0,2,6,3,4,0,0,19,10,11,2,0,1,0,0,0
台北市士林區德行東路,0,0,0,0,0,0,1,0,0,0,0,0,40.3,125.14,23800.0,1,16,7,10,0,1,2,1,2,2,0,0,0,0,1
台北市士林區至誠路一段,0,0,0,0,0,0,1,0,0,0,0,0,50.1,46.71,5988.0,1,4,4,3,0,1,2,1,2,2,0,0,0,0,1
台北市士林區德行東路,0,0,0,0,0,0,1,0,0,0,0,0,42.6,31.28,2350.0,0,3,2,1,0,0,5,5,5,1,1,0,0,0,0
台北市士林區中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,53.7,27.53,2788.0,0,9,2,9,0,1,4,4,4,1,1,0,0,0,0
台北市士林區中山北路五段,0,0,0,0,0,0,1,0,0,0,0,0,14.4,187.8,21000.0,6,4,2,2,0,0,19,8,8,1,0,1,0,0,0
台北市士林區天母東路,0,0,0,0,0,0,1,0,0,0,0,0,47.3,29.69,1357.0,0,2,1,1,0,0,4,-2,-2,1,1,0,0,0,0
台北市士林區重慶北路四段,0,0,0,0,0,0,1,0,0,0,0,0,56.7,20.44,1480.0,0,6,1,5,0,1,3,3,3,1,1,0,0,0,0
台北市士林區德行東路,0,0,0,0,0,0,1,0,0,0,0,0,42.3,37.14,3180.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0
台北市士林區莊頂路,0,0,0,0,0,0,1,0,0,0,0,0,49.1,150.45,12000.0,0,5,4,4,0,1,1,-2,1,3,0,0,0,0,1
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,37.6,38.82,4050.0,1,4,3,3,0,1,12,12,12,1,0,1,0,0,0
台北市士林區前港街,0,0,0,0,0,0,1,0,0,0,0,0,44.6,55.82,4288.0,0,6,2,6,0,1,5,-1,1,2,1,0,0,0,0
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,56.0,29.07,1658.0,0,3,2,3,0,0,4,3,3,1,1,0,0,0,0
台北市士林區福港街,0,0,0,0,0,0,1,0,0,0,0,0,40.7,33.47,2300.0,0,4,3,5,0,1,5,5,5,1,1,0,0,0,0
台北市士林區天母北路,0,0,0,0,0,0,1,0,0,0,0,0,46.8,31.93,3480.0,0,5,2,2,0,1,5,1,1,1,1,0,0,0,0
台北市士林區菁山路,0,0,0,0,0,0,1,0,0,0,0,0,30.7,124.47,4200.0,1,7,2,6,0,1,3,-2,3,5,0,0,0,0,1
台北市士林區凱旋路,0,0,0,0,0,0,1,0,0,0,0,0,57.6,27.75,1880.0,1,6,2,6,0,1,2,1,2,2,0,0,0,0,1
台北市士林區永公路,0,0,0,0,0,0,1,0,0,0,0,0,56.7,153.03,15800.0,0,7,4,5,0,0,2,1,2,2,0,0,0,0,1
台北市士林區社正路,0,0,0,0,0,0,1,0,0,0,0,0,19.8,39.48,3080.0,1,3,2,1,0,0,9,9,9,1,0,0,0,1,0
台北市士林區福港街,0,0,0,0,0,0,1,0,0,0,0,0,40.5,35.3,2088.0,0,5,4,4,0,1,5,5,5,1,1,0,0,0,0
台北市士林區菁山路,0,0,0,0,0,0,1,0,0,0,0,0,9.7,136.17,8118.0,3,3,2,4,0,0,6,5,5,1,0,0,0,1,0
台北市士林區建業路,0,0,0,0,0,0,1,0,0,0,0,0,65.1,45.75,9900.0,1,4,2,1,0,0,1,1,1,1,0,0,0,0,1
台北市士林區美德街,0,0,0,0,0,0,1,0,0,0,0,0,42.1,64.16,6450.0,0,4,2,2,0,0,4,3,3,1,1,0,0,0,0
台北市士林區文林路,0,0,0,0,0,0,1,0,0,0,0,0,43.5,31.31,3480.0,1,5,2,5,0,1,7,7,7,1,0,0,0,1,0
台北市士林區大東路,0,0,0,0,0,0,1,0,0,0,0,0,54.8,99.27,22000.0,0,3,2,1,0,1,3,1,3,3,0,0,0,0,1
台北市士林區德行東路,0,0,0,0,0,0,1,0,0,0,0,0,13.1,108.25,13800.0,2,3,2,3,0,0,14,14,14,1,0,1,0,0,0
台北市士林區中山北路五段,0,0,0,0,0,0,1,0,0,0,0,0,6.6,73.98,7998.0,2,3,2,2,0,0,22,22,22,1,0,1,0,0,0
台北市士林區承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,56.7,25.34,1568.0,0,3,2,2,0,0,4,3,3,1,1,0,0,0,0
台北市士林區天母西路,0,0,0,0,0,0,1,0,0,0,0,0,49.6,30.72,2688.0,0,5,1,4,0,0,5,5,5,1,1,0,0,0,0
台北市士林區中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,62.8,35.8,11800.0,0,7,4,4,0,1,2,1,2,2,0,0,0,0,1
台北市士林區仰德大道二段,0,0,0,0,0,0,1,0,0,0,0,0,38.7,205.19,29800.0,1,17,8,7,0,1,2,1,2,2,0,0,0,0,1
