物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,經度,緯度
稀有釋出天母黃金3房,天母西路,0,0,0,0,0,0,1,0,0,0,0,0,46.1,63.0,2280,0,3,2,2,3,0,7,2,2,1,0,1,0,0,0,121.526507526,25.1186457786
天母高島屋芳鄰忠誠美寓,忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,47.7,106.0,2668,0,2,2,2,2,0,5,4,4,1,0,1,0,0,0,121.529939061,25.1117831635
天母稀有美校一樓,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,42.4,199.0,5800,0,5,3,2,5,0,6,1,1,1,0,1,0,0,0,121.529300891,25.1145360237
天母面公園美廈,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,48.5,218.0,1880,0,1,1,1,1,0,8,6,6,1,0,1,0,0,0,121.533864842,25.1192565342
草山別墅行館,格致路,0,0,0,0,0,0,1,0,0,0,0,0,62.1,233.0,22800,1,8,5,5,8,0,2,1,2,2,0,1,0,0,0,121.547732634,25.1404803649
香衫河澗景觀樓中樓$,至誠路一段,0,0,0,0,0,0,1,0,0,0,0,0,26.8,94.0,4760,1,4,2,2,4,0,8,7,8,2,0,1,0,0,0,121.535995249,25.1017216917
天母上苑新成屋,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,1.3,119.0,5800,1,2,2,2,2,0,12,5,5,1,0,1,0,0,0,121.530246982,25.1225855947
芝山大庭院一樓,文林路,0,0,0,0,0,0,1,0,0,0,0,0,49.4,161.0,3850,0,3,2,2,3,0,4,1,1,1,0,1,0,0,0,121.521100511,25.1037292831
天母MINI行館優質美廈,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,17.3,224.0,1860,0,1,1,1,1,0,7,5,5,1,0,1,0,0,0,121.535737447,25.1120355765
劍潭公寓五樓(都更洽談中),劍潭路,0,0,0,0,0,0,1,0,0,0,0,0,45.8,244.0,3100,0,4,3,3,4,0,5,5,5,1,1,0,0,0,0,121.520785861,25.0843195835
A10東和公園旁美1樓(II),中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,47.7,42.0,2988,0,3,2,2,3,0,7,1,1,1,0,1,0,0,0,121.532386062,25.1193151512
士紙開發案旁都更透天1.2樓,福德路,0,0,0,0,0,0,1,0,0,0,0,0,58.8,101.0,5999,0,3,2,3,3,0,2,1,2,2,0,0,0,0,1,121.521553438,25.0917469713
士紙開發案旁都更透天1.2樓,福德路,0,0,0,0,0,0,1,0,0,0,0,0,58.8,101.0,5999,0,3,2,3,3,0,2,1,2,2,0,0,0,0,1,121.521553438,25.0917469713
C208陽明山豪宅別墅,中庸一路,0,0,0,0,0,0,1,0,0,0,0,0,55.2,123.0,12880,0,7,4,4,7,0,2,1,2,2,0,1,0,0,0,121.549081934,25.1340336902
C63天母商圈大空間美三房,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,47.7,42.0,2988,0,3,2,2,3,0,7,1,1,1,0,1,0,0,0,121.532386062,25.1193151512
陽明山稀有建地+別墅古厝,平菁街,0,0,0,0,0,0,1,0,0,0,0,0,45.8,214.0,28000,0,12,7,8,12,0,2,1,2,2,0,1,0,0,0,121.579436942,25.1333384398
士紙開發案旁都更透天1.2樓,福德路,0,0,0,0,0,0,1,0,0,0,0,0,58.8,30.0,5999,0,3,2,3,3,0,2,1,2,2,0,0,0,0,1,121.521553438,25.0917469713
士紙開發案旁都更透天1.2樓,福德路,0,0,0,0,0,0,1,0,0,0,0,0,58.8,30.0,5999,0,3,2,3,3,0,2,1,2,2,0,0,0,0,1,121.521553438,25.0917469713
T282聯上天母大露台景觀戶,天母北路,0,0,0,0,0,0,1,0,0,0,0,0,5.7,91.0,5968,1,1,2,2,1,0,24,11,11,1,0,1,0,0,0,121.526574343,25.1213062062
T281聯上天母景觀高樓三房車,天母北路,0,0,0,0,0,0,1,0,0,0,0,0,5.7,104.0,6978,1,3,2,2,3,0,24,11,11,1,0,1,0,0,0,121.526574343,25.1213062062
天母學區低公設大空間,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,48.5,126.0,2988,0,4,3,3,4,0,7,7,7,1,0,1,0,0,0,121.53339719,25.1195082717
芝山捷運住家一樓,文林路,0,0,0,0,0,0,1,0,0,0,0,0,49.4,146.0,3850,0,3,2,2,3,0,4,1,1,1,0,1,0,0,0,121.521100511,25.1037292831
聯上天母視野戶露台戶,天母北路,0,0,0,0,0,0,1,0,0,0,0,0,5.7,91.0,5968,1,1,2,2,1,0,24,11,11,1,0,1,0,0,0,121.526574343,25.1213062062
聯上天母視野戶,天母北路,0,0,0,0,0,0,1,0,0,0,0,0,5.7,104.0,6978,1,3,2,2,3,0,24,11,11,1,0,1,0,0,0,121.526574343,25.1213062062
士林新天地山河景電梯坡平有裝潢,大南路,0,0,0,0,0,0,1,0,0,0,0,0,18.3,188.0,3780,1,3,1,2,3,0,15,13,13,1,0,0,0,0,0,121.516533878,25.0887310005
聯上天母帝景露台大戶,天母北路,0,0,0,0,0,0,1,0,0,0,0,0,5.7,202.0,12700,1,4,4,4,4,0,24,11,11,1,0,1,0,0,0,121.526574343,25.1213062062
正面忠誠欒樹御花園,忠誠路一段,0,0,0,0,0,0,1,0,0,0,0,0,41.2,73.0,4880,1,4,2,2,4,0,7,6,6,1,0,1,0,0,0,121.52771077,25.1043783554
士東美裝大空間稀有三房,士東路,0,0,0,0,0,0,1,0,0,0,0,0,44.3,95.0,3500,0,3,2,2,3,0,7,2,2,1,0,1,0,0,0,121.526445128,25.1118648695
3021天母幸福全新三房車,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,47.7,116.0,3288,1,3,2,2,3,0,7,1,1,1,0,1,0,0,0,121.532323685,25.1193098864
菩方田高質感居所,菁山路,0,0,0,0,0,0,1,0,0,0,0,0,15.9,138.0,2368,1,1,1,1,1,0,5,3,3,1,0,1,0,0,0,121.551090721,25.1390464882
T171海光新村潛力透天,延平北路五段,0,0,0,0,0,0,1,0,0,0,0,0,45.6,184.0,2580,0,6,2,3,6,0,2,1,2,2,0,0,0,0,1,121.509618739,25.082357343
天母靜巷大空間三房,天母西路,0,0,0,0,0,0,1,0,0,0,0,0,45.2,201.0,2580,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0,121.52745604,25.1189314842
百齡國小2樓公寓,華齡街,0,0,0,0,0,0,1,0,0,0,0,0,41.9,240.0,2500,0,3,2,2,3,0,5,2,2,1,1,0,0,0,0,121.520322487,25.0841475175
忠誠高島屋邊間頂佳,忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,41.3,70.0,2088,0,4,3,3,4,0,5,5,5,1,0,1,0,0,0,121.532364335,25.1097819362
W43天母三面採光學區四房車,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,34.8,42.0,3980,0,4,2,2,4,0,7,4,4,1,0,1,0,0,0,121.532632115,25.1198722143
天母靜巷前後陽台美寓,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,46.3,123.0,2350,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0,121.526362317,25.1137372499
陽明山-菩方田,菁山路,0,0,0,0,0,0,1,0,0,0,0,0,15.9,158.0,2688,1,1,2,1,1,0,5,4,4,1,0,1,0,0,0,121.550846273,25.1390286559
天母幸福三房美廈,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,47.7,177.0,3288,1,3,2,2,3,0,7,1,1,1,0,1,0,0,0,121.532323685,25.1193098864
至誠路二段三樓,至誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,43.7,44.0,2680,0,3,2,2,3,0,5,3,3,1,0,1,0,0,0,121.529643378,25.1017970973
T185德林哲里高樓三房坡車,永平街,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,69.0,3950,1,3,2,2,3,0,11,9,9,1,0,1,0,0,0,121.505027,25.090836
忠誠芳鄰二樓,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,47.4,90.0,2480,0,3,2,1,3,0,4,2,2,1,0,1,0,0,0,121.531357223,25.1076473526
急售 價可談 外雙溪中社頂家,中社路二段,0,0,0,0,0,0,1,0,0,0,0,0,50.6,101.0,1588,0,3,2,2,3,0,4,4,4,1,0,1,0,0,0,121.561465562,25.10876893
蘭雅國小靜巷3樓寓,克強路,0,0,0,0,0,0,1,0,0,0,0,0,48.2,127.0,2988,0,3,2,2,3,0,5,3,3,1,0,1,0,0,0,121.523514098,25.1093606377
蘭雅國中邊間四房美寓,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,47.1,147.0,2800,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.532016639,25.106965455
天母忠誠路靜巷優質鼎加,忠誠路二段,0,0,0,0,0,0,1,0,0,0,0,0,47.7,188.0,2480,0,5,4,3,5,0,5,5,5,1,0,1,0,0,0,121.530189546,25.1117677498
士林站低總價捷運宅,大西路,0,0,0,0,0,0,1,0,0,0,0,0,34.8,83.0,1450,0,1,2,1,1,0,5,4,4,1,0,1,0,0,0,121.524022475,25.089725754
T289芝山國小都更增值一樓,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,36.8,104.0,4280,0,4,2,2,4,0,5,1,1,1,0,1,0,0,0,121.535741959,25.110703864
士林芝山捷運口一樓,福國路,0,0,0,0,0,0,1,0,0,0,0,0,46.8,148.0,3980,0,2,2,1,2,0,4,1,1,1,0,1,0,0,0,121.523718033,25.1026086768
芝山捷運成家首選,福國路,0,0,0,0,0,0,1,0,0,0,0,0,48.6,170.0,1935,0,1,1,1,1,0,8,5,5,1,0,1,0,0,0,121.522370709,25.1017366187
天母美國學校一樓3房平車,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,47.7,141.0,3288,1,3,2,2,3,0,7,1,1,1,0,1,0,0,0,121.532323685,25.1193098864
專任士林捷運庭院一樓,福德路,0,0,0,0,0,0,1,0,0,0,0,0,50.9,229.0,3880,0,4,2,2,4,0,4,1,1,1,0,1,0,0,0,121.52215909,25.0919770342
天母名流華廈美裝二房,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,45.3,42.0,1950,0,2,2,1,2,0,7,-1,-1,1,0,0,0,1,0,121.530388862,25.1229187754
北士科選擇老天母華廈鼎家,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,48.5,110.0,2988,0,3,2,2,3,0,7,7,7,1,0,0,0,1,0,121.53339719,25.1195082717
T157美日僑平車新豪邸,天母北路,0,0,0,0,0,0,1,0,0,0,0,0,13.8,130.0,6880,1,3,2,2,3,0,7,5,5,1,0,1,0,0,0,121.527054631,25.1191566128
耀明園精品大戶附坡車,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,41.7,150.0,5500,1,4,2,2,4,0,7,5,5,1,0,1,0,0,0,121.534055516,25.1270410286
天母庭園華廈美三房,天母西路,0,0,0,0,0,0,1,0,0,0,0,0,46.1,170.0,2280,0,3,2,2,3,0,7,2,2,1,0,0,0,1,0,121.526507526,25.1186457786
磺溪景觀兩房美廈,中山北路六段,0,0,0,0,0,0,1,0,0,0,0,0,42.4,74.0,2688,0,2,2,5,2,0,7,4,4,1,0,1,0,0,0,121.526091547,25.1136851264
T181天母紘琚尊爵景觀宅,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,14.8,137.0,19800,1,4,2,4,4,0,22,10,10,1,0,1,0,0,0,121.529580536,25.1224637401
T302運動公園好停車一樓,芝玉路二段,0,0,0,0,0,0,1,0,0,0,0,0,46.2,63.0,3080,0,3,2,1,3,0,5,1,1,1,0,1,0,0,0,121.535617321,25.1127272595
天母庭院大戶四房車,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,40.2,88.0,7388,1,5,2,2,5,0,7,1,1,1,0,1,0,0,0,121.532453034,25.1270349738
芝山福國漂亮屋況4+5好收租,福國路,0,0,0,0,0,0,1,0,0,0,0,0,52.3,122.0,2650,0,5,3,4,5,0,4,4,4,1,0,1,0,0,0,121.524701423,25.1013617934
陽明山下的天母豪宅,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,40.8,175.0,7500,1,4,3,5,4,0,7,7,7,1,0,1,0,0,0,121.532863779,25.1182156387
忠誠路靜巷邊間面寬一樓,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,47.6,242.0,4250,0,4,2,5,4,0,4,1,1,1,0,1,0,0,0,121.52883878,25.1062944591
綠園山莊大四房,永公路,0,0,0,0,0,0,1,0,0,0,0,0,50.9,65.0,5580,1,4,2,2,4,0,3,-1,-1,1,0,1,0,0,0,121.555204776,25.1173030042
天母美麗境界景觀名邸,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,19.3,88.0,8900,1,4,2,3,4,0,5,1,1,1,0,1,0,0,0,121.53237651,25.1278705583
面公園電梯美屋,天母東路,0,0,0,0,0,0,1,0,0,0,0,0,48.5,112.0,1888,0,1,1,1,1,0,8,6,6,1,0,1,0,0,0,121.533864842,25.1192565342
士林石油新村旁雅寓,德行東路,0,0,0,0,0,0,1,0,0,0,0,0,42.3,153.0,3180,0,3,2,2,3,0,5,3,3,1,0,1,0,0,0,121.525758309,25.1068643666
天母新光美妝三房車,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,47.7,190.0,3288,1,3,2,2,3,0,7,1,1,1,0,1,0,0,0,121.532323685,25.1193098864
士林捷運頂級制震豪邸,中山北路五段,0,0,0,0,0,0,1,0,0,0,0,0,1.9,220.0,6568,1,3,2,2,3,0,17,7,7,1,0,1,0,0,0,121.526776156,25.0990258599
天母士東精裝三房車,士東路,0,0,0,0,0,0,1,0,0,0,0,0,17.2,115.0,4680,1,3,2,2,3,0,8,2,2,1,0,1,0,0,0,121.52904679,25.1131266721
葫蘆國小 一樓住.辦.店,葫蘆街,0,0,0,0,0,0,1,0,0,0,0,0,46.3,197.0,2580,0,3,2,5,3,0,5,1,1,1,0,0,0,0,0,121.507869946,25.0830799585
天母廣場三房華廈,中山北路七段,0,0,0,0,0,0,1,0,0,0,0,0,48.5,216.0,2880,0,3,2,1,3,0,7,5,5,1,0,0,0,1,0,121.531864865,25.1188454304
劍潭經典好屋稀有釋出,承德路四段,0,0,0,0,0,0,1,0,0,0,0,0,53.6,241.0,820,0,2,1,1,2,0,5,3,3,1,0,1,0,0,0,121.52219044,25.0809931453
陽明山仰德大道泳池庭園別,仰德大道三段,0,0,0,0,0,0,1,0,0,0,0,0,54.8,78.0,19800,0,6,3,5,6,0,19,1,2,2,0,1,0,0,0,121.552920802,25.1225046837
陽明一會景觀豪邸,菁山路,0,0,0,0,0,0,1,0,0,0,0,0,9.5,173.0,8118,1,4,2,4,4,0,6,5,5,1,0,1,0,0,0,121.551623524,25.1397997581
BZ6雙連｜時尚之星品味宅,五原路,0,0,0,0,0,0,0,1,0,0,0,0,16.3,42.0,1360,0,1,1,1,1,0,14,13,13,1,0,1,0,0,0,121.517353648,25.0566684776
FZ1圓山｜邊間｜大三房美寓,哈密街,0,0,0,0,0,0,0,1,0,0,0,0,43.2,72.0,1888,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0,121.51654846,25.0757842113
EZ4捷運大橋頭站｜三房坡車,重慶北路三段,0,0,0,0,0,0,0,1,0,0,0,0,0.7,95.0,5088,1,3,2,2,3,0,15,2,2,1,0,1,0,0,0,121.513871182,25.0642925208
BZ4大橋頭捷運公寓三樓,環河北路二段,0,0,0,0,0,0,0,1,0,0,0,0,46.3,118.0,998,0,1,2,1,1,0,5,3,3,1,1,0,0,0,0,121.50889959,25.0646001283
IZ4稀有圓山傳家大戶宅邸,酒泉街,0,0,0,0,0,0,0,1,0,0,0,0,14.8,168.0,5350,1,6,3,3,6,0,7,2,2,1,0,1,0,0,0,121.511824101,25.0722533777
C6永田町大邊間採光大樓,太原路,0,0,0,0,0,0,0,1,0,0,0,0,13.0,189.0,5385,1,2,1,1,2,0,12,8,8,1,0,1,0,0,0,121.516385435,25.0550746771
HZ4圓山捷運稀有低總頂家,大龍街,0,0,0,0,0,0,0,1,0,0,0,0,45.4,209.0,1380,0,4,2,2,4,0,5,5,5,1,0,1,0,0,0,121.516368959,25.0714615359
I10近捷運稀有都更透天,大龍街,0,0,0,0,0,0,0,1,0,0,0,0,66.8,223.0,4180,0,9,2,3,9,0,2,1,2,2,0,0,0,0,1,121.515702533,25.0636705932
EZ9金瑞山優質可2房,延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,2.3,251.0,2980,0,1,1,1,1,0,12,7,7,1,0,1,0,0,0,121.511405565,25.0581532917
DZ4台北雙星｜低總兩房,南京西路,0,0,0,0,0,0,0,1,0,0,0,0,47.3,45.0,1688,0,2,2,1,2,0,14,9,9,1,0,1,0,0,0,121.511111482,25.0536731167
JZ6重慶傳家金店,重慶北路一段,0,0,0,0,0,0,0,1,0,0,0,0,102.6,63.0,9999,0,3,2,1,3,0,1,1,1,1,0,1,0,0,0,121.513979551,25.0511938949
CZ6京站雙子星高樓美屋A,市民大道一段,0,0,0,0,0,0,0,1,0,0,0,0,16.7,93.0,765,0,1,1,1,1,0,18,17,17,1,0,1,0,0,0,121.517822021,25.048917084
EZ5大稻埕古色古香文創古宅,西寧北路,0,0,0,0,0,0,0,1,0,0,0,0,3.0,104.0,2220,0,3,2,1,3,0,2,2,2,1,0,1,0,0,0,121.508457399,25.0551870258
CZ9當代一號院｜2房露台車,重慶北路三段,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,133.0,2880,1,2,2,1,2,0,16,2,2,1,0,1,0,0,0,121.51357812339,25.0697079846206
FZ6民權西路｜捷運大三房,民權西路,0,0,0,0,0,0,0,1,0,0,0,0,38.3,156.0,2998,0,3,2,2,3,0,12,7,7,1,0,1,0,0,0,121.517204379,25.0631131075
C6永田町高樓景觀美宅,太原路,0,0,0,0,0,0,0,1,0,0,0,0,13.0,212.0,3198,0,1,1,1,1,0,12,8,8,1,0,1,0,0,0,121.516385435,25.0550746771
C6永田町發發邊間大戶,太原路,0,0,0,0,0,0,0,1,0,0,0,0,13.0,227.0,8588,1,3,2,2,3,0,12,8,8,1,0,0,0,0,0,121.516385435,25.0550746771
F4台北雙星｜電梯三房華廈,南京西路,0,0,0,0,0,0,0,1,0,0,0,0,48.5,99.0,2688,0,3,2,2,3,0,6,4,4,1,0,0,0,1,0,121.509317356,25.0537641061
CZ6京站雙子星大房美屋,市民大道一段,0,0,0,0,0,0,0,1,0,0,0,0,16.7,122.0,1537,0,1,1,1,1,0,18,5,5,1,0,1,0,0,0,121.517822021,25.048917084
大稻埕煙火邊間獨棟鼎家,民生西路,0,0,0,0,0,0,0,1,0,0,0,0,55.6,161.0,1750,0,2,4,1,2,0,4,4,4,1,0,1,0,0,0,121.508942932,25.0569734205
D9低總價輕奢兩房,延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,46.9,193.0,1058,0,2,1,1,2,0,11,9,9,1,0,1,0,0,0,121.511640867,25.0573985599
D1台北雙星美妝電梯兩房,延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,46.9,210.0,1088,0,2,1,1,2,0,11,8,8,1,0,1,0,0,0,121.511640867,25.0573985599
DZ3專任台北雙星低總價2房,延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,49.3,30.0,1600,0,2,2,1,2,0,4,2,2,1,0,1,0,0,0,121.512457828,25.0552499735
DZ3專任台北雙星低總價3房,延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,49.3,58.0,1800,0,3,1,1,3,0,4,2,2,1,0,1,0,0,0,121.512493177,25.0552583109
CZ6京站雙子星高樓美屋B,市民大道一段,0,0,0,0,0,0,0,1,0,0,0,0,16.7,84.0,765,0,1,1,1,1,0,18,17,17,1,0,1,0,0,0,121.517831008,25.048970176
大同老師里低總美寓,重慶北路三段,0,0,0,0,0,0,0,1,0,0,0,0,40.3,105.0,1800,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0,121.512917183,25.0760638094
民西捷運面公園美裝潢,民權西路,0,0,0,0,0,0,0,1,0,0,0,0,47.2,128.0,1968,0,3,2,1,3,0,5,4,4,1,0,1,0,0,0,121.5145649,25.0620813436
F7河岸低公設美妝三房,環河北路二段,0,0,0,0,0,0,0,1,0,0,0,0,50.2,149.0,1880,0,3,2,1,3,0,4,2,2,1,0,1,0,0,0,121.509616439,25.0702869252
FZ7大稻埕溫馨華廈美3房,西寧北路,0,0,0,0,0,0,0,1,0,0,0,0,40.9,187.0,2880,0,3,2,2,3,0,7,2,2,1,0,0,0,1,0,121.50887312,25.0567175922
HZ8大橋頭邊間採光大空間,迪化街二段,0,0,0,0,0,0,0,1,0,0,0,0,45.2,206.0,2700,0,5,2,2,5,0,7,6,6,1,0,1,0,0,0,121.511036623,25.0689936933
FZ6旺族稀有庭院三房車,民族西路,0,0,0,0,0,0,0,1,0,0,0,0,20.8,227.0,6388,1,3,2,2,3,0,10,1,1,1,0,1,0,0,0,121.512906403,25.0701153944
H7昌吉一邸願給家人最好,昌吉街,0,0,0,0,0,0,0,1,0,0,0,0,55.5,98.0,2272,0,4,2,2,4,0,4,3,3,1,0,1,0,0,0,121.516654849,25.0657293053
BZ3大橋頭精品2房,延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,46.9,123.0,1198,0,2,1,1,2,0,11,5,5,1,0,1,0,0,0,121.511522502,25.0593198603
C6永田町邊間採光高樓景,太原路,0,0,0,0,0,0,0,1,0,0,0,0,13.0,166.0,5350,1,2,2,2,2,0,12,7,7,1,0,1,0,0,0,121.516385435,25.0550746771
H10雙子星北門捷運旺旺宅,長安西路,0,0,0,0,0,0,0,1,0,0,0,0,25.3,187.0,5280,1,5,2,2,5,0,10,2,2,1,0,1,0,0,0,121.51143455,25.0521335199
F3民權捷運3房露台車,承德路三段,0,0,0,0,0,0,0,1,0,0,0,0,28.1,207.0,4800,0,3,2,2,3,0,11,3,3,1,0,1,0,0,0,121.5186331,25.0658193
BZ3延平第一美屋,延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,46.9,246.0,1088,0,1,1,1,1,0,11,7,7,1,0,1,0,0,0,121.511522502,25.0593198603
EZ6圓山新屋6米樓中樓車,民族西路,0,0,0,0,0,0,0,1,0,0,0,0,3.5,68.0,3288,1,1,2,1,1,0,7,7,7,1,0,1,0,0,0,121.515305916,25.0684670555
AZ7雙連精緻╳中山藝極,承德路二段,0,0,0,0,0,0,0,1,0,0,0,0,1.3,113.0,1850,0,1,1,1,1,0,15,5,5,1,0,1,0,0,0,121.518384637,25.0578506091
BZ4北車雙囍可雙套房,重慶北路一段,0,0,0,0,0,0,0,1,0,0,0,0,43.8,125.0,1480,0,1,1,1,1,0,4,3,3,1,0,0,1,0,0,121.51239081,25.0512762295
CZ9當代一號院大二房,重慶北路三段,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,79.0,2758,0,2,2,1,2,0,16,4,4,1,0,1,0,0,0,121.513908222,25.0635614858
EZ9金瑞山優質可3房車,延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,2.3,191.0,3980,0,2,2,2,2,0,12,7,7,1,0,1,0,0,0,121.511405565,25.0581532917
大橋頭站超站S高樓後棟4房,民權西路,0,0,0,0,0,0,0,1,0,0,0,0,6.8,99.0,8600,1,4,2,3,4,0,19,17,17,1,0,1,0,0,0,121.511693668,25.0632276334
IZ1雙捷運｜精美裝潢美寓,環河北路二段,0,0,0,0,0,0,0,1,0,0,0,0,48.8,121.0,2588,0,5,2,2,5,0,4,2,2,1,0,1,0,0,0,121.509914782,25.0700042374
FZ9民生西三捷電梯大三房,民生西路,0,0,0,0,0,0,0,1,0,0,0,0,48.8,142.0,2550,0,3,2,2,3,0,11,4,4,1,0,1,0,0,0,121.511911007,25.057044552
DZ1重慶北路稀有低總2房,重慶北路三段,0,0,0,0,0,0,0,1,0,0,0,0,48.3,162.0,1338,0,2,2,1,2,0,5,4,4,1,0,1,0,0,0,121.513456687,25.0736192884
克里翁高樓後棟豪宅,承德路三段,0,0,0,0,0,0,0,1,0,0,0,0,15.5,238.0,8860,1,3,2,2,3,0,15,11,11,1,0,1,0,0,0,121.518590561,25.0636188579
EZ3克里翁捷運景觀三房車,承德路三段,0,0,0,0,0,0,0,1,0,0,0,0,15.5,43.0,8860,1,3,2,2,3,0,15,11,11,1,0,1,0,0,0,121.518590561,25.0636188579
145雙連捷運中山藝極新屋,承德路二段,0,0,0,0,0,0,0,1,0,0,0,0,1.3,70.0,1710,0,1,1,1,1,0,15,2,2,1,0,1,0,0,0,121.518384637,25.0578506091
C3雙子星露台花園美邸,延平北路一段,0,0,0,0,0,0,0,1,0,0,0,0,10.8,137.0,5280,0,2,2,2,2,0,13,12,12,1,0,1,0,0,0,121.511991286,25.0516299909
JZ9赤峰街 ｜黃金商圈首選,赤峰街,0,0,0,0,0,0,0,1,0,0,0,0,43.2,159.0,4188,0,1,2,1,1,0,7,2,2,1,0,1,0,0,0,121.520336677,25.0553149697
D9蘭州國宅公辦都更2樓,昌吉街,0,0,0,0,0,0,0,1,0,0,0,0,50.7,180.0,1328,0,2,1,1,2,0,5,2,2,1,0,1,0,0,0,121.515183019,25.0665582862
E3華威一邸奢華三房車,延平北路一段,0,0,0,0,0,0,0,1,0,0,0,0,1.9,199.0,10680,1,3,1,2,3,0,29,23,23,1,0,1,0,0,0,121.512095201,25.0504310696
B7大同世界電梯小宅,民權西路,0,0,0,0,0,0,0,1,0,0,0,0,36.0,219.0,1380,0,1,1,2,1,0,18,7,7,1,0,0,0,0,0,121.516402522,25.0627474328
興洋興天地5房,南京西路,0,0,0,0,0,0,0,1,0,0,0,0,13.3,42.0,4980,1,5,2,2,5,0,19,4,4,1,0,1,0,0,0,121.513988549,25.0539100796
B7大同世界兩房潛力宅,民權西路,0,0,0,0,0,0,0,1,0,0,0,0,36.0,71.0,1880,0,2,1,1,2,0,18,9,9,1,0,1,0,0,0,121.516402522,25.0627474328
台北車站X中山站電梯3室+陽台,長安西路,0,0,0,0,0,0,0,1,0,0,0,0,31.0,214.0,3580,0,3,2,2,3,0,9,8,8,1,0,1,0,0,0,121.519632529,25.050204229
494南京商圈4大收租套房,南京西路,0,0,0,0,0,0,0,1,0,0,0,0,41.1,253.0,2560,0,4,4,4,4,0,12,3,3,1,0,0,1,0,0,121.513586138,25.0541089389
323克里翁豪宅,承德路三段,0,0,0,0,0,0,0,1,0,0,0,0,15.5,43.0,8860,1,3,2,2,3,0,15,11,11,1,0,1,0,0,0,121.518590561,25.0636188579
民權西路站電梯採光3房+陽台,民權西路,0,0,0,0,0,0,0,1,0,0,0,0,38.3,67.0,2998,0,3,2,2,3,0,12,7,7,1,0,1,0,0,0,121.517204379,25.0631131075
台北雙子星邊間三房坡車,重慶北路二段,0,0,0,0,0,0,0,1,0,0,0,0,0.9,89.0,4600,1,3,2,2,3,0,15,11,11,1,0,1,0,0,0,121.513818278,25.0581171019
迪化街商圈稀有釋出,迪化街一段,0,0,0,0,0,0,0,1,0,0,0,0,49.9,114.0,7240,0,3,2,2,3,0,4,1,2,2,0,0,0,0,0,121.5090681,25.0595533947
Y505圓山捷運邊間公寓,哈密街,0,0,0,0,0,0,0,1,0,0,0,0,43.2,170.0,1888,0,3,2,2,3,0,5,4,4,1,1,0,0,0,0,121.51654846,25.0757842113
K555好光景河景大2房雙車景觀戶,環河北路二段,0,0,0,0,0,0,0,1,0,0,0,0,18.8,217.0,3988,1,2,2,2,2,0,13,11,11,1,0,1,0,0,0,121.509443681,25.0707429201
