物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
WS48920,南京復興捷運稀有一樓,中山區遼寧街,4房(室)2廳2衛,30坪,1/4樓,37年,住宅,26萬
YS191710,台北市中心小資夢想兩房,中山區林森北路,2房(室)--廳1衛,71坪,3/7樓,65年,住宅,57萬
WS53508,一江公園雅苑(7),中山區吉林路,1房(室)1廳1衛,96坪,10/10樓,90年,住宅,84萬
WS53511,一江公園雅苑(5),中山區吉林路,1房(室)1廳1衛,96坪,9/10樓,90年,住宅,106萬
WS53467,一江公園雅苑(4),中山區吉林路,1房(室)1廳1衛,119坪,8/10樓,90年,住宅,115萬
WS53479,一江公園雅苑(3),中山區吉林路,1房(室)1廳1衛,96坪,8/10樓,90年,住宅,126萬
WS53512,一江公園雅苑(1),中山區吉林路,1房(室)1廳1衛,137坪,1/10樓,90年,住宅,134萬
WS46512,374晶華商圈全新裝潢3房,中山區林森北路,3房(室)2廳1衛,156坪,8/12樓,150年,住宅,145萬
WS61820,中山民權捷運160米17年陽台,中山區民權東路一段,1房(室)1廳1衛,176坪,5/12樓,170年,住宅,166萬
WS53482,一江公園雅苑(8),中山區吉林路,1房(室)1廳1衛,119坪,10/10樓,90年,住宅,185萬
WS45803,中山國小捷運方正優質住辦II,中山區林森北路,1廳1衛,42坪,2/10樓,35年,住商,26萬
WS45788,中山國小捷運方正優質住辦,中山區林森北路,1廳1衛,42坪,4/10樓,35年,住商,54萬
WS52993,Y29復北捷運站三角窗壹樓,中山區復興北路,--房(室)2廳1衛,80坪,1/5樓,74年,住宅,65萬
WS58234,中山直美全新兩房附車位,中山區新生北路二段,2房(室)2廳2衛,104坪,3/10樓,98年,住宅,92萬
WS50197,吉林7-11收租店面,中山區吉林路,1廳2衛,126坪,1/7樓,121年,店面,115萬
TS137152,吉林路三角窗店面,中山區吉林路,開放式,142坪,1/7樓,74年,店面,135萬
WS51086,中原民權邊間店面,中山區中原街,4房(室)4廳3衛,154坪,1/4樓,156年,店面,151萬
ZS194696,中山區晶華商圈電梯全新3房,中山區林森北路,3房(室)1廳1衛,180坪,8/12樓,175年,住宅,169萬
WS50829,中原街邊間雙店面,中山區中原街,2廳2衛,191坪,1/4樓,192年,店面,189萬
WS54735,華固鼎苑綠意豪邸,中山區吉林路,5房(室)2廳4衛,216坪,6/14樓,211年,住宅,205萬
TS137148,中山國小捷運黃金店面,中山區吉林路,開放式,27坪,1/4樓,34年,店面,25萬
TS137150,吉林路優質店面,中山區吉林路,開放式,57坪,1/7樓,53年,店面,25萬
TS137156,中山國小黃金店面,中山區吉林路,開放式,70坪,1/7樓,53年,店面,25萬
WS44376,雙城街1.2樓金店面,中山區雙城街,--房(室)2廳1衛,94坪,1-2/14樓,88年,店面,81萬
WS50187,晴光商圈收租店面,中山區農安街,1廳1衛,107坪,1/9樓,110年,店面,105萬
YS187383,雙城黃金二樓華廈三角窗店辦,中山區雙城街,開放式,135坪,2/8樓,130年,住宅,125萬
WS55152,面錦州公園精裝2+1房,中山區新生北路二段,3房(室)2廳1衛,155坪,3/4樓,150年,住宅,145萬
TS139294,商四特收租置產店面,中山區新生北路二段,--房(室)2廳2衛,175坪,B1-1/5樓,169年,店面,164萬
WS54448,皇普精美4米2,中山區明水路,2房(室)2廳1衛,200坪,6/16樓,194年,住宅,187萬
WS70123,新欣大樓高樓美套房,中山區林森北路,1房1廳1衛,222坪,10/12樓,216年,住宅,210萬
WS66634,捷運中山國小低總純辦,中山區林森北路,OPEN,42坪,9/13樓,35年,辦公,26萬
WS67121,中山國小高樓純辦,中山區錦州街,OPEN,62坪,9/13樓,35年,辦公,55萬
TS142401,中山民生東路捷運站電梯套房,中山區民生東路一段,1房(室)1廳1衛,88坪,11/12樓,82年,住商,74萬
WS67535,長春吉生大樓店辦,中山區長春路,8室2廳2衛,111坪,2/12樓,106年,店面,99萬
WS67951,圓山捷運站高樓採光純辦,中山區民族東路,2房(室)2廳--衛,134坪,4/8樓,129年,辦公,123萬
YS180293,Y241自用辦公投資收租捷運,中山區錦州街,2房(室)1廳--衛,62坪,9/13樓,35年,辦公,55萬
WS70016,晶華商圈1房1廳,中山區新生北路二段,1房(室)1廳1衛,166坪,3/12樓,160年,住商,156萬
WS59497,南京松江,中山區松江路,OPEN,189坪,B1/6樓,183年,其他,176萬
WS67425,微風長安附車位商辦,中山區長安東路二段,3室/2廳/2衛,210坪,3/12樓,204年,住商,199萬
WS63283,建國北百坪店辦,中山區建國北路二段,2廳/2衛/8室,233坪,1-B1/14樓,227年,店面,221萬
WS68471,416雙捷運電梯華廈收租,中山區農安街,6房(室)1廳6衛,31坪,6/9樓,38年,住宅,26萬
WS68580,興安雙捷運住辦,中山區興安街,4房(室)2廳1衛,75坪,2/14樓,69年,住商,60萬
YS161177,Y136精裝大空間近捷運辦公,中山區林森北路,3房(室)1廳--衛,97坪,6/13樓,91年,辦公,85萬
WS68239,興安雙捷運住辦,中山區興安街,4房(室)2廳1衛,105坪,2/14樓,69年,住商,60萬
WS70019,中山國小捷運收租金雞母,中山區錦州街,10房(室)10廳10衛,127坪,4/11樓,121年,住宅,114萬
WS69048,雙捷運低總價優選套房,中山區吉林路,1廳1衛,150坪,7/7樓,144年,住宅,139萬
WS65103,雙捷運低總價優選套房,中山區吉林路,1廳1衛,150坪,7/7樓,144年,住宅,139萬
WS62023,中山環球財星景觀大戶,中山區新生北路三段,9室2廳1衛,179坪,8/9樓,173年,辦公,168萬
WS64778,花博高樓景觀辦住,中山區新生北路三段,7房(室)2廳2衛,179坪,8-9/9樓,173年,住商,168萬
WS64570,中山國小捷運樓中樓,中山區新生北路三段,4房(室)3廳2衛,211坪,7/10樓,206年,住宅,202萬
WS64437,Y03雙城多功能便宜一樓,中山區雙城街,開放空間,42坪,B1-1/6樓,35年,店面,26萬
WS66681,中山國小捷運晴光商圈樓中樓4房,中山區新生北路三段,4房(室)2廳2衛,70坪,7-8/10樓,64年,住宅,56萬
WS66821,南京復興高樓住辦車,中山區長安東路二段,6房(室)2廳3衛,100坪,11/15樓,93年,住宅,84萬
WS54694,林森北路可隔二室,中山區林森北路,OPEN,126坪,4/10樓,119年,辦公,113萬
YS195068,錦州街三捷運收租商辦,中山區錦州街,--房(室)--廳2衛,149坪,B1/10樓,144年,住商,138萬
WS67082,興盛【民生雙連】鈔集人潮旺鋪,中山區民生東路一段,--房(室)1廳1衛,174坪,1/10樓,167年,店面,161萬
YS192438,長暉商辦大樓,中山區長春路,--房(室)1廳1衛,198坪,6/12樓,191年,辦公,187萬
OS215568,中山雋稀有靜巷兩房車,中山區中山北路二段,2房(室)2廳1衛,223坪,2/13樓,216年,住宅,210萬
OS221219,長春12米大面寬黃金店面,中山區長春路,依現況,243坪,B1-2/12樓,237年,店面,233萬
TS142983,581BS民生東路金店面II,中山區民生東路一段,1房(室)2廳1衛,265坪,1/10樓,258年,店面,255萬
WS70031,長春精緻美3房,中山區長春路,3房2廳2衛1陽台,42坪,5/12樓,35年,住宅,26萬
WS61507,中山捷運低總價美套,中山區林森北路,1房(室)1廳1衛,69坪,7/8樓,63年,住宅,55萬
WS61230,中山北路二樓店辦(二),中山區中山北路三段,--房(室)--廳--衛,93坪,2/14樓,88年,店面,81萬
WS61224,中山北路二樓店辦(一),中山區中山北路三段,--房(室)--廳--衛,93坪,2/14樓,88年,店面,81萬
WS61518,中山捷運小資宅,中山區林森北路,1房(室)1廳1衛,113坪,7/8樓,63年,住宅,110萬
WS55721,松江路稀有三面採光,中山區松江路,4房(室)2廳2衛,127坪,3/4樓,132年,住宅,125萬
WS40894,中山大同大學捷運小套房,中山區德惠街,1房(室)--廳1衛,160坪,6/10樓,154年,獨立套房,147萬
WS69458,中山國中站低總3樓,中山區民族東路,2房(室)2廳1衛,181坪,3/4樓,175年,住宅,171萬
WS55987,松江路稀有三面採光,中山區松江路,4房(室)2廳2衛,127坪,3/4樓,132年,住宅,125萬
WS60973,捷運南京復興店辦,中山區龍江路,1室2廳3衛,215坪,1-B1/5樓,209年,店面,202萬
WS63902,專-民生低總價精華大套房,中山區民生東路一段,1房(室)1廳1衛,43坪,10/12樓,36年,住宅,26萬
YS193474,新生北路低總二樓,中山區新生北路三段,3房(室)2廳2衛,71坪,2/5樓,65年,住宅,58萬
WS65752,松江行天宮捷運方正美廈,中山區松江路,2房(室)2廳2衛,96坪,6/7樓,90年,住宅,83萬
WS66138,行天宮捷運大坪數2樓公寓,中山區松江路,1房(室)2廳1.5衛,118坪,2/5樓,112年,住宅,108萬
WS63907,中山晶華電梯兩房,中山區南京東路一段,.,140坪,6-7/6樓,135年,住商,129萬
YS194097,林森北路五條通投報收租宅,中山區林森北路,10房(室)--廳10衛,164坪,5/5樓,157年,住宅,153萬
WS66285,林森北南京商圈金店面,中山區林森北路,--房(室)--廳--衛,185坪,B1-1/5樓,180年,店面,175萬
WS67730,商業大樓B1店鋪,中山區南京東路一段,OPEN,197坪,B1/9樓,200年,店面,195萬
WS64460,晴光小資美套,中山區林森北路,1房(室)--廳1衛,225坪,7/11樓,219年,獨立套房,214萬
WS66943,新生北精美採光屋,中山區新生北路一段,1房(室)1廳1衛,242坪,12/12樓,237年,住商,234萬
WS60807,松江美妝宅,中山區松江路,1房(室)--廳1衛,43坪,3/6樓,36年,住宅,26萬
WS64023,親友專任稀有大露台美套,中山區林森北路,--房(室)1廳1衛,70坪,2/7樓,64年,住宅,58萬
WS63690,專-超值春暉2房輕鬆收租高投報,中山區錦州街,2房(室)1廳1衛,94坪,7/13樓,88年,住宅,82萬
WS58343,低總稀有小坪數華廈美屋,中山區林森北路,1房(室)1廳1衛,113坪,3/7樓,109年,住商,105萬
YS192517,晶華欣欣商圈高樓美套,中山區長春路,1房(室)1廳1衛,133坪,12/12樓,128年,住宅,82萬
WS66798,中山國小捷運景觀套房,中山區新生北路三段,1房(室)1廳1衛,154坪,12/14樓,148年,住宅,82萬
WS64099,幸福有約美麗1房,中山區林森北路,1房(室)1廳1衛,172坪,10/15樓,167年,住宅,163萬
WS55207,晶華吉軒挑高2房,中山區新生北路二段,2房(室)1廳1衛,192坪,11/12樓,188年,住宅,184萬
WS51260,大同大學標準電梯2房,中山區中山北路三段,2房(室)1廳1衛,211坪,9/12樓,206年,住宅,202萬
ZS198363,松江南京電梯鼎加包租婆,中山區松江路,12房(室)--廳12衛,230坪,12/12樓,224年,住宅,220萬
YS187821,民權西路捷運站精美店面,中山區天祥路,2房(室)1廳1衛,42坪,B1-1/5樓,36年,店面,25萬
WS55417,民生雙連滿租3套房,中山區民生東路一段,3房(室)3廳3衛,70坪,5/12樓,64年,住宅,57萬
WS55865,面榮星花園綠景美屋,中山區五常街,1房(室)1廳1衛,94坪,7/12樓,88年,住宅,82萬
WS55977,101捷運大直輕豪宅1+1,中山區北安路,1房(室)2廳1衛,118坪,10/14樓,112年,住宅,106萬
WS54366,松江南京大公寓二樓,中山區松江路,4房(室)2廳2衛,141坪,2/5樓,135年,住宅,129萬
WS46153,中山北高樓綠洲收租商業大樓,中山區中山北路二段,--房(室)1廳--衛,165坪,11/12樓,159年,住商,153萬
WS63867,中山國中站電梯精美3房+陽台,中山區錦州街,3房(室)2廳2衛,188坪,5/7樓,182年,住宅,177萬
TS138779,429BS林森北美妝三房,中山區林森北路,3房(室)2廳1衛,211坪,8/12樓,205年,住宅,200萬
WS48352,基泰高更挑高景觀樓中樓附車位,中山區長春路,5房(室)3廳4衛,231坪,10/10樓,226年,住宅,221萬
WS46266,民生復興金融業收租金店,中山區復興北路,依現場實際狀況,253坪,B2-3/14樓,248年,辦公,241萬
WS55878,雙連捷運收租大四套,中山區中山北路二段,4房(室)4廳4衛,42坪,6/11樓,36年,住宅,26萬
WS59107,榮星錦州華廈,中山區錦州街,3房(室)2廳1衛,72坪,3/7樓,66年,住宅,58萬
YS193765,中山國小站!全新邊間兩房,中山區新生北路三段,2房(室)1廳1衛,93坪,10/10樓,88年,住宅,83萬
WS56689,華山高收租等都更,中山區長安東路一段,8房(室)8廳8衛,108坪,1-2/4樓,113年,住宅,105萬
WS46351,正民權東路上金店面,中山區民權東路一段,無隔間,141坪,1/12樓,135年,店面,128萬
WS48090,中山北路穩定日式金店面,中山區中山北路一段,3房(室)1廳2衛,164坪,1/5樓,158年,店面,153萬
WS49051,華固鼎苑景觀樹海豪邸,中山區吉林路,5房(室)2廳4衛,189坪,6/14樓,183年,住宅,176萬
ZS154742,民權西路站三角窗店面,中山區錦西街,OPEN,212坪,1-B1/7樓,206年,店面,201萬
WS58545,面公園景觀2+1房,中山區新生北路二段,3房(室)2廳1衛,85坪,3/4樓,224年,住宅,221萬
WS45833,售 南京三面採光景觀大商辦,中山區南京東路一段,OPEN/4衛,247坪,11/11樓,243年,辦公,238萬
WS56721,松江南京捷運高樓景觀大樓有車位,中山區長春路,5房(室)3廳4衛,44坪,10/10樓,37年,辦公,26萬
WS46287,濱江市場三角窗金店面,中山區建國北路三段,1房(室)--廳2衛,74坪,1/8樓,68年,店面,59萬
WS51350,松江長安商務中心,中山區長安東路二段,16房(室)1廳1衛,97坪,4/11樓,92年,辦公,85萬
XS134555,晴光雙城金店面,中山區雙城街,開放式格局,109坪,1/4樓,112年,店面,107萬
WS57148,中山南京條通一樓,中山區林森北路,--房(室)2廳1衛,129坪,1/3樓,133年,住宅,127萬
WS56239,南京復興黃金店面,中山區南京東路三段,OPEN,161坪,B1-1/7樓,155年,店面,149萬
WS56367,南京復興黃金店面Ⅰ,中山區南京東路三段,OPEN,174坪,1/7樓,155年,店面,171萬
YS189854,雙捷景觀大戶挑高加車位,中山區長春路,5房(室)3廳4衛,44坪,10/10樓,37年,住宅,26萬
WS67112,中山捷運站溫馨小家庭電梯2房,中山區新生北路二段,2房(室)1廳1衛,208坪,9/12樓,202年,住宅,196萬
WS50436,捷運中山國小高樓景觀兩房,中山區新生北路三段,2房(室)1廳1衛,228坪,10/10樓,222年,住宅,219萬
WS56449,興盛【晴光雙城】真賺金店,中山區雙城街,開放式,42坪,1-2/14樓,36年,店面,26萬
OS208775,中山國小20米高樓電梯二房,中山區新生北路三段,2房(室)1廳1衛,67坪,10/10樓,63年,住宅,57萬
OS216259,善導寺站全新電梯三房,中山區長安東路一段,3房(室)1廳1衛,59坪,6/7樓,87年,住宅,80萬
ZS196014,大直峰閣NO.1店面,中山區敬業一路,--房(室)--廳1衛,116坪,1/8樓,111年,店面,104萬
QS36560,(223)中山捷運三房小豪宅1,中山區林森北路,3房(室)1廳1衛,138坪,8/12樓,132年,住宅,128萬
YS189886,松江邊間大戶辦公有車位,中山區松江路,--房(室)1廳2衛,157坪,6/11樓,152年,住宅,147萬
WS65099,松江精美電梯2房,中山區松江路,2房(室)1廳1衛,177坪,3/6樓,171年,住宅,168萬
WS61571,中山直美新成屋附車位,中山區新生北路二段,2房(室)2廳1衛,198坪,8/10樓,192年,住宅,188萬
YS190977,聖羅蘭精裝美三房,中山區新生北路三段,3房(室)1廳1衛,186坪,5/12樓,210年,住宅,207萬
WS50390,中山捷運低總美三房,中山區林森北路,3房(室)1廳1衛,138坪,8/12樓,132年,辦公,128萬
WS59994,榮星禾碩山景小豪邸,中山區五常街,1房(室)1廳1衛,41坪,7/12樓,35年,住宅,25萬
WS62724,獨家將捷真愛高樓景觀,中山區建國北路一段,1房(室)2廳1衛,69坪,8/15樓,63年,住宅,57萬
WS59958,401美麗華劍南捷運美宅,中山區北安路,5房(室)2廳3衛,93坪,3-4/5樓,87年,住宅,79萬
YS185610,Y512美麗華皇后大道4房車,中山區敬業三路,4房(室)2廳3衛,118坪,5/8樓,112年,住宅,105萬
WS59984,萬坪公園頂嘉美寓,中山區林森北路,5房(室)--廳5衛,132坪,4/4樓,135年,住宅,130萬
WS54174,民權吉林美寓二樓,中山區吉林路,3房(室)1廳1衛,153坪,2/4樓,156年,住宅,151萬
WS54178,民權吉林美寓三樓,中山區吉林路,5房(室)--廳1衛,153坪,3/4樓,156年,住宅,168萬
WS57289,民權東路行天宮捷運店面,中山區民權東路,--房(室)--廳--衛,192坪,B1-1/5樓,187年,店面,180萬
WS63506,中山國中捷運絕美電梯3房,中山區錦州街,3房(室)2廳2衛,213坪,5/7樓,208年,住宅,204萬
TS140981,374BH松江南京方正二樓,中山區松江路,4房(室)2廳2衛,232坪,2/5樓,226年,住宅,222萬
WS60065,萬坪公園頂嘉美寓,中山區林森北路,5房(室)--廳5衛,29坪,4/4樓,35年,住宅,26萬
WS54184,民權吉林美寓四樓,中山區吉林路,3房(室)1廳1衛,59坪,4/4樓,61年,住宅,56萬
MS151553,台北市中山國小捷運宅,中山區錦州街,2房(室)1廳1衛,89坪,10/11樓,84年,住宅,77萬
WS54189,吉林收租透天公寓,中山區吉林路,15房(室)2廳4衛,105坪,1-4/4樓,61年,住宅,98萬
WS58348,合江錦州邊間人潮金店面,中山區合江街,1房(室)2廳1衛,118坪,1/4樓,122年,店面,116萬
WS59072,中山北路商四電梯獨棟透天住辦,中山區中山北路二段,11房(室)3廳12衛,150坪,B1-5/-1樓,144年,住商,135萬
WS48148,時代金融廣場純辦,中山區民權東路三段,4房(室)1廳2衛,175坪,5/20樓,169年,辦公,160萬
YS187985,松江精裝3房坡車,中山區松江路,3房(室)2廳2衛,199坪,8/12樓,193年,住宅,187萬
WS54147,民權吉林美寓一樓,中山區吉林路,3房(室)1廳1衛,208坪,1/4樓,61年,住宅,207萬
WS49746,晶華商圈電梯美妝三房B,中山區林森北路,3房(室)2廳1衛,229坪,8/12樓,223年,住宅,220萬
QS36866,捷運華廈美三房,中山區林森北路,3房(室)1廳1衛,42坪,8/12樓,36年,住宅,25萬
WS54947,德惠低總價金店面,中山區德惠街,開放式,70坪,1/5樓,64年,店面,56萬
WS57819,中山現代風精裝3房,中山區新生北路三段,3房(室)2廳1衛,84坪,2/3樓,88年,住宅,82萬
WS58977,興盛【中山捷運】收租傳家金雞母,中山區中山北路一段,2房(室)1廳2衛,113坪,1/5樓,107年,店面,103萬
YS190759,商業區大地坪透天,中山區中山北路一段,4房(室)3廳4衛,126坪,1-2/2樓,129年,住宅,123萬
WS59178,011晶華商圈精品商務旅館,中山區長春路,13房13衛2室,159坪,8/12樓,153年,辦公,147萬
WS61936,B4行天宮捷運松江帝堡,中山區松江路,1房(室)1廳1衛,184坪,11/13樓,178年,住宅,172萬
OS207228,中山康寧首購美美三房（A）,中山區林森北路,3房(室)2廳1衛,42坪,8/12樓,36年,住宅,25萬
WS46668,晴光商圈黃金店面,中山區農安街,1室1廳1衛,214坪,1/11樓,208年,店面,204萬
TS141098,342AH松江南京金雞母,中山區松江路,4房(室)--廳4衛,233坪,3/5樓,227年,住宅,224萬
YS190008,上城若水城市高樓美居,中山區市民大道三段,1房(室)1廳1衛,40坪,11/15樓,35年,住宅,25萬
WS58441,興盛【雙連馬偕】鈔集四星名店,中山區中山北路二段,--房(室)1廳1衛,68坪,1/9樓,62年,店面,55萬
ZS196685,大直忠泰美麗進行曲,中山區樂群三路,4室2廳2衛,95坪,3/10樓,89年,辦公,80萬
WS65960,捷運行天宮邊間電梯美兩房,中山區松江路,2房(室)1廳1衛,118坪,3/6樓,112年,住宅,107萬
WS55426,捷運松江南京站稀有二樓,中山區松江路,4房(室)2廳2衛,143坪,2/5樓,137年,住宅,130萬
WS53500,中山國小捷運低樓層溫馨兩房,中山區新生北路二段,2房(室)2廳1衛,165坪,3/4樓,160年,住宅,155萬
YS190067,上城若水高樓景觀2房車位,中山區市民大道三段,2房(室)2廳1衛,175坪,11/15樓,35年,住宅,173萬
ZS196775,晶華黃金店面,中山區林森北路,--房(室)2廳2衛,193坪,1/12樓,189年,店面,184萬
QS37583,北市中山區林森北新裝潢三房,中山區林森北路,3房(室)1廳1衛,213坪,8/12樓,207年,住宅,203萬
WS58798,205松江民生捷運一樓,中山區吉林路,2房(室)2廳1衛,225坪,1/4樓,227年,住宅,224萬
WS50899,僑大明亮住辦,中山區民權東路三段,開放式,42坪,5/15樓,35年,辦公,26萬
YS190858,Y259長安東路熱炒街金店面,中山區長安東路一段,開放式,59坪,1/6樓,66年,店面,58萬
WS60835,新東京宅精美屋+車位,中山區南京東路二段,1房(室)1廳1衛,96坪,6/18樓,90年,住宅,82萬
YS193484,晴光商圈低總價電梯美套房,中山區雙城街,1房(室)1廳1衛,118坪,3/6樓,112年,住宅,108萬
WS66626,松江敦華高樓景觀無敵四房雙車位,中山區建國北路二段,4房(室)2廳2衛,139坪,15/15樓,90年,住宅,129萬
ZS197188,住三之二大直美麗華樓中樓,中山區北安路,6房(室)4廳2衛,161坪,3-4/5樓,35年,住宅,150萬
WS61851,中山國中捷運稀有華廈,中山區錦州街,4房(室)2廳2衛,181坪,2/7樓,176年,住宅,171萬
TS141104,344ASO正民生東商四金店辦,中山區民生東路一段,--房(室)2廳1衛,201坪,1/5樓,195年,店面,191萬
WS49977,晶華商圈美妝3房,中山區林森北路,3房(室)2廳1衛,225坪,8/12樓,219年,辦公,213萬
WS61680,松江南京捷運320米3面採光美,中山區松江路,4房(室)2廳2衛,234坪,2/5樓,236年,住宅,233萬
WS60831,華山靜巷品味樓中樓,中山區長安東路一段,4房(室)2廳3衛,44坪,5/5樓,37年,住宅,26萬
WS61272,國泰品味三房高樓,中山區建國北路三段,3房(室)2廳2衛,69坪,9/11樓,64年,住宅,56萬
WS61692,東王漢宮高樓景觀美二房,中山區復興北路,2房(室)2廳1衛,94坪,16/18樓,88年,住宅,81萬
WS60019,003民權西捷運住辦增值美寓,中山區民權西路,開放式,108坪,3/4樓,114年,其他,106萬
WS48658,中山國小捷運金店,中山區民權東路一段,開放式,142坪,1/12樓,136年,店面,130萬
WS53483,中山國小捷運低樓層面公園2+1,中山區新生北路二段,2+1房2廳1衛,164坪,3/4樓,158年,住宅,154萬
WS64347,花博北安學區精品電梯兩房,中山區松江路,2房(室)1廳1衛,184坪,3/6樓,178年,住宅,173萬
QS36600,E16 林森北路晶華商圈3房,中山區林森北路,3房(室)1廳1衛,208坪,8/12樓,202年,住宅,197萬
WS49965,南京復興透天店面,中山區遼寧街,開放式,220坪,1-4/4樓,225年,住商,219萬
WS67516,雙連捷運面公園高樓2房,中山區民生東路一段,2房(室)1廳1衛,248坪,11/12樓,242年,住宅,239萬
WS62620,最愛捷運電梯二房,中山區合江街,2房(室)2廳1衛,44坪,5/7樓,37年,住宅,26萬
WS63190,捷運中山國中亮麗三房,中山區錦州街,3房(室)2廳2衛,68坪,5/7樓,62年,住宅,58萬
WS60720,三創松江路雙捷運美屋,中山區松江路,1房(室)--廳1衛,91坪,7/12樓,86年,住宅,80萬
WS60513,晶華商圈電梯二房,中山區新生北路二段,2房(室)1廳1衛,114坪,9/12樓,108年,辦公,102萬
WS61553,馬偕雙連滿租三套房,中山區民生東路一段,3房(室)3廳3衛,133坪,5/12樓,128年,住宅,124萬
TS140078,中山捷運晶華商圈美三房,中山區林森北路,3房(室)2廳1衛,155坪,8/12樓,149年,住宅,143萬
WS63970,松江南京二樓美寓,中山區松江路,4+1房2廳2衛,177坪,2/5樓,172年,住宅,167萬
WS60067,正林森北金店面,中山區林森北路,--房(室)--廳--衛,200坪,1/12樓,194年,店面,189萬
WS54077,松江南京捷運將軍大戶,中山區松江路,4房(室)2廳2衛,169坪,2/5樓,172年,住宅,210萬
WS60761,中山北商三透天金店,中山區中山北路二段,2廳1衛,223坪,1/1樓,226年,店面,221萬
WS61088,捷運民權西美寓住辦土地商三,中山區民權西路,1房(室)--廳1衛,29坪,3/4樓,36年,住商,26萬
WS61569,新東京宅捷運松江南京共構精品宅,中山區南京東路二段,1房(室)1廳1衛,71坪,6/18樓,66年,住宅,57萬
QS41990,T064中山新裝潢低總價3房,中山區林森北路,3房(室)2廳1衛,94坪,8/12樓,89年,住宅,83萬
WS60991,正中山北路匯豐雙捷運金店面,中山區中山北路三段,--房(室)1廳--衛,115坪,1/14樓,110年,店面,103萬
WS62967,晴光農安商圈金店面,中山區農安街,2室2廳2衛,137坪,1-B1/5樓,132年,店面,125萬
WS60592,興盛【中山捷運】收租金旺店,中山區中山北路一段,--房(室)1廳1衛,149坪,2/4樓,152年,店面,147萬
WS61092,中山北路金店面,中山區中山北路三段,OPEN,115坪,1/14樓,110年,店面,103萬
WS63278,382榮星花園電梯3房,中山區錦州街,3房(室)2廳2衛,191坪,5/7樓,185年,住宅,179萬
WS61613,長春大面寬氣派金店面,中山區長春路,1廳/2衛,211坪,1/12樓,205年,店面,201萬
WS61612,長春路大面寬店王,中山區長春路,1廳2衛,211坪,1/12樓,205年,店面,201萬
WS62932,捷運中山站高樓美2房,中山區長春路,2房(室)1廳1衛,43坪,11/11樓,36年,住宅,26萬
WS61255,新生長安氣派挑高面寬黃金店面,中山區新生北路一段,3室/1廳/2衛,69坪,1/15樓,64年,店面,57萬
WS57811,中山行政中心芳鄰一樓,中山區民權東路二段,1房(室)3廳2衛,95坪,B1-1/5樓,89年,住商,81萬
WS61066,正中山北路匯豐雙捷運金店面,中山區中山北路三段,--房(室)1廳--衛,119坪,1/14樓,113年,店面,108萬
WS63182,松江優質三房華廈,中山區民權東路二段,3房(室)2廳2衛,141坪,2/7樓,136年,住宅,130萬
WS57592,莫庭條通一層兩戶採光2房,中山區林森北路,2房(室)1廳1衛,163坪,3/7樓,157年,住宅,153萬
WS58281,中山電梯1+1,中山區德惠街,2房(室)1廳1衛,185坪,8/8樓,179年,住宅,175萬
GS140436,微風廣場對面黃金二樓公寓,中山區復興南路一段,3房(室)2廳1衛,197坪,2/4樓,200年,住宅,195萬
WS64829,松江北安學區美妝2房,中山區松江路,2房(室)1廳1衛,223坪,3/6樓,218年,住宅,214萬
ZS198077,大直名人華廈,中山區基湖路,2房(室)2廳3衛,244坪,6/8樓,239年,住宅,234萬
WS63325,中山國中捷運絕美電梯3房,中山區錦州街,3房(室)2廳2衛,44坪,5/7樓,37年,住宅,26萬
WS63731,商三黑土低總美妝鼎加,中山區雙城街,3房(室)2廳1衛,61坪,4/4樓,65年,住宅,58萬
YS192560,Y592中山核心制震奢華兩房,中山區新生北路二段,2房(室)2廳1.5衛,95坪,2/15樓,89年,住宅,80萬
WS66811,馬偕文青高樓2房,中山區民生東路一段,2房(室)1廳1衛,119坪,11/12樓,114年,住宅,108萬
WS61966,興盛【晴光雙城】面寬聚富金店,中山區農安街,2房(室)2廳1衛,141坪,1-B1/5樓,135年,店面,129萬
WS51348,獨家-中山北商業區角間店面,中山區中山北路二段,--房(室)2廳2衛,162坪,1/7樓,156年,店面,151萬
WS65220,雙捷運3房美寓,中山區雙城街,3房(室)2廳1衛,61坪,4/4樓,65年,住宅,58萬
WS62134,119雙城大廈~大套房,中山區德惠街,1房(室)1廳1衛,193坪,3/10樓,187年,其他,180萬
WS64483,中山北金店面,中山區中山北路二段,--房(室)2廳--衛,213坪,1/16樓,207年,店面,202萬
WS59454,民權西路捷運潛力投資,中山區民權西路,--房(室)1廳1衛,224坪,4/25樓,227年,住商,222萬
WS62118,興盛【南京復興】捷運鉅富商辦,中山區南京東路三段,9房(室)1廳2衛,44坪,6/10樓,38年,辦公,26萬
WS62159,微風復興南面寬店辦,中山區復興南路一段,2房(室)1廳1衛,72坪,3/12樓,66年,住商,58萬
WS64155,中山民族景觀美寓,中山區民族東路,3室1廳2衛,98坪,4/5樓,92年,住宅,84萬
YS192904,中山國中站超美三房,中山區錦州街,3房2廳2衛2陽台,120坪,5/7樓,114年,住宅,109萬
WS63469,中山國中捷運電梯精美三房,中山區錦州街,3房(室)2廳2衛,120坪,5/7樓,114年,住宅,109萬
WS64639,晴光商圈精美陽台屋,中山區雙城街,1房(室)1廳1衛,151坪,3/6樓,145年,住商,141萬
WS63546,中山低總邊間小資美套,中山區新生北路一段,1房(室)1廳1衛,174坪,7/7樓,168年,獨立套房,164萬
