物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
民權富錦頂樓邊間四房,民權東路五段,0,0,0,0,0,0,0,0,0,0,1,0,72.0,0,4.0,3.0,2.0,4.0,0,4,4.0,4.0,1.0,0,1,0,0,0
巨蛋景觀小資宅,市民大道五段,0,0,0,0,0,0,0,0,0,0,1,0,95.0,0,1.0,1.0,1.0,1.0,0,9,5.0,5.0,1.0,0,1,0,0,0
正南京東大店面,南京東路五段,0,0,0,0,0,0,0,0,0,0,1,0,106.0,0,,,,,0,12,1.0,2.0,2.0,0,0,0,0,0
01景觀邊間電梯頂家,八德路三段,0,0,0,0,0,0,0,0,0,0,1,0,136.0,0,6.0,3.0,4.0,6.0,0,12,12.0,12.0,1.0,0,1,0,0,0
松山海華低總價店面,民生東路五段,0,0,0,0,0,0,0,0,0,0,1,0,160.0,0,,,,,0,16,1.0,1.0,1.0,0,0,0,0,0
南京捷運超值辦公,南京東路五段,0,0,0,0,0,0,0,0,0,0,1,0,182.0,0,,,,,0,15,6.0,6.0,1.0,0,0,0,0,0
敦北商圈一樓,敦化北路,0,0,0,0,0,0,0,0,0,0,1,0,207.0,0,13.0,2.0,8.0,13.0,0,7,-1.0,1.0,3.0,0,1,0,0,0
復北民權商辦II,復興北路,0,0,0,0,0,0,0,0,0,0,1,0,228.0,0,,,,,0,15,13.0,13.0,1.0,0,0,0,0,0
復北民權商辦I,復興北路,0,0,0,0,0,0,0,0,0,0,1,0,241.0,0,,,,,0,15,13.0,13.0,1.0,0,0,0,0,0
復興北民權捷運純辦I,復興北路,0,0,0,0,0,0,0,0,0,0,1,0,44.0,0,,,,,0,15,13.0,13.0,1.0,0,0,0,0,0
面公園LV(樓+樓),八德路四段,0,0,0,0,0,0,0,0,0,0,1,0,70.0,0,3.0,2.0,1.0,3.0,0,13,2.0,2.0,1.0,0,1,0,0,0
捷運帷幕大坪數保富商辦A,復興北路,0,0,0,0,0,0,0,0,0,0,1,0,88.0,0,,,,,0,15,13.0,13.0,1.0,0,0,0,0,0
