物件編號,物件名稱,地址,格局,坪數,樓層,屋齡,類型,價格
WS71952,G5敦南自在尊爵豪邸,大安區大安路二段,4房(室)2廳3衛,44坪,5/7樓,37年,住宅,25萬
WS71280,文普世貿高樓景觀四房,大安區基隆路二段,4房(室)2廳2衛,72坪,8/12樓,66年,住宅,58萬
WS71895,大安捷運出口二樓店辦,大安區信義路三段,--房(室)--廳2衛,94坪,2/12樓,89年,店面,83萬
WS71619,B3新生金華☆捷運電梯宅,大安區和平東路一段,1房(室)1廳1衛,117坪,3/12樓,112年,獨立套房,105萬
YS197519,大安捷運精美2房大廈,大安區敦化南路二段,2房(室)1廳1衛,139坪,9/16樓,133年,住宅,127萬
WS45017,近大安運動中心公寓二樓,大安區辛亥路三段,3房(室)2廳1衛,161坪,2/4樓,133年,住宅,151萬
WS71209,東區名喬財金大樓坡車,大安區忠孝東路四段,--房(室)--廳--衛,174坪,B4/15樓,180年,車位,172萬
YS175518,101景觀五房坡車名宅,大安區忠孝東路四段,5房(室)2廳2衛,207坪,6/13樓,201年,住宅,195萬
WS70607,H3世貿雙捷運福氣四房,大安區基隆路二段,4房(室)2廳2衛,72坪,8/12樓,66年,住宅,58萬
ZS159846,森林公園夏朵名邸,大安區復興南路二段,2+1房2廳2衛,239坪,2/8樓,233年,住宅,229萬
WS70538,中正國中學區美宅,大安區杭州南路二段,1房(室)--廳1衛,41坪,1/8樓,35年,住宅,25萬
WS44076,大安極品三樓美寓,大安區樂業街,3房(室)2廳2衛,71坪,3/4樓,64年,住宅,57萬
WS45503,六張犁安居三房美寓,大安區安居街,3房(室)2廳2衛,93坪,4/5樓,87年,住宅,83萬
WS70405,忠孝阿波羅遠眺101,大安區忠孝東路四段,OPEN+2衛,118坪,12/13樓,113年,住商,105萬
ZS162702,敦南信義雙車位,大安區敦化南路一段,--房(室)--廳--衛,24坪,B2/12樓,139年,車位,132萬
HS58976,忠孝東路機械平面車位,大安區忠孝東路四段,開放式,165坪,B2/12樓,159年,車位,156萬
ZS167199,和平賞名邸+大坡車,大安區和平東路三段,4房(室)2廳2衛,188坪,6/14樓,182年,住宅,175萬
WS39583,仁愛鑽石林蔭景觀,大安區仁愛路四段,4房2廳2.5衛+2室,212坪,10/12樓,206年,住宅,201萬
WS48860,榮耀敦南高樓景觀,大安區和平東路三段,3房(室)2廳3衛,236坪,15/19樓,229年,住宅,224萬
WS32981,麗水金華大面寬店辦,大安區潮州街,2室4廳4衛,260坪,1/7樓,254年,辦公,248萬
WS49912,大安公園整棟10戶,大安區永康街,14房(室)15廳10衛,45坪,1-6/6樓,37年,住宅,25萬
WS42921,正東區塔式車位,大安區忠孝東路四段,車位,26坪,1/9樓,68年,車位,61萬
WS70235,森林溫州綠意庭園美一樓,大安區溫州街,4房(室)2廳2衛,95坪,1/7樓,90年,住宅,84萬
WS46934,忠孝復興微風住辦,大安區復興南路一段,2房(室)2廳1衛,121坪,11/12樓,115年,住宅,107萬
WS28326,近大巨蛋華廈正兩房,大安區延吉街,2房(室)2廳1衛,143坪,3/7樓,137年,住宅,133萬
ZS184171,HZ1大安稀有一樓露台樓中樓,大安區大安路一段,4房2廳2衛,166坪,1/9樓,159年,住宅,155萬
WS50254,敦南御所三房豪邸,大安區敦化南路一段,3房(室)2廳2衛,190坪,8/23樓,184年,住宅,154萬
WS46773,忠孝新生海關4房,大安區新生南路一段,4房(室)2廳2衛,212坪,5/7樓,206年,住宅,202萬
WS54883,&大安區友座臻璽坡平車面公園,大安區和平東路三段,2房(室)2廳2衛,236坪,4/14樓,230年,住宅,224萬
WS52246,國館仁愛翠亨一樓車,大安區仁愛路四段,3房(室)2廳2衛,257坪,1/13樓,251年,住宅,247萬
WS41062,雙龍學區電梯四房,大安區新生南路三段,4房(室)2廳2衛,45坪,4/6樓,37年,住宅,25萬
WS58398,信義安和面寬大店面,大安區通化街,3房(室)2廳4衛,73坪,1/4樓,67年,住宅,61萬
YS196791,大安捷運雙主臥坡平車位,大安區大安路二段,4房(室)2廳3衛,98坪,5/7樓,92年,住宅,85萬
WS56257,附中學區車位,大安區東豐街,車位,26坪,1-2/10樓,117年,車位,111萬
WS69595,大安達永秋鄉一樓庭院戶,大安區臥龍街,2室2廳2衛,146坪,1/14樓,140年,住宅,134萬
WS30165,&面仁愛國小電梯三房,大安區信義路四段,3房(室)2廳2衛,168坪,6/7樓,162年,住宅,158萬
WS49140,青田莊園大戶附先到停車位,大安區青田街,4房(室)2廳2衛,191坪,4/6樓,184年,住宅,180萬
WS62099,【忠孝敦化站｜國館・電梯二房】,大安區忠孝東路四段,2房(室)2廳1衛,216坪,2/7樓,210年,住宅,204萬
WS62036,HZ6忠孝復興邊間四房美廈,大安區仁愛路三段,4房(室)2廳2衛,241坪,3/7樓,234年,住宅,230萬
WS64122,附中郵政靜巷三房,大安區建國南路一段,3房(室)2廳1衛,262坪,4/14樓,256年,住宅,252萬
YS195877,古亭站狀元吉第2房車,大安區羅斯福路二段,2房(室)2廳1衛,45坪,6/26樓,37年,住宅,25萬
WS70514,忠孝敦化雙仁愛電梯3房,大安區忠孝東路四段,3房(室)2廳2衛,74坪,4/7樓,68年,住宅,60萬
WS64730,正羅斯福路MONEY金店面,大安區羅斯福路三段,--房(室)2廳1衛,101坪,1-2/15樓,28年,店面,88萬
WS70172,E22敦南林蔭2房,大安區敦化南路二段,2房(室)1廳1衛,125坪,9/16樓,119年,住宅,113萬
WS70246,國泰瑞安懷石高樓豪邸,大安區瑞安街,4房(室)4廳3衛,146坪,6/10樓,58年,住宅,136萬
WS65855,忠孝敦化挑高4米小豪宅,大安區市民大道四段,2房(室)1廳1衛,168坪,5/10樓,162年,住宅,158萬
ZS130345,榮耀敦南帝豪景,大安區和平東路三段,3室2廳3衛,192坪,15/19樓,187年,住宅,182萬
WS28142,大安站美麗二房車,大安區大安路二段,2房(室)2廳1衛,211坪,7/7樓,206年,住宅,203萬
WS22395,瑞安街靜巷豪邸,大安區瑞安街,4房2廳3衛1室,235坪,6/11樓,229年,住宅,225萬
WS26870,SOGO國泰電梯高樓,大安區復興南路一段,7房7衛,257坪,12/12樓,252年,住宅,247萬
ZS179985,J9中正國中學區置產金店面,大安區杭州南路二段,1房(室)1廳1衛,44坪,1/11樓,36年,店面,25萬
WS29263,忠孝復興101絕美華廈,大安區復興南路一段,2房(室)2廳1衛,73坪,16/16樓,66年,住宅,60萬
WS40063,建成皇宮稀有大戶,大安區忠孝東路四段,5房(室)2廳2衛,100坪,6/13樓,94年,住宅,86萬
WS34203,仁愛北歐名邸,大安區仁愛路四段,4房(室)2廳2衛,127坪,3/12樓,121年,住宅,114萬
WS44122,忠孝敦化美麗華廈,大安區忠孝東路四段,3房(室)2廳2衛,151坪,2/7樓,144年,住宅,60萬
XS127064,文普國際美景四房,大安區基隆路二段,4房(室)2廳2衛,172坪,8/12樓,167年,住宅,163萬
ZS143900,文普典藏醫生世家,大安區基隆路二段,4房(室)2廳2衛,172坪,8/12樓,167年,住宅,163萬
WS37144,大安稀有瑞安街店辦,大安區瑞安街,3房1廳2衛2室,203坪,1/7樓,198年,店面,194萬
WS43034,敦南靜巷邊間鼎家,大安區敦化南路二段,5房(室)3廳3衛,228坪,5/5樓,221年,住宅,215萬
WS52858,信義安和捷運大車庫一樓,大安區通化街,5房2廳2衛1室,251坪,1/5樓,245年,住宅,241萬
WS56495,捷運信義安和邊間華廈,大安區信義路四段,4房(室)2廳2衛,45坪,5/7樓,37年,住宅,25萬
WS50725,明日博朝南名邸,大安區市民大道三段,3+1房2廳2衛,73坪,6/23樓,68年,住宅,60萬
TS137401,安和捷運仁愛學區美寓,大安區安和路一段,4房(室)2廳2衛,97坪,5/5樓,90年,住宅,86萬
TS136702,古亭捷運站旁全新賺錢金店面,大安區羅斯福路二段,--房(室)2廳1衛,125坪,1-2/13樓,118年,住宅,111萬
WS62588,大安公園庭院車庫壹樓,大安區溫州街,4房(室)2廳2衛,148坪,1/6樓,142年,住宅,138萬
WS62634,溫州庭院車庫四房,大安區溫州街,4房(室)2廳2衛,148坪,1/6樓,142年,住宅,138萬
WS67155,信義敦化四房+車位,大安區四維路,4房(室)2廳2衛,178坪,4/7樓,172年,住宅,168萬
ZS173052,東區頂好邊間名店,大安區忠孝東路四段,OPEN,201坪,4/15樓,196年,店面,190萬
WS62784,專任大安站稀有停車位出售,大安區復興南路二段,車位,215坪,B1/12樓,219年,車位,213萬
ZS142822,公館金鑽面寬店面,大安區新生南路三段,2廳2衛,243坪,B1-1/6樓,238年,店面,111萬
WS66341,師大電梯獨戶4房車,大安區泰順街,4房(室)2廳2衛,44坪,5/5樓,36年,住宅,25萬
WS64168,&敦南冠德三房平車,大安區四維路,3房(室)2廳2衛,72坪,3/7樓,66年,住宅,60萬
WS47194,J7超值東門捷運高樓住辦,大安區信義路二段,10房(室)1廳8衛,101坪,12/12樓,95年,住宅,85萬
WS54464,瑞安璽朵208巷小豪宅,大安區瑞安街,1房(室)1廳1衛,123坪,3/6樓,118年,住宅,113萬
WS70354,國泰仁愛朝南靜巷美廈,大安區仁愛路四段,5房(室)2廳2衛,145坪,5/7樓,140年,住宅,135萬
WS23540,信義安和邊間一樓,大安區信義路四段,3房(室)2廳2衛,163坪,1/7樓,159年,住宅,155萬
WS47282,F6大安森林｜庭院戶x坡車,大安區復興南路二段,3房(室)2廳2衛,181坪,1/7樓,176年,住宅,173萬
WS61592,瑞安精裝四房美廈,大安區瑞安街,4房(室)2廳2衛,200坪,6/6樓,196年,住宅,194萬
WS50109,信義翡麗附中對面(塔式車位),大安區信義路三段,--房(室)--廳--衛,220坪,26/26樓,215年,車位,210萬
ZS156082,捷運101景觀車位,大安區通化街,2房2廳2衛2室,242坪,9-10/10樓,235年,住宅,229萬
ZS167342,信義安和美景車,大安區通化街,2房(室)3廳2衛,42坪,9-10/10樓,35年,住宅,24萬
ZS181605,信義安和電梯邊間三房,大安區文昌街,3房(室)2廳2衛,68坪,2/7樓,62年,住宅,55萬
WS58188,六張犁大三房雙陽台美寓,大安區安居街,3房(室)2廳2衛,92坪,4/5樓,86年,住宅,80萬
ZS198884,大安黃金店面．稀有釋出,大安區瑞安街,--房(室)2廳2衛,119坪,B1-1/7樓,112年,店面,106萬
ZS138053,忠孝統領商辦高樓,大安區忠孝東路四段,開放式,145坪,12/12樓,138年,辦公,131萬
WS56843,EZ8登峰大廈｜附中｜三房｜坡車,大安區復興南路一段,3房(室)2廳2衛,170坪,8/15樓,163年,住宅,158萬
WS63990,敦南林蔭高樓兩房,大安區敦化南路二段,2房(室)1廳1衛,195坪,9/16樓,189年,住宅,182萬
WS59827,信義安和獨戶住辦,大安區信義路四段,4室1衛,216坪,2/7樓,210年,住商,205萬
WS61580,信義安和捷運仁愛學區住辦二樓,大安區信義路四段,4房(室)2廳1衛,216坪,2/7樓,210年,住商,205萬
WS63478,忠孝新生雙併華廈,大安區新生南路一段,4房(室)2廳2衛,249坪,5/7樓,243年,住宅,239萬
WS61531,信義安和黃金二樓店辦,大安區信義路四段,4室1衛,43坪,2/7樓,35年,住商,25萬
WS61641,捷運龍門台大書香世家,大安區羅斯福路三段,2房2廳1衛1室,72坪,2/7樓,65年,住宅,60萬
WS61278,【忠孝復興站｜極品樓王】,大安區復興南路一段,6房(室)3廳6衛,96坪,11/12樓,91年,住宅,83萬
QS43593,H4122 敦南名園4大房車,大安區忠孝東路四段,4房(室)2廳2衛,124坪,6/8樓,117年,住宅,109萬
WS63000,信義安和甲第名宮高樓附車位,大安區信義路四段,4房(室)2廳4衛,144坪,15/15樓,139年,住宅,135萬
WS62958,&忠孝復興4房電梯租坡車,大安區仁愛路三段,4房(室)2廳2衛,167坪,3/7樓,161年,住宅,156萬
WS64992,&基泰台大高樓景觀露台戶,大安區羅斯福路三段,4房(室)2廳2衛,188坪,15/19樓,182年,住宅,179萬
WS66900,遠企安和3房平車,大安區安和路二段,3房(室)2廳2衛,210坪,9/17樓,205年,住宅,199萬
WS68215,延吉街三角窗金店面,大安區延吉街,--房(室)--廳2衛,234坪,1-B1/7樓,229年,店面,222萬
YS194595,敦安公園明亮住辦,大安區信義路四段,4房(室)2廳2衛,43坪,2/7樓,35年,住宅,25萬
WS63581,台大雙龍學區電梯明亮美廈,大安區新生南路三段,4房(室)2廳2衛,45坪,4/6樓,37年,住宅,25萬
WS40178,敦南遠企安和大漢敦爵車位,大安區安和路二段,--房(室)--廳--衛,60坪,-2/10樓,67年,車位,58萬
WS68777,敦南林蔭景觀美宅,大安區敦化南路二段,1房(室)1廳1衛,95坪,6/16樓,89年,住宅,83萬
WS63373,大安區稀有透天,大安區通化街,6房(室)4廳4衛,108坪,1-3/3樓,112年,住宅,105萬
ZS105058,狂降8億股本房客收租店,大安區泰順街,無隔間,138坪,1/6樓,133年,店面,127萬
ZS154049,敦南新鑽景闊名邸,大安區敦化南路二段,4房(室)2廳4衛,157坪,23/24樓,153年,住宅,148萬
ZS125658,世貿文普電梯景觀宅,大安區基隆路二段,4房2廳2衛1室,179坪,8/12樓,174年,住宅,168萬
ZS157973,瑞安住辦一樓車,大安區瑞安街,6室3廳2衛,199坪,1/6樓,194年,住宅,190萬
WS22268,遠企敦南SRC面公園,大安區安和路二段,3房2廳2衛3室,220坪,11/13樓,215年,住宅,210萬
ZS126538,009-信義安和捷運金店,大安區安和路二段,0/2/3 開放室,241坪,B1-1/12樓,236年,店面,232萬
WS07284,明日博朝南101制震豪邸,大安區市民大道三段,4房(室)2廳2衛,43坪,12/23樓,36年,住宅,25萬
WS26741,&敦南璞真豪邸,大安區敦化南路二段,2房(室)2廳3衛,68坪,11/12樓,62年,住宅,57萬
ZS132905,大安面寬雙金面,大安區瑞安街,1廳2衛,94坪,B1-1/7樓,89年,店面,80萬
WS28203,信義安和捷運邊間四房,大安區信義路四段,4房(室)2廳2衛,116坪,2/7樓,110年,住宅,106萬
WS30276,新生金華獨棟二樓美寓,大安區永康街,3房(室)2廳1.5衛,141坪,2/5樓,135年,住宅,128萬
WS33295,仁愛安和都更案+車位,大安區安和路一段,12室2廳2衛,162坪,1/16樓,157年,店面,151萬
ZS183549,JZ6師大商圈黃金店面,大安區師大路,--房(室)2廳1衛,186坪,1/4樓,180年,住宅,174萬
WS35062,信義安和電梯邊間四房,大安區信義路四段,4房(室)2廳2衛,116坪,2/7樓,110年,住宅,106萬
WS39393,附中大安捷運優質二樓,大安區信義路三段,2房(室)2廳2衛,213坪,2/4樓,208年,住宅,204萬
WS36637,信義安和角窗金店面,大安區安和路一段,3室1廳1衛,233坪,1/14樓,228年,店面,224萬
WS44865,仁愛A+附中學區,大安區大安路一段,1房(室)1廳1衛,42坪,9/12樓,35年,住宅,25萬
ZS160681,安和信義二線金店面,大安區安和路一段,OPEN,68坪,2/12樓,62年,住宅,57萬
YS184799,Y499吉美富徠高樓景觀戶,大安區瑞安街,3房(室)2廳3衛,93坪,10/21樓,87年,住宅,80萬
WS44156,【六張犁｜危老都更・潛力黑土】,大安區和平東路三段,3房(室)2廳1衛,116坪,2/4樓,111年,住宅,105萬
QS35072,台大雲和獨棟公寓頂加,大安區雲和街,3房(室)2廳1衛,138坪,5/5樓,132年,住宅,128萬
WS48356,台北之星全新尊邸,大安區忠孝東路三段,2房(室)2廳2衛,161坪,6/31樓,156年,住宅,150萬
WS50666,敦南225面林蔭,大安區敦化南路一段,--房(室)2廳--衛,183坪,2/9樓,178年,辦公,173萬
WS54419,【敦化站｜東區216巷．店辦】,大安區忠孝東路四段,3房(室)2廳2衛,204坪,2/7樓,199年,住宅,193萬
WS58382,師大附中近大安捷運面公園,大安區信義路三段,3房(室)2廳2衛,214坪,4/6樓,216年,住宅,213萬
WS62103,大巨蛋黃金住店辦+車位,大安區延吉街,1房(室)3廳2衛,242坪,2/7樓,237年,店面,232萬
WS65378,#忠孝延吉華廈鼎佳,大安區延吉街,4房(室)3廳3衛,41坪,7/7樓,34年,住宅,24萬
WS63027,世界敦南便宜車位,大安區四維路,--房(室)--廳--衛,69坪,B3/8樓,64年,車位,56萬
WS55542,101美景安和賞易改回兩房,大安區通化街,1房(室)2廳1衛,91坪,4/7樓,86年,住宅,80萬
WS57195,K2忠孝敦化置產收租首選,大安區敦化南路一段,6房(室)4廳4衛,115坪,6/8樓,109年,住宅,104萬
WS60734,H4新生金華永康美四房車,大安區永康街,4房(室)2廳2衛,137坪,4/5樓,132年,住宅,127萬
WS59854,師大靜巷挑高庭院大戶,大安區泰順街,5房(室)3廳4衛,161坪,B1-1/6樓,155年,住宅,149萬
WS64754,新生金華永康獨棟美廈+車位,大安區永康街,4房(室)2廳2衛,137坪,4/5樓,132年,住宅,127萬
WS65919,忠孝建國雙捷獨立店辦,大安區建國南路一段,--房(室)1廳--衛,194坪,1/12樓,189年,店面,181萬
WS69511,★仁愛路住四土地★,大安區,23,23坪,1/23樓,23年,土地,204萬
ZS137226,皇勝瑞安 名人巷樓中樓,大安區瑞安街,4房(室)2廳2衛,231坪,6-7/7樓,225年,住宅,221萬
WS32469,市民大道塔式車位,大安區市民大道四段,--房(室)--廳--衛,18坪,1/10樓,33年,車位,24萬
WS49380,正仁愛稀有國館金店,大安區仁愛路四段,開放式,65坪,1/14樓,59年,店面,51萬
WS53661,仁愛A+精品名邸附車位,大安區大安路一段,2房(室)2廳2衛,89坪,2/12樓,84年,住宅,77萬
WS52117,仁愛敦南都更土地,大安區復興段三小段,18,18坪,18/18樓,18年,土地,102萬
WS57202,JZ4師大路商圈面寬金店面,大安區師大路,開放式,120坪,1/4樓,124年,店面,119萬
WS57269,【忠孝新生站｜海關．黃金二樓】,大安區新生南路一段,3房(室)2廳2衛,142坪,2/4樓,144年,住宅,140萬
WS58576,【國館｜光復南路・樹海店辦】,大安區光復南路,5室1廳3衛,167坪,2/12樓,162年,住宅,158萬
WS57653,東區統領整層酒店商旅,大安區忠孝東路四段,8房(室)--廳--衛,189坪,10/12樓,184年,其他,178萬
ZS193663,台北星鑽尊榮景觀名邸,大安區忠孝東路三段,2房(室)2廳2衛,211坪,6/31樓,206年,住宅,201萬
WS60054,大巨蛋捷運旁純辦,大安區忠孝東路四段,3室2廳,230坪,10/12樓,225年,辦公,221萬
WS60325,富邦藝術面101三房景觀,大安區敦化南路一段,3房(室)2廳2衛,42坪,11/20樓,36年,住宅,25萬
WS64020,森林公園層峰豪邸,大安區新生南路一段,4房2廳2.5衛(含增建0.5衛),65坪,5/11樓,60年,住宅,55萬
OS217164,信義安和邊間四房平車,大安區通化街,4房(室)2廳2衛,92坪,4/7樓,86年,住宅,78萬
WS62999,明日博朝南高樓,大安區市民大道三段,3房(室)2廳2衛,113坪,17/23樓,108年,住宅,103萬
